id_student,ciclo,id_assessment,total_clicks,perfil_divisivo,perfil_k3_direto
626033,1,34899,1240,Equilibrado,Equilibrado
626349,1,34899,86,Equilibrado,Equilibrado
626416,1,34899,442,Equilibrado,Equilibrado
626454,1,34899,197,Adiantado,Adiantado
626477,1,34899,367,Equilibrado,Equilibrado
626514,1,34899,1244,Equilibrado,Equilibrado
626552,1,34899,307,Equilibrado,Equilibrado
626579,1,34899,57,Equilibrado,Equilibrado
627365,1,34899,867,Equilibrado,Equilibrado
627379,1,34899,150,Equilibrado,Equilibrado
627829,1,34899,553,Equilibrado,Equilibrado
628149,1,34899,894,Equilibrado,Equilibrado
628157,1,34899,114,Equilibrado,Equilibrado
628308,1,34899,150,Adiantado,Adiantado
628383,1,34899,280,Equilibrado,Equilibrado
628521,1,34899,79,Tardio,Tardio
628888,1,34899,348,Tardio,Tardio
628964,1,34899,635,Equilibrado,Equilibrado
629029,1,34899,395,Equilibrado,Equilibrado
629491,1,34899,740,Equilibrado,Equilibrado
629522,1,34899,181,Tardio,Tardio
629594,1,34899,208,Equilibrado,Equilibrado
629686,1,34899,73,Adiantado,Adiantado
629818,1,34899,641,Adiantado,Adiantado
629922,1,34899,310,Equilibrado,Equilibrado
629944,1,34899,332,Adiantado,Adiantado
630109,1,34899,362,Equilibrado,Adiantado
630158,1,34899,760,Equilibrado,Equilibrado
630168,1,34899,387,Adiantado,Adiantado
630186,1,34899,444,Equilibrado,Equilibrado
630745,1,34899,511,Adiantado,Adiantado
630835,1,34899,1511,Equilibrado,Equilibrado
630905,1,34899,2066,Adiantado,Adiantado
630910,1,34899,536,Equilibrado,Equilibrado
630992,1,34899,175,Equilibrado,Adiantado
631193,1,34899,168,Equilibrado,Equilibrado
631438,1,34899,237,Equilibrado,Equilibrado
631524,1,34899,509,Adiantado,Adiantado
631658,1,34899,1723,Equilibrado,Equilibrado
631681,1,34899,33,Equilibrado,Equilibrado
631715,1,34899,276,Adiantado,Adiantado
631740,1,34899,394,Tardio,Tardio
631837,1,34899,759,Equilibrado,Equilibrado
631924,1,34899,452,Equilibrado,Equilibrado
632074,1,34899,257,Tardio,Tardio
632179,1,34899,281,Adiantado,Adiantado
632276,1,34899,96,Adiantado,Adiantado
632290,1,34899,355,Equilibrado,Equilibrado
632458,1,34899,761,Equilibrado,Equilibrado
632556,1,34899,173,Tardio,Equilibrado
632597,1,34899,64,Tardio,Tardio
632826,1,34899,1073,Adiantado,Adiantado
632836,1,34899,194,Tardio,Tardio
633079,1,34899,779,Adiantado,Adiantado
633516,1,34899,390,Equilibrado,Equilibrado
633555,1,34899,607,Equilibrado,Equilibrado
633568,1,34899,217,Tardio,Tardio
633628,1,34899,378,Equilibrado,Adiantado
633867,1,34899,389,Adiantado,Adiantado
633931,1,34899,1146,Equilibrado,Equilibrado
634088,1,34899,296,Equilibrado,Equilibrado
634114,1,34899,11,Equilibrado,Equilibrado
634512,1,34899,146,Equilibrado,Equilibrado
634526,1,34899,478,Equilibrado,Equilibrado
634601,1,34899,383,Adiantado,Adiantado
634749,1,34899,1381,Equilibrado,Equilibrado
634943,1,34899,222,Equilibrado,Equilibrado
635184,1,34899,505,Equilibrado,Equilibrado
635410,1,34899,143,Equilibrado,Equilibrado
635746,1,34899,191,Equilibrado,Equilibrado
635751,1,34899,188,Tardio,Tardio
635795,1,34899,551,Equilibrado,Adiantado
635903,1,34899,278,Tardio,Equilibrado
636314,1,34899,779,Equilibrado,Equilibrado
636375,1,34899,282,Equilibrado,Adiantado
636400,1,34899,766,Adiantado,Adiantado
636408,1,34899,246,Equilibrado,Adiantado
636469,1,34899,757,Equilibrado,Adiantado
636492,1,34899,276,Equilibrado,Equilibrado
636547,1,34899,285,Adiantado,Adiantado
636565,1,34899,212,Tardio,Tardio
636634,1,34899,406,Adiantado,Adiantado
636656,1,34899,551,Equilibrado,Adiantado
636704,1,34899,318,Adiantado,Adiantado
636783,1,34899,414,Equilibrado,Equilibrado
636830,1,34899,843,Equilibrado,Equilibrado
636832,1,34899,1290,Equilibrado,Equilibrado
637004,1,34899,420,Equilibrado,Equilibrado
637089,1,34899,182,Adiantado,Adiantado
637358,1,34899,240,Equilibrado,Equilibrado
637509,1,34899,247,Tardio,Tardio
637514,1,34899,148,Tardio,Tardio
637563,1,34899,422,Adiantado,Adiantado
637582,1,34899,386,Equilibrado,Equilibrado
637708,1,34899,702,Equilibrado,Adiantado
637788,1,34899,155,Equilibrado,Equilibrado
637800,1,34899,371,Equilibrado,Equilibrado
637906,1,34899,342,Adiantado,Adiantado
637939,1,34899,394,Equilibrado,Equilibrado
637980,1,34899,497,Equilibrado,Equilibrado
638034,1,34899,660,Equilibrado,Equilibrado
638388,1,34899,373,Equilibrado,Equilibrado
638411,1,34899,1198,Equilibrado,Adiantado
638498,1,34899,477,Equilibrado,Equilibrado
638515,1,34899,210,Equilibrado,Equilibrado
638625,1,34899,617,Equilibrado,Equilibrado
638655,1,34899,711,Equilibrado,Equilibrado
638677,1,34899,326,Adiantado,Adiantado
638831,1,34899,106,Tardio,Tardio
639028,1,34899,459,Equilibrado,Equilibrado
639231,1,34899,504,Equilibrado,Adiantado
639234,1,34899,312,Equilibrado,Equilibrado
639238,1,34899,348,Equilibrado,Equilibrado
639522,1,34899,254,Equilibrado,Equilibrado
639919,1,34899,151,Adiantado,Adiantado
640098,1,34899,276,Equilibrado,Adiantado
640278,1,34899,1991,Equilibrado,Equilibrado
640329,1,34899,688,Adiantado,Adiantado
640429,1,34899,515,Equilibrado,Equilibrado
640552,1,34899,62,Equilibrado,Equilibrado
640584,1,34899,101,Adiantado,Adiantado
640711,1,34899,797,Equilibrado,Equilibrado
640848,1,34899,428,Adiantado,Adiantado
640892,1,34899,257,Tardio,Equilibrado
640913,1,34899,74,Tardio,Tardio
640927,1,34899,536,Adiantado,Adiantado
641085,1,34899,198,Adiantado,Adiantado
641137,1,34899,457,Equilibrado,Equilibrado
641275,1,34899,77,Adiantado,Adiantado
641309,1,34899,365,Tardio,Equilibrado
641311,1,34899,786,Adiantado,Adiantado
641363,1,34899,153,Adiantado,Adiantado
641401,1,34899,454,Equilibrado,Equilibrado
641404,1,34899,833,Adiantado,Adiantado
641433,1,34899,307,Equilibrado,Equilibrado
641461,1,34899,352,Tardio,Equilibrado
641470,1,34899,308,Equilibrado,Equilibrado
641547,1,34899,157,Tardio,Tardio
641804,1,34899,117,Tardio,Tardio
641864,1,34899,760,Equilibrado,Equilibrado
641914,1,34899,638,Adiantado,Adiantado
642029,1,34899,299,Adiantado,Adiantado
642056,1,34899,389,Equilibrado,Equilibrado
642375,1,34899,523,Equilibrado,Equilibrado
642448,1,34899,719,Adiantado,Adiantado
642449,1,34899,360,Equilibrado,Equilibrado
642493,1,34899,910,Equilibrado,Equilibrado
642496,1,34899,378,Equilibrado,Adiantado
642498,1,34899,432,Equilibrado,Equilibrado
642551,1,34899,773,Equilibrado,Equilibrado
642626,1,34899,556,Equilibrado,Equilibrado
642730,1,34899,351,Adiantado,Adiantado
642740,1,34899,809,Adiantado,Adiantado
642750,1,34899,386,Adiantado,Adiantado
642790,1,34899,1041,Equilibrado,Equilibrado
642840,1,34899,751,Equilibrado,Equilibrado
642843,1,34899,1160,Equilibrado,Adiantado
642872,1,34899,1094,Equilibrado,Equilibrado
642909,1,34899,375,Adiantado,Adiantado
642939,1,34899,689,Adiantado,Adiantado
643069,1,34899,277,Equilibrado,Equilibrado
643202,1,34899,599,Equilibrado,Equilibrado
643220,1,34899,354,Adiantado,Adiantado
643273,1,34899,1084,Equilibrado,Adiantado
643326,1,34899,778,Equilibrado,Equilibrado
643372,1,34899,265,Adiantado,Adiantado
643466,1,34899,681,Equilibrado,Equilibrado
643477,1,34899,911,Equilibrado,Equilibrado
643496,1,34899,627,Adiantado,Adiantado
643502,1,34899,402,Adiantado,Adiantado
643591,1,34899,865,Equilibrado,Equilibrado
643653,1,34899,357,Equilibrado,Equilibrado
643690,1,34899,341,Equilibrado,Equilibrado
643696,1,34899,682,Adiantado,Adiantado
643751,1,34899,775,Equilibrado,Equilibrado
643754,1,34899,1173,Equilibrado,Equilibrado
643757,1,34899,248,Equilibrado,Equilibrado
644025,1,34899,475,Adiantado,Adiantado
644210,1,34899,462,Equilibrado,Equilibrado
644303,1,34899,550,Adiantado,Adiantado
644343,1,34899,280,Adiantado,Adiantado
644361,1,34899,2146,Equilibrado,Equilibrado
644369,1,34899,59,Adiantado,Adiantado
644430,1,34899,140,Adiantado,Adiantado
644450,1,34899,961,Equilibrado,Equilibrado
644508,1,34899,822,Equilibrado,Equilibrado
644761,1,34899,1032,Equilibrado,Equilibrado
644784,1,34899,1059,Equilibrado,Adiantado
644791,1,34899,1251,Equilibrado,Equilibrado
644818,1,34899,1067,Adiantado,Adiantado
644847,1,34899,580,Equilibrado,Equilibrado
644871,1,34899,258,Equilibrado,Equilibrado
644936,1,34899,256,Equilibrado,Equilibrado
644974,1,34899,883,Equilibrado,Adiantado
645003,1,34899,576,Tardio,Tardio
645020,1,34899,517,Equilibrado,Equilibrado
645078,1,34899,706,Equilibrado,Equilibrado
645145,1,34899,142,Adiantado,Adiantado
645366,1,34899,599,Equilibrado,Equilibrado
645405,1,34899,2059,Equilibrado,Equilibrado
645433,1,34899,242,Equilibrado,Equilibrado
645496,1,34899,355,Equilibrado,Equilibrado
645518,1,34899,875,Equilibrado,Equilibrado
645586,1,34899,357,Equilibrado,Equilibrado
645705,1,34899,519,Equilibrado,Equilibrado
645732,1,34899,474,Adiantado,Adiantado
645784,1,34899,506,Equilibrado,Equilibrado
645790,1,34899,34,Tardio,Tardio
645840,1,34899,1472,Equilibrado,Equilibrado
645880,1,34899,524,Equilibrado,Equilibrado
645948,1,34899,875,Equilibrado,Equilibrado
645960,1,34899,395,Equilibrado,Adiantado
645997,1,34899,798,Equilibrado,Equilibrado
646015,1,34899,489,Equilibrado,Equilibrado
646017,1,34899,839,Equilibrado,Equilibrado
646053,1,34899,333,Tardio,Tardio
646074,1,34899,1053,Equilibrado,Equilibrado
646085,1,34899,663,Equilibrado,Equilibrado
646091,1,34899,246,Adiantado,Adiantado
646138,1,34899,284,Equilibrado,Equilibrado
646313,1,34899,399,Tardio,Tardio
646357,1,34899,990,Equilibrado,Equilibrado
646402,1,34899,472,Equilibrado,Equilibrado
646460,1,34899,423,Adiantado,Adiantado
646539,1,34899,258,Adiantado,Adiantado
646540,1,34899,854,Adiantado,Adiantado
646551,1,34899,288,Equilibrado,Equilibrado
646638,1,34899,85,Tardio,Tardio
646670,1,34899,356,Tardio,Tardio
646734,1,34899,161,Adiantado,Adiantado
646742,1,34899,158,Adiantado,Adiantado
646750,1,34899,257,Adiantado,Adiantado
646778,1,34899,1030,Equilibrado,Equilibrado
646807,1,34899,427,Equilibrado,Equilibrado
646990,1,34899,552,Equilibrado,Equilibrado
647005,1,34899,459,Adiantado,Adiantado
647033,1,34899,120,Tardio,Equilibrado
647040,1,34899,497,Adiantado,Adiantado
647045,1,34899,913,Adiantado,Adiantado
647154,1,34899,650,Equilibrado,Equilibrado
647169,1,34899,384,Equilibrado,Equilibrado
647171,1,34899,195,Equilibrado,Equilibrado
647210,1,34899,532,Equilibrado,Equilibrado
647320,1,34899,1025,Equilibrado,Equilibrado
647324,1,34899,682,Adiantado,Adiantado
647339,1,34899,196,Equilibrado,Equilibrado
647348,1,34899,247,Adiantado,Adiantado
647391,1,34899,284,Adiantado,Adiantado
647398,1,34899,430,Equilibrado,Equilibrado
647399,1,34899,1594,Equilibrado,Equilibrado
647425,1,34899,1300,Adiantado,Adiantado
647485,1,34899,200,Adiantado,Adiantado
647496,1,34899,329,Equilibrado,Equilibrado
647525,1,34899,456,Equilibrado,Equilibrado
647765,1,34899,167,Equilibrado,Equilibrado
647784,1,34899,402,Equilibrado,Equilibrado
647841,1,34899,585,Equilibrado,Equilibrado
647898,1,34899,606,Adiantado,Adiantado
647910,1,34899,254,Tardio,Tardio
647915,1,34899,330,Adiantado,Adiantado
647945,1,34899,431,Equilibrado,Equilibrado
647987,1,34899,1197,Equilibrado,Equilibrado
648027,1,34899,335,Equilibrado,Adiantado
648037,1,34899,1018,Equilibrado,Equilibrado
648038,1,34899,605,Adiantado,Adiantado
648040,1,34899,1784,Equilibrado,Equilibrado
648086,1,34899,647,Equilibrado,Equilibrado
648105,1,34899,58,Tardio,Tardio
648114,1,34899,611,Adiantado,Adiantado
648116,1,34899,433,Tardio,Tardio
648140,1,34899,265,Equilibrado,Equilibrado
648190,1,34899,176,Adiantado,Adiantado
648244,1,34899,120,Adiantado,Adiantado
648254,1,34899,200,Adiantado,Adiantado
648287,1,34899,320,Tardio,Tardio
648353,1,34899,290,Adiantado,Adiantado
648365,1,34899,1273,Equilibrado,Equilibrado
648366,1,34899,921,Equilibrado,Adiantado
648455,1,34899,16,Tardio,Adiantado
648457,1,34899,207,Equilibrado,Equilibrado
648470,1,34899,477,Equilibrado,Equilibrado
648508,1,34899,93,Adiantado,Adiantado
648515,1,34899,112,Adiantado,Adiantado
648531,1,34899,482,Equilibrado,Equilibrado
648536,1,34899,795,Equilibrado,Equilibrado
648564,1,34899,667,Equilibrado,Equilibrado
648571,1,34899,772,Equilibrado,Equilibrado
648590,1,34899,408,Equilibrado,Adiantado
648613,1,34899,778,Adiantado,Adiantado
648661,1,34899,297,Adiantado,Adiantado
648685,1,34899,456,Equilibrado,Equilibrado
648725,1,34899,399,Equilibrado,Equilibrado
648804,1,34899,589,Equilibrado,Equilibrado
648815,1,34899,951,Equilibrado,Equilibrado
648903,1,34899,41,Equilibrado,Equilibrado
648927,1,34899,937,Adiantado,Adiantado
648972,1,34899,143,Equilibrado,Equilibrado
648995,1,34899,159,Tardio,Tardio
649004,1,34899,730,Equilibrado,Equilibrado
649009,1,34899,57,Tardio,Tardio
649020,1,34899,110,Equilibrado,Equilibrado
649036,1,34899,65,Tardio,Equilibrado
649079,1,34899,1110,Equilibrado,Equilibrado
649084,1,34899,607,Equilibrado,Equilibrado
649093,1,34899,307,Equilibrado,Equilibrado
649118,1,34899,200,Tardio,Tardio
649141,1,34899,413,Equilibrado,Equilibrado
649159,1,34899,384,Equilibrado,Equilibrado
649165,1,34899,228,Equilibrado,Equilibrado
649207,1,34899,544,Equilibrado,Equilibrado
649212,1,34899,638,Equilibrado,Equilibrado
649230,1,34899,337,Equilibrado,Equilibrado
649258,1,34899,230,Equilibrado,Equilibrado
649284,1,34899,362,Adiantado,Adiantado
649325,1,34899,380,Tardio,Equilibrado
649336,1,34899,108,Tardio,Tardio
649379,1,34899,862,Equilibrado,Equilibrado
649385,1,34899,150,Adiantado,Adiantado
649400,1,34899,454,Adiantado,Adiantado
649434,1,34899,562,Adiantado,Adiantado
649435,1,34899,200,Equilibrado,Equilibrado
649457,1,34899,755,Equilibrado,Equilibrado
649469,1,34899,1233,Equilibrado,Equilibrado
649566,1,34899,214,Tardio,Tardio
649580,1,34899,442,Equilibrado,Equilibrado
649619,1,34899,537,Equilibrado,Equilibrado
649735,1,34899,312,Adiantado,Adiantado
649806,1,34899,105,Tardio,Tardio
649891,1,34899,188,Equilibrado,Equilibrado
649952,1,34899,1203,Equilibrado,Equilibrado
649954,1,34899,693,Tardio,Equilibrado
649979,1,34899,289,Equilibrado,Equilibrado
650031,1,34899,437,Equilibrado,Equilibrado
650048,1,34899,61,Equilibrado,Equilibrado
650054,1,34899,355,Equilibrado,Equilibrado
650085,1,34899,456,Adiantado,Adiantado
650108,1,34899,562,Adiantado,Adiantado
650123,1,34899,279,Tardio,Tardio
650148,1,34899,152,Adiantado,Adiantado
650160,1,34899,433,Adiantado,Adiantado
650170,1,34899,1348,Equilibrado,Equilibrado
650251,1,34899,612,Equilibrado,Adiantado
650287,1,34899,1186,Adiantado,Adiantado
650363,1,34899,115,Tardio,Tardio
650370,1,34899,237,Adiantado,Adiantado
650424,1,34899,383,Equilibrado,Equilibrado
650461,1,34899,331,Adiantado,Adiantado
650469,1,34899,440,Equilibrado,Equilibrado
650473,1,34899,691,Adiantado,Adiantado
650543,1,34899,316,Adiantado,Adiantado
650570,1,34899,464,Equilibrado,Equilibrado
650682,1,34899,374,Equilibrado,Equilibrado
650716,1,34899,22,Equilibrado,Equilibrado
650717,1,34899,386,Tardio,Tardio
650758,1,34899,112,Equilibrado,Equilibrado
650861,1,34899,143,Tardio,Equilibrado
650866,1,34899,989,Equilibrado,Equilibrado
650923,1,34899,38,Equilibrado,Equilibrado
650960,1,34899,76,Equilibrado,Equilibrado
651040,1,34899,166,Adiantado,Adiantado
651121,1,34899,794,Equilibrado,Equilibrado
651126,1,34899,500,Adiantado,Adiantado
651182,1,34899,327,Equilibrado,Adiantado
651200,1,34899,28,Tardio,Tardio
651238,1,34899,935,Equilibrado,Equilibrado
651253,1,34899,227,Adiantado,Adiantado
651330,1,34899,44,Tardio,Tardio
651334,1,34899,174,Equilibrado,Equilibrado
651354,1,34899,1046,Equilibrado,Adiantado
651381,1,34899,863,Equilibrado,Equilibrado
651398,1,34899,303,Adiantado,Adiantado
651419,1,34899,742,Equilibrado,Equilibrado
651478,1,34899,1121,Equilibrado,Equilibrado
651498,1,34899,500,Equilibrado,Equilibrado
651555,1,34899,312,Tardio,Tardio
651598,1,34899,319,Equilibrado,Adiantado
651693,1,34899,181,Tardio,Tardio
651881,1,34899,713,Tardio,Equilibrado
651886,1,34899,263,Tardio,Equilibrado
651927,1,34899,185,Adiantado,Adiantado
651972,1,34899,125,Tardio,Tardio
651990,1,34899,169,Equilibrado,Equilibrado
652008,1,34899,434,Equilibrado,Equilibrado
652064,1,34899,978,Equilibrado,Equilibrado
652087,1,34899,142,Adiantado,Adiantado
652333,1,34899,203,Adiantado,Adiantado
652335,1,34899,1447,Equilibrado,Equilibrado
652336,1,34899,429,Equilibrado,Equilibrado
652438,1,34899,157,Equilibrado,Equilibrado
652576,1,34899,221,Tardio,Tardio
652593,1,34899,130,Adiantado,Adiantado
652625,1,34899,454,Equilibrado,Equilibrado
652647,1,34899,345,Equilibrado,Equilibrado
652659,1,34899,498,Tardio,Tardio
652664,1,34899,93,Equilibrado,Equilibrado
652672,1,34899,196,Tardio,Tardio
652684,1,34899,1062,Equilibrado,Equilibrado
652711,1,34899,962,Adiantado,Adiantado
652752,1,34899,228,Equilibrado,Equilibrado
652753,1,34899,771,Equilibrado,Equilibrado
652769,1,34899,136,Adiantado,Adiantado
652788,1,34899,508,Equilibrado,Equilibrado
652801,1,34899,447,Equilibrado,Equilibrado
652824,1,34899,20,Adiantado,Adiantado
652887,1,34899,282,Adiantado,Adiantado
652890,1,34899,495,Equilibrado,Equilibrado
652898,1,34899,776,Equilibrado,Equilibrado
652994,1,34899,55,Tardio,Tardio
652998,1,34899,15,Tardio,Equilibrado
653045,1,34899,710,Equilibrado,Equilibrado
653115,1,34899,184,Tardio,Tardio
653144,1,34899,176,Equilibrado,Equilibrado
653183,1,34899,244,Adiantado,Adiantado
653297,1,34899,763,Equilibrado,Equilibrado
653301,1,34899,630,Equilibrado,Equilibrado
653356,1,34899,478,Equilibrado,Equilibrado
653372,1,34899,398,Adiantado,Adiantado
653381,1,34899,411,Equilibrado,Equilibrado
653417,1,34899,160,Equilibrado,Equilibrado
653536,1,34899,314,Equilibrado,Adiantado
653558,1,34899,362,Adiantado,Adiantado
653567,1,34899,428,Adiantado,Adiantado
653595,1,34899,343,Equilibrado,Equilibrado
653653,1,34899,331,Adiantado,Adiantado
653659,1,34899,103,Tardio,Tardio
653773,1,34899,832,Equilibrado,Equilibrado
653797,1,34899,242,Tardio,Equilibrado
653841,1,34899,171,Adiantado,Adiantado
653846,1,34899,384,Equilibrado,Adiantado
653857,1,34899,398,Adiantado,Adiantado
653988,1,34899,268,Equilibrado,Equilibrado
654045,1,34899,264,Tardio,Tardio
654048,1,34899,409,Equilibrado,Equilibrado
654112,1,34899,518,Adiantado,Adiantado
654114,1,34899,414,Equilibrado,Adiantado
654169,1,34899,385,Adiantado,Adiantado
654217,1,34899,280,Adiantado,Adiantado
654228,1,34899,440,Equilibrado,Equilibrado
654236,1,34899,105,Adiantado,Adiantado
654260,1,34899,543,Equilibrado,Equilibrado
654339,1,34899,357,Equilibrado,Equilibrado
654351,1,34899,138,Adiantado,Adiantado
654441,1,34899,578,Equilibrado,Equilibrado
654563,1,34899,915,Equilibrado,Equilibrado
654565,1,34899,139,Adiantado,Adiantado
654578,1,34899,258,Equilibrado,Equilibrado
654597,1,34899,781,Equilibrado,Adiantado
654684,1,34899,69,Adiantado,Adiantado
654692,1,34899,277,Adiantado,Adiantado
654738,1,34899,152,Adiantado,Adiantado
654819,1,34899,1479,Equilibrado,Equilibrado
654824,1,34899,1309,Equilibrado,Equilibrado
654834,1,34899,871,Equilibrado,Equilibrado
654852,1,34899,1123,Tardio,Equilibrado
654867,1,34899,866,Equilibrado,Equilibrado
654947,1,34899,173,Tardio,Adiantado
655028,1,34899,46,Tardio,Tardio
655088,1,34899,219,Equilibrado,Equilibrado
655113,1,34899,110,Equilibrado,Equilibrado
655115,1,34899,572,Equilibrado,Equilibrado
655124,1,34899,279,Equilibrado,Equilibrado
655127,1,34899,460,Equilibrado,Equilibrado
655353,1,34899,1472,Equilibrado,Equilibrado
655386,1,34899,658,Adiantado,Adiantado
655412,1,34899,599,Tardio,Equilibrado
655416,1,34899,58,Adiantado,Adiantado
655445,1,34899,316,Equilibrado,Equilibrado
655569,1,34899,421,Equilibrado,Equilibrado
655629,1,34899,195,Adiantado,Adiantado
655796,1,34899,621,Equilibrado,Equilibrado
655852,1,34899,183,Tardio,Tardio
655927,1,34899,138,Equilibrado,Equilibrado
655981,1,34899,750,Adiantado,Adiantado
656029,1,34899,386,Adiantado,Adiantado
656065,1,34899,365,Equilibrado,Equilibrado
656086,1,34899,506,Equilibrado,Equilibrado
656092,1,34899,582,Adiantado,Adiantado
656107,1,34899,23,Tardio,Tardio
656131,1,34899,573,Equilibrado,Equilibrado
656145,1,34899,167,Equilibrado,Equilibrado
656158,1,34899,565,Equilibrado,Equilibrado
656159,1,34899,673,Adiantado,Adiantado
656165,1,34899,458,Tardio,Tardio
656234,1,34899,419,Equilibrado,Equilibrado
656323,1,34899,376,Adiantado,Adiantado
656353,1,34899,1725,Equilibrado,Adiantado
656360,1,34899,685,Equilibrado,Equilibrado
656414,1,34899,360,Equilibrado,Equilibrado
656436,1,34899,172,Adiantado,Adiantado
656510,1,34899,186,Equilibrado,Equilibrado
656529,1,34899,808,Adiantado,Adiantado
656579,1,34899,1232,Adiantado,Adiantado
656607,1,34899,341,Equilibrado,Equilibrado
656651,1,34899,299,Equilibrado,Equilibrado
656693,1,34899,162,Adiantado,Adiantado
656734,1,34899,686,Equilibrado,Adiantado
656791,1,34899,1035,Equilibrado,Equilibrado
656800,1,34899,227,Equilibrado,Equilibrado
656882,1,34899,1107,Equilibrado,Equilibrado
656988,1,34899,788,Equilibrado,Equilibrado
656996,1,34899,387,Equilibrado,Equilibrado
657048,1,34899,194,Equilibrado,Equilibrado
657181,1,34899,29,Tardio,Tardio
657220,1,34899,1046,Equilibrado,Adiantado
657330,1,34899,936,Adiantado,Adiantado
