aluno,c0,c1,c2,c3,c4,c5,final_result,faixa_volume,ativo_no_fim,aprovado,perfil
AAA_2013J_262011,0.39118198874296434,0.06941838649155722,0.1378986866791745,0.2682926829268293,0.10694183864915573,0.02626641651031895,Pass,medio,True,True,equilibrado
AAA_2013J_2620584,1.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
AAA_2013J_262934,0.4943913585375987,0.10635646032405484,0.14042376402160367,0.07104279185708351,0.09389281262982967,0.09389281262982967,Pass,alto,True,True,antecipado
AAA_2013J_2639449,0.2797992471769134,0.16813048933500627,0.09410288582183186,0.09786700125470514,0.2961104140526976,0.06398996235884567,Pass,medio,True,True,equilibrado
AAA_2013J_2639540,0.2454175152749491,0.16242362525458248,0.18890020366598778,0.1334012219959267,0.17718940936863545,0.09266802443991853,Pass,alto,True,True,equilibrado
AAA_2013J_2639641,0.33839373163565134,0.14348677766895201,0.09598432908912831,0.12095984329089128,0.11508325171400588,0.1860920666013712,Pass,alto,True,True,antecipado
AAA_2013J_2641155,0.4495010951569725,0.15770260403991238,0.11000243368216112,0.12314431735215381,0.12557799951326357,0.034071550255536626,Pass,alto,True,True,antecipado
AAA_2013J_2643002,0.39071487263763355,0.07600657354149548,0.04272801972062449,0.15447822514379622,0.195152013147083,0.1409202958093673,Pass,alto,True,True,antecipado
AAA_2013J_2645733,0.3182957393483709,0.07518796992481203,0.16040100250626566,0.12781954887218044,0.231203007518797,0.08709273182957393,Pass,medio,True,True,equilibrado
AAA_2013J_2649826,0.20237696685637763,0.12387010378305993,0.21275527284901238,0.1459658520254436,0.14613324405758285,0.1688985604285236,Distinction,alto,True,True,equilibrado
AAA_2013J_2650282,0.38065522620904835,0.0904836193447738,0.20904836193447737,0.1622464898595944,0.11544461778471139,0.0421216848673947,Pass,medio,True,True,antecipado
AAA_2013J_2664024,0.2202970297029703,0.17326732673267325,0.1150990099009901,0.22896039603960397,0.22896039603960397,0.03341584158415842,Pass,medio,True,True,equilibrado
AAA_2013J_2666246,0.3300653594771242,0.07516339869281045,0.08660130718954248,0.1111111111111111,0.20588235294117646,0.19117647058823528,Pass,baixo,True,True,fim-pesado
AAA_2013J_2669816,0.25,0.2642857142857143,0.08928571428571429,0.2357142857142857,0.1357142857142857,0.025,Fail,baixo,True,False,antecipado
AAA_2013J_2671132,0.24865591397849462,0.09973118279569892,0.14758064516129032,0.21586021505376343,0.25887096774193546,0.029301075268817204,Pass,alto,True,True,equilibrado
AAA_2013J_2676809,0.49514563106796117,0.3042071197411003,0.17475728155339806,0.025889967637540454,0.0,0.0,Fail,baixo,False,False,desistente
AAA_2013J_2678643,0.29033668561434195,0.0765194578049847,0.19632706602536074,0.20201136860515959,0.22387407083515523,0.010931351114997814,Pass,alto,True,True,equilibrado
AAA_2013J_268073,0.3152647975077882,0.1252336448598131,0.09003115264797508,0.25202492211838007,0.12585669781931463,0.09158878504672897,Fail,alto,True,False,equilibrado
AAA_2013J_2685865,0.27353463587921845,0.061101243339254,0.1197158081705151,0.1705150976909414,0.21811722912966253,0.1570159857904085,Pass,alto,True,True,equilibrado
AAA_2013J_2688067,0.2975778546712803,0.020761245674740483,0.03806228373702422,0.08304498269896193,0.5363321799307958,0.02422145328719723,Pass,baixo,True,True,equilibrado
AAA_2013J_2689958,0.28047849325528124,0.14889284805293967,0.19546958513616697,0.11275133621786715,0.1631458386357852,0.09926189870195978,Distinction,alto,True,True,equilibrado
AAA_2013J_2691206,0.28384849804092294,0.15716151501959078,0.12146277753591642,0.19329560296038312,0.1436656508489334,0.10056595559425337,Distinction,alto,True,True,equilibrado
AAA_2013J_2691244,0.2669491525423729,0.2076271186440678,0.125,0.1864406779661017,0.13135593220338984,0.0826271186440678,Pass,baixo,True,True,antecipado
AAA_2013J_2694424,0.21171171171171171,0.1422475106685633,0.21740161213845424,0.20033191085822666,0.14319582740635373,0.08511142721669038,Pass,alto,True,True,equilibrado
AAA_2013J_2698257,0.48021108179419525,0.14643799472295516,0.14907651715039577,0.0870712401055409,0.09630606860158311,0.040897097625329816,Pass,medio,True,True,antecipado
AAA_2013J_271251,0.4068100358422939,0.1057347670250896,0.16308243727598568,0.12574671445639188,0.09886499402628435,0.09976105137395459,Pass,alto,True,True,antecipado
AAA_2013J_279572,0.41927303465765003,0.016060862214708368,0.15046491969568893,0.18005071851225699,0.18512256973795435,0.04902789518174133,Distinction,medio,True,True,equilibrado
AAA_2013J_281022,0.3150406504065041,0.17479674796747968,0.10365853658536585,0.1483739837398374,0.13008130081300814,0.12804878048780488,Pass,baixo,True,True,antecipado
AAA_2013J_281250,0.7692307692307693,0.0,0.038461538461538464,0.1,0.03076923076923077,0.06153846153846154,Fail,baixo,True,False,antecipado
AAA_2013J_281589,0.9152542372881356,0.0,0.0847457627118644,0.0,0.0,0.0,Fail,baixo,False,False,desistente
AAA_2013J_282821,0.5038245792962774,0.13105558388577257,0.11881693013768485,0.12850586435492095,0.07700152983171851,0.0407955124936257,Pass,alto,True,True,antecipado
AAA_2013J_28400,0.4355400696864111,0.1337979094076655,0.09128919860627177,0.12055749128919861,0.2097560975609756,0.009059233449477353,Pass,medio,True,True,antecipado
AAA_2013J_286488,0.25239005736137665,0.1577437858508604,0.1959847036328872,0.1491395793499044,0.2294455066921606,0.015296367112810707,Pass,medio,True,True,equilibrado
AAA_2013J_287548,0.546583850931677,0.09316770186335403,0.19047619047619047,0.11594202898550725,0.051759834368530024,0.002070393374741201,Pass,baixo,True,True,antecipado
AAA_2013J_290201,0.37126436781609196,0.1752873563218391,0.13620689655172413,0.1752873563218391,0.08045977011494253,0.06149425287356322,Pass,alto,True,True,antecipado
AAA_2013J_290757,0.21319018404907975,0.0705521472392638,0.09355828220858896,0.07822085889570553,0.07208588957055215,0.4723926380368098,Pass,medio,True,True,fim-pesado
AAA_2013J_291334,0.33798508889313705,0.14987574077614224,0.20282928694322308,0.1412731791244504,0.12177403938061557,0.04626266488243166,Distinction,alto,True,True,antecipado
AAA_2013J_293699,0.06417112299465241,0.10695187165775401,0.20855614973262032,0.21390374331550802,0.10160427807486631,0.3048128342245989,Pass,baixo,True,True,fim-pesado
AAA_2013J_294570,0.39830985915492956,0.10985915492957747,0.18816901408450704,0.14816901408450706,0.07323943661971831,0.08225352112676056,Pass,medio,True,True,antecipado
AAA_2013J_294594,0.29132947976878615,0.15838150289017341,0.15491329479768787,0.2208092485549133,0.1630057803468208,0.011560693641618497,Pass,medio,True,True,equilibrado
AAA_2013J_295741,0.4922425952045134,0.18194640338504936,0.13540197461212977,0.06064880112834979,0.10155148095909731,0.028208744710860368,Fail,medio,True,False,antecipado
AAA_2013J_296332,0.34851301115241634,0.18912639405204462,0.1937732342007435,0.1092007434944238,0.10130111524163568,0.05808550185873606,Distinction,alto,True,True,antecipado
AAA_2013J_298696,0.49416342412451364,0.1303501945525292,0.07003891050583658,0.11478599221789883,0.0933852140077821,0.09727626459143969,Pass,baixo,True,True,antecipado
AAA_2013J_300398,0.3645468202303455,0.09964947421131698,0.1397095643465198,0.09313970956434652,0.20981472208312468,0.09313970956434652,Pass,alto,True,True,antecipado
AAA_2013J_302302,0.31189083820662766,0.4015594541910331,0.28460038986354774,0.001949317738791423,0.0,0.0,Fail,baixo,False,False,desistente
AAA_2013J_305152,0.7876712328767124,0.0821917808219178,0.0,0.04794520547945205,0.0821917808219178,0.0,Fail,baixo,True,False,antecipado
AAA_2013J_305386,0.46906812842599843,0.1182458888018794,0.13390759592795615,0.1417384494909945,0.1182458888018794,0.018794048551292093,Pass,medio,True,True,antecipado
AAA_2013J_306107,0.3404255319148936,0.1580547112462006,0.12968591691995948,0.19047619047619047,0.1661600810536981,0.015197568389057751,Pass,medio,True,True,antecipado
AAA_2013J_306466,0.4204918032786885,0.07459016393442623,0.12049180327868853,0.10573770491803279,0.22213114754098362,0.056557377049180325,Pass,medio,True,True,antecipado
AAA_2013J_306897,0.5043763676148797,0.18198395331874545,0.11159737417943107,0.08096280087527352,0.08789204959883297,0.033187454412837346,Pass,alto,True,True,antecipado
AAA_2013J_307061,0.35430157261794637,0.04902867715078631,0.16651248843663274,0.09158186864014801,0.22664199814986125,0.11193339500462535,Pass,medio,True,True,equilibrado
AAA_2013J_307866,0.3678861788617886,0.19647696476964768,0.12601626016260162,0.15447154471544716,0.09281842818428185,0.06233062330623306,Pass,medio,True,True,antecipado
AAA_2013J_311917,0.3165919282511211,0.2062780269058296,0.16322869955156952,0.10717488789237668,0.09372197309417041,0.11300448430493273,Pass,alto,True,True,antecipado
AAA_2013J_312537,0.38697407234901415,0.1408166433783574,0.12692128551467163,0.14951094550535632,0.1328209905294209,0.06295606272317963,Distinction,alto,True,True,antecipado
AAA_2013J_312782,0.5160142348754448,0.16370106761565836,0.12455516014234876,0.03558718861209965,0.1423487544483986,0.017793594306049824,Pass,baixo,True,True,antecipado
AAA_2013J_31604,0.3396663577386469,0.11816496756255793,0.18257645968489342,0.15477293790546803,0.10704355885078777,0.09777571825764597,Pass,alto,True,True,antecipado
AAA_2013J_318933,0.4488680718188915,0.1592505854800937,0.0975800156128025,0.14676034348165495,0.08430913348946135,0.06323185011709602,Pass,medio,True,True,antecipado
AAA_2013J_319047,0.18682652906359085,0.08939140992563363,0.15768705418121112,0.255273941417514,0.1976020640461375,0.11321900136591288,Pass,alto,True,True,equilibrado
AAA_2013J_321942,0.3622929683625905,0.13864921154418328,0.18565903005058018,0.12704552216602202,0.12397104036497074,0.06238222751165328,Pass,alto,True,True,antecipado
AAA_2013J_324002,0.42556549184639664,0.08942661756970016,0.16885849552866913,0.13887427669647553,0.11520252498684903,0.06207259337190952,Pass,alto,True,True,antecipado
AAA_2013J_324084,0.3003569607343192,0.09637939826619071,0.1891891891891892,0.22590515043345233,0.14788373278939318,0.04028556858745538,Pass,alto,True,True,equilibrado
AAA_2013J_324282,0.5112781954887218,0.06015037593984962,0.17293233082706766,0.022556390977443608,0.18045112781954886,0.05263157894736842,Pass,baixo,True,True,antecipado
AAA_2013J_32885,0.5812379110251451,0.07930367504835589,0.109284332688588,0.04061895551257253,0.12959381044487428,0.059961315280464215,Pass,medio,True,True,antecipado
AAA_2013J_332789,0.33353474320241694,0.09425981873111783,0.10634441087613293,0.19154078549848944,0.13293051359516617,0.14138972809667674,Pass,medio,True,True,equilibrado
AAA_2013J_333059,0.2059800664451827,0.046511627906976744,0.08305647840531562,0.3388704318936877,0.16611295681063123,0.15946843853820597,Pass,baixo,True,True,equilibrado
AAA_2013J_333323,0.2978395061728395,0.10030864197530864,0.047839506172839504,0.08179012345679013,0.2222222222222222,0.25,Pass,medio,True,True,fim-pesado
AAA_2013J_334259,0.7981927710843374,0.024096385542168676,0.08734939759036145,0.08433734939759036,0.006024096385542169,0.0,Fail,baixo,True,False,antecipado
AAA_2013J_336207,0.47720364741641336,0.12310030395136778,0.1337386018237082,0.11018237082066869,0.12993920972644377,0.025835866261398176,Pass,medio,True,True,antecipado
AAA_2013J_339972,0.36036036036036034,0.06306306306306306,0.23123123123123124,0.1981981981981982,0.14114114114114115,0.006006006006006006,Pass,baixo,True,True,equilibrado
AAA_2013J_341872,0.0,0.23880597014925373,0.09950248756218906,0.08955223880597014,0.5472636815920398,0.024875621890547265,Fail,baixo,True,False,equilibrado
AAA_2013J_342514,0.3553846153846154,0.1441025641025641,0.14153846153846153,0.14564102564102563,0.2076923076923077,0.0056410256410256415,Pass,alto,True,True,antecipado
AAA_2013J_342972,0.5202863961813843,0.08353221957040573,0.10143198090692124,0.1026252983293556,0.15871121718377088,0.03341288782816229,Pass,medio,True,True,antecipado
AAA_2013J_343446,0.34714599341383096,0.20087815587266739,0.23243688254665204,0.08287596048298573,0.03649835345773875,0.10016465422612514,Pass,alto,True,True,antecipado
AAA_2013J_344282,0.47692307692307695,0.1076923076923077,0.046153846153846156,0.13846153846153847,0.18461538461538463,0.046153846153846156,Fail,baixo,True,False,antecipado
AAA_2013J_345068,0.19195612431444242,0.14076782449725778,0.31078610603290674,0.19744058500914077,0.1480804387568556,0.010968921389396709,Pass,baixo,True,True,equilibrado
AAA_2013J_345357,0.2992338891392519,0.14015322217214962,0.15682739972960794,0.167192429022082,0.0761604326273096,0.16043262730959892,Distinction,alto,True,True,antecipado
AAA_2013J_346025,0.36379613356766255,0.1335676625659051,0.19156414762741653,0.18804920913884007,0.022847100175746926,0.10017574692442882,Pass,baixo,True,True,antecipado
AAA_2013J_346843,1.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
AAA_2013J_350188,0.35216819973718794,0.0657030223390276,0.16031537450722733,0.10249671484888305,0.16951379763469118,0.1498028909329829,Pass,medio,True,True,antecipado
AAA_2013J_357668,0.29518072289156627,0.24096385542168675,0.39759036144578314,0.06626506024096386,0.0,0.0,Fail,baixo,False,False,desistente
AAA_2013J_364177,0.3447015834348356,0.11571254567600488,0.11814859926918392,0.32521315468940315,0.09622411693057248,0.0,Fail,medio,True,False,equilibrado
AAA_2013J_365244,0.48148148148148145,0.08641975308641975,0.13692480359147025,0.11447811447811448,0.08305274971941638,0.09764309764309764,Pass,medio,True,True,antecipado
AAA_2013J_365642,0.35979333020197274,0.12353217472992015,0.16251761390324096,0.1639267261625176,0.08548614372945045,0.10474401127289808,Pass,alto,True,True,antecipado
AAA_2013J_366483,0.31877133105802047,0.12832764505119454,0.23071672354948805,0.21023890784982935,0.10238907849829351,0.00955631399317406,Pass,medio,True,True,equilibrado
AAA_2013J_368194,0.26773455377574373,0.19221967963386727,0.17391304347826086,0.09382151029748284,0.14416475972540047,0.12814645308924486,Pass,baixo,True,True,antecipado
AAA_2013J_368824,0.2602739726027397,0.1095890410958904,0.0273972602739726,0.2191780821917808,0.13356164383561644,0.25,Fail,baixo,True,False,fim-pesado
AAA_2013J_368963,0.5583456425406204,0.17429837518463812,0.09453471196454949,0.0827178729689808,0.08862629246676514,0.0014771048744460858,Pass,medio,True,True,antecipado
AAA_2013J_376439,0.4073441502988898,0.09265584970111017,0.05038428693424424,0.13748932536293765,0.1887275832621691,0.12339880444064902,Distinction,alto,True,True,antecipado
AAA_2013J_376581,0.26318045435062154,0.09301328761251608,0.18516930990141447,0.15730818688384055,0.2704672096013716,0.030861551650235748,Pass,alto,True,True,equilibrado
AAA_2013J_38053,0.35419222903885483,0.07934560327198364,0.10306748466257669,0.09611451942740286,0.28343558282208586,0.08384458077709611,Pass,alto,True,True,equilibrado
AAA_2013J_380953,0.435969868173258,0.07532956685499058,0.13559322033898305,0.147834274952919,0.15160075329566855,0.05367231638418079,Pass,medio,True,True,antecipado
AAA_2013J_383254,0.34806629834254144,0.16574585635359115,0.06813996316758748,0.15653775322283608,0.21731123388581952,0.04419889502762431,Pass,baixo,True,True,antecipado
AAA_2013J_386924,0.35365853658536583,0.06707317073170732,0.21951219512195122,0.16463414634146342,0.18292682926829268,0.012195121951219513,Pass,baixo,True,True,equilibrado
AAA_2013J_386952,0.46703296703296704,0.13736263736263737,0.1,0.16153846153846155,0.08791208791208792,0.046153846153846156,Pass,medio,True,True,antecipado
AAA_2013J_388722,0.5290611028315947,0.04769001490312966,0.06110283159463487,0.16840536512667661,0.04918032786885246,0.14456035767511177,Pass,medio,True,True,antecipado
AAA_2013J_388885,0.3702857142857143,0.088,0.10514285714285715,0.05828571428571429,0.14514285714285713,0.23314285714285715,Pass,medio,True,True,fim-pesado
AAA_2013J_392756,0.4573002754820937,0.11570247933884298,0.1652892561983471,0.209366391184573,0.01928374655647383,0.03305785123966942,Fail,baixo,True,False,antecipado
AAA_2013J_392931,0.18981018981018982,0.07425907425907426,0.11721611721611722,0.1495171495171495,0.19547119547119546,0.27372627372627373,Pass,alto,True,True,fim-pesado
AAA_2013J_393207,0.2876712328767123,0.1232876712328767,0.08789954337899543,0.10159817351598173,0.2465753424657534,0.15296803652968036,Pass,medio,True,True,equilibrado
AAA_2013J_396872,0.40160642570281124,0.045180722891566265,0.1214859437751004,0.19779116465863453,0.19779116465863453,0.03614457831325301,Pass,medio,True,True,equilibrado
AAA_2013J_398552,0.35502958579881655,0.17413355874894337,0.10819949281487742,0.3499577345731192,0.0076077768385460695,0.00507185122569738,Fail,medio,True,False,antecipado
AAA_2013J_401869,0.5989528795811518,0.07329842931937172,0.11413612565445026,0.0806282722513089,0.06910994764397906,0.06387434554973823,Pass,medio,True,True,antecipado
