aluno,cluster,final_result,faixa_volume,semanas_mortas,centro_massa
AAA_2014J_2578676,1,Pass,medio,2,0.3982758620689655
AAA_2014J_2581477,1,Pass,alto,0,0.4147973914939444
AAA_2014J_2584873,1,Pass,medio,6,0.3918450257629806
AAA_2014J_258587,1,Distinction,alto,1,0.4752384446074835
AAA_2014J_2595841,1,Fail,medio,10,0.291564039408867
AAA_2014J_2596621,1,Pass,alto,2,0.3745501156127475
AAA_2014J_2601889,1,Pass,alto,0,0.3887248879031099
AAA_2014J_2602338,3,Fail,medio,10,0.2352941176470588
AAA_2014J_260623,1,Pass,medio,8,0.3069341010075723
AAA_2014J_2606802,1,Fail,baixo,14,0.4178631995477671
AAA_2014J_26192,1,Distinction,alto,3,0.3531090156233689
AAA_2014J_2624961,1,Fail,baixo,12,0.3243089199202052
AAA_2014J_263251,1,Pass,alto,3,0.3155845676482642
AAA_2014J_2633226,2,Pass,medio,11,0.4358672936259143
AAA_2014J_263543,1,Pass,medio,2,0.3988985965238405
AAA_2014J_263952,1,Distinction,medio,5,0.3821023544988774
AAA_2014J_2642616,1,Pass,medio,0,0.4599566342589354
AAA_2014J_2642935,1,Distinction,alto,0,0.4246838767776067
AAA_2014J_2648611,1,Pass,medio,0,0.4083659729155466
AAA_2014J_2649800,1,Pass,medio,4,0.4426693995659512
AAA_2014J_2654628,3,Pass,medio,6,0.1834169278996865
AAA_2014J_266524,1,Pass,baixo,17,0.3620128046725822
AAA_2014J_2677624,2,Pass,medio,11,0.4510273360728962
AAA_2014J_2680312,1,Pass,alto,1,0.4469539991711561
AAA_2014J_2688166,3,Pass,medio,9,0.221551724137931
AAA_2014J_2692514,1,Pass,alto,0,0.3864336552673912
AAA_2014J_2694788,3,Fail,baixo,19,0.1701451905626134
AAA_2014J_273346,1,Pass,alto,0,0.4308808847246754
AAA_2014J_275792,1,Pass,baixo,7,0.4212354254527412
AAA_2014J_277123,3,Fail,baixo,16,0.2768451300665457
AAA_2014J_28061,1,Pass,medio,0,0.3869793548028563
AAA_2014J_281077,1,Pass,medio,4,0.30016461618437
AAA_2014J_281636,1,Pass,alto,3,0.4263172172654931
AAA_2014J_285315,1,Pass,medio,6,0.305232909860859
AAA_2014J_287040,2,Pass,alto,2,0.4793513744938187
AAA_2014J_287204,1,Pass,alto,6,0.3383851124522151
AAA_2014J_287210,1,Pass,alto,0,0.3580549568965517
AAA_2014J_288994,3,Fail,baixo,27,0.0479999999999999
AAA_2014J_289449,1,Pass,medio,4,0.3621449187300622
AAA_2014J_290164,1,Pass,alto,1,0.4121161889709142
AAA_2014J_292525,1,Pass,baixo,17,0.4195773081201335
AAA_2014J_292775,1,Pass,medio,2,0.3442337871654578
AAA_2014J_293824,1,Pass,alto,0,0.3309839585701654
AAA_2014J_294496,1,Pass,medio,2,0.4329594911282223
AAA_2014J_294655,1,Fail,alto,3,0.4488470388563408
AAA_2014J_295060,2,Fail,medio,2,0.5091695092708298
AAA_2014J_295075,2,Pass,medio,8,0.6117039200269572
AAA_2014J_296424,1,Pass,medio,3,0.3425668476989839
AAA_2014J_298034,1,Fail,medio,0,0.3388361272228949
AAA_2014J_298838,1,Pass,medio,4,0.3853722226108041
AAA_2014J_301967,1,Pass,baixo,14,0.4394755747126436
AAA_2014J_302476,1,Distinction,medio,3,0.3741089190981432
AAA_2014J_303521,2,Pass,alto,0,0.6456704109199488
AAA_2014J_303985,3,Pass,baixo,15,0.2818354602226445
AAA_2014J_304465,1,Pass,alto,0,0.4347910414242257
AAA_2014J_306646,1,Pass,baixo,20,0.4082854406130268
AAA_2014J_309142,2,Pass,baixo,9,0.4522854851643945
AAA_2014J_310412,1,Pass,alto,4,0.3512343005630142
AAA_2014J_311235,1,Pass,medio,10,0.437946925154934
AAA_2014J_311659,3,Fail,baixo,26,0.1154556650246305
AAA_2014J_313937,1,Pass,alto,0,0.4461405796059992
AAA_2014J_315076,2,Pass,medio,5,0.4402644331773999
AAA_2014J_315744,1,Distinction,alto,2,0.4211100885977733
AAA_2014J_31600,1,Pass,baixo,23,0.3755467399043841
AAA_2014J_323370,1,Pass,alto,7,0.4048920299788154
AAA_2014J_328024,1,Pass,alto,5,0.3506093178514958
AAA_2014J_329659,3,Fail,baixo,13,0.1881724985173261
AAA_2014J_330594,1,Pass,medio,2,0.2927278190969874
AAA_2014J_331358,2,Distinction,alto,4,0.5528961225466731
AAA_2014J_332884,2,Pass,medio,2,0.5019777862203053
AAA_2014J_334441,1,Fail,baixo,6,0.3146206896551724
AAA_2014J_335247,2,Pass,baixo,7,0.542682546610962
AAA_2014J_335764,2,Pass,medio,4,0.5833893398128522
AAA_2014J_338407,1,Pass,baixo,14,0.3502484565577473
AAA_2014J_342007,2,Pass,alto,2,0.4818647354705775
AAA_2014J_345440,1,Pass,baixo,17,0.3390418884517472
AAA_2014J_345519,1,Pass,medio,7,0.4019058846645054
AAA_2014J_346118,2,Pass,baixo,13,0.4920672091797904
AAA_2014J_348807,1,Pass,baixo,11,0.2858639740903029
AAA_2014J_350156,1,Pass,baixo,10,0.4994028959546202
AAA_2014J_350939,1,Pass,medio,3,0.3626887950008854
AAA_2014J_351336,1,Pass,medio,2,0.3976513019000705
AAA_2014J_353665,1,Pass,baixo,13,0.471743295019157
AAA_2014J_354170,1,Fail,baixo,6,0.3748471508926388
AAA_2014J_356170,2,Pass,medio,9,0.4978897270114942
AAA_2014J_358182,2,Pass,alto,1,0.4910182077103041
AAA_2014J_364957,1,Pass,medio,3,0.2927399252181138
AAA_2014J_371710,1,Pass,alto,4,0.2419107227208313
AAA_2014J_373872,1,Pass,medio,7,0.3518858907433277
AAA_2014J_375260,1,Pass,medio,3,0.371637596466967
AAA_2014J_375646,2,Pass,baixo,9,0.520883122795038
AAA_2014J_377546,1,Distinction,medio,1,0.4611081456175936
AAA_2014J_382095,1,Pass,alto,0,0.4315783023637005
AAA_2014J_383600,1,Pass,medio,11,0.4614030915576694
AAA_2014J_383723,1,Pass,alto,1,0.4312417045698967
AAA_2014J_384203,1,Pass,alto,0,0.3105038075706268
AAA_2014J_384725,1,Pass,alto,2,0.3202631665950342
AAA_2014J_387533,1,Fail,medio,13,0.3424172364602292
AAA_2014J_388147,3,Fail,baixo,17,0.1547911547911548
AAA_2014J_390890,2,Pass,baixo,10,0.4504691117338857
AAA_2014J_391249,1,Distinction,alto,3,0.2802021644476178
AAA_2014J_396599,3,Fail,medio,15,0.2230104293902095
AAA_2014J_396655,2,Fail,baixo,10,0.4635264067312749
AAA_2014J_398171,1,Pass,medio,2,0.3457635050159399
AAA_2014J_398349,1,Pass,alto,3,0.4128999407340629
AAA_2014J_400147,1,Pass,baixo,14,0.349151112517136
AAA_2014J_400682,2,Pass,medio,7,0.5369423510310902
AAA_2014J_401404,1,Pass,medio,1,0.4380317957904164
AAA_2014J_402204,1,Pass,medio,6,0.4047440565431569
AAA_2014J_402727,1,Pass,baixo,9,0.3801193245019718
AAA_2014J_402961,1,Pass,alto,1,0.3896262493170936
AAA_2014J_404356,1,Pass,medio,3,0.4094058796998647
AAA_2014J_406671,1,Pass,baixo,12,0.2825781876503608
AAA_2014J_406682,1,Distinction,alto,4,0.4269861322461167
AAA_2014J_409100,1,Pass,alto,2,0.3956214663752461
AAA_2014J_409703,1,Pass,alto,2,0.4459787818836057
AAA_2014J_410092,1,Pass,baixo,15,0.3618375376070354
AAA_2014J_411971,1,Pass,medio,6,0.414393278044522
AAA_2014J_415969,3,Fail,baixo,25,0.2393509127789046
AAA_2014J_418731,2,Fail,baixo,20,0.5669291338582677
AAA_2014J_421455,1,Pass,medio,2,0.3403078722782017
AAA_2014J_424577,1,Pass,alto,5,0.2904697566038105
AAA_2014J_429858,1,Distinction,baixo,14,0.4952700640830028
AAA_2014J_431025,1,Fail,baixo,19,0.3350488934637158
AAA_2014J_439305,1,Pass,baixo,13,0.3459540647099317
AAA_2014J_442064,1,Pass,baixo,14,0.4607594936708861
AAA_2014J_442132,3,Pass,baixo,16,0.281785487624286
AAA_2014J_446108,1,Pass,medio,5,0.4408275862068965
AAA_2014J_447481,2,Pass,medio,12,0.6319664492078284
AAA_2014J_468120,3,Fail,baixo,21,0.1148340923877683
AAA_2014J_46844,1,Pass,baixo,6,0.3198462688160564
AAA_2014J_470982,2,Pass,medio,8,0.4331164606376057
AAA_2014J_476603,1,Distinction,medio,8,0.3705585157781397
AAA_2014J_481022,3,Fail,baixo,20,0.135632183908046
AAA_2014J_483800,2,Pass,medio,4,0.4949760219228135
AAA_2014J_484897,1,Pass,medio,5,0.3830877988235929
AAA_2014J_485962,1,Pass,medio,6,0.4080816734489897
AAA_2014J_488990,1,Pass,baixo,9,0.3718769357836052
AAA_2014J_500113,1,Pass,baixo,17,0.4107395546287331
AAA_2014J_503889,1,Pass,alto,4,0.4337858679715912
AAA_2014J_518808,1,Pass,medio,7,0.3881944444444445
AAA_2014J_527100,1,Distinction,medio,6,0.3560967374329971
AAA_2014J_52765,1,Pass,alto,0,0.2804875971105356
AAA_2014J_527801,1,Fail,baixo,4,0.3453876310104808
AAA_2014J_533068,2,Pass,baixo,14,0.5970699621287622
AAA_2014J_537081,1,Fail,medio,6,0.441546547742295
AAA_2014J_544253,1,Pass,alto,0,0.3694324712643677
AAA_2014J_548120,2,Pass,medio,4,0.4800126046637256
AAA_2014J_55104,1,Pass,medio,5,0.4024420174254509
AAA_2014J_569505,2,Distinction,alto,1,0.5124357136835006
AAA_2014J_570317,1,Pass,medio,8,0.452914314479882
AAA_2014J_574505,1,Pass,medio,6,0.3379880307779994
AAA_2014J_58071,1,Pass,alto,1,0.3478521202444192
AAA_2014J_58316,1,Pass,medio,2,0.3361243660154256
AAA_2014J_588477,1,Pass,alto,2,0.2958977407847801
AAA_2014J_593987,2,Fail,medio,4,0.4919540229885057
AAA_2014J_596288,2,Pass,baixo,17,0.5682279181264983
AAA_2014J_603834,3,Pass,baixo,13,0.2884381338742394
AAA_2014J_623840,2,Pass,alto,4,0.4463958180484226
AAA_2014J_62487,1,Pass,medio,9,0.3345913250271415
AAA_2014J_626240,1,Pass,baixo,5,0.4019963702359347
AAA_2014J_63165,1,Pass,medio,3,0.354287458040891
AAA_2014J_637665,1,Pass,alto,1,0.4668765727147427
AAA_2014J_639053,3,Pass,baixo,16,0.2174228675136116
AAA_2014J_6516,1,Pass,alto,2,0.4378834251513296
AAA_2014J_677186,1,Pass,baixo,4,0.4235641651991138
AAA_2014J_677281,3,Fail,baixo,22,0.1267040898155573
AAA_2014J_684180,3,Pass,baixo,21,0.1850294365012615
AAA_2014J_687698,2,Pass,baixo,17,0.4845422116527943
AAA_2014J_696073,1,Pass,alto,1,0.3359123599852292
AAA_2014J_70011,1,Pass,alto,0,0.4752689994069304
AAA_2014J_75255,1,Pass,medio,6,0.3671537112799533
AAA_2014J_85092,2,Pass,medio,12,0.4941449463061896
AAA_2014J_85144,1,Pass,baixo,1,0.3295819935691318
AAA_2014J_852847,1,Fail,baixo,11,0.2622392507449979
AAA_2014J_85302,1,Pass,alto,2,0.411388055972014
AAA_2014J_94961,1,Pass,medio,5,0.3201690868527144
AAA_2014J_998493,1,Pass,alto,0,0.3790993845140325
BBB_2013B_1008675,1,Pass,alto,0,0.4319852268987457
BBB_2013B_104054,1,Distinction,medio,1,0.2984769099549165
BBB_2013B_108377,1,Pass,alto,3,0.264849418865986
BBB_2013B_108589,1,Pass,baixo,13,0.3024680553124453
BBB_2013B_1098728,1,Fail,baixo,10,0.3344089987092016
BBB_2013B_109938,1,Distinction,baixo,6,0.3179205851619644
BBB_2013B_110881,1,Pass,medio,2,0.3218695691941827
BBB_2013B_116603,2,Distinction,medio,2,0.4823177452369706
BBB_2013B_120994,3,Fail,medio,10,0.1857875116495806
BBB_2013B_123860,1,Pass,medio,3,0.4653747506412083
BBB_2013B_126322,1,Pass,baixo,5,0.3489628493296871
BBB_2013B_133155,1,Pass,medio,5,0.3948022312373226
BBB_2013B_133748,3,Fail,baixo,12,0.1969987228607918
BBB_2013B_142324,3,Fail,baixo,22,0.1852365274649108
BBB_2013B_1436591,1,Distinction,medio,2,0.3488099074628241
BBB_2013B_143741,1,Distinction,medio,4,0.4131929288520297
BBB_2013B_145544,1,Pass,medio,3,0.4217937434994799
BBB_2013B_147876,1,Fail,baixo,14,0.2610405323653962
BBB_2013B_1480800,1,Pass,baixo,7,0.4295380611581003
BBB_2013B_1493476,0,Pass,baixo,12,0.5242582197273457
BBB_2013B_151697,1,Pass,baixo,10,0.4176821363754212
BBB_2013B_1521540,0,Distinction,alto,0,0.6367392003743674
BBB_2013B_152910,1,Pass,alto,4,0.3510569337064617
BBB_2013B_152929,1,Pass,baixo,14,0.4059508707184869
BBB_2013B_153212,1,Distinction,medio,3,0.457367515767057
BBB_2013B_154027,0,Pass,baixo,3,0.5256690684508493
BBB_2013B_154125,1,Fail,baixo,24,0.2989690721649484
BBB_2013B_154540,1,Pass,baixo,6,0.2881114187431831
BBB_2013B_156835,1,Pass,medio,1,0.4171153625844884
BBB_2013B_1574398,1,Distinction,alto,0,0.3879728148849645
BBB_2013B_161678,3,Fail,baixo,24,0.0755685986793837
BBB_2013B_165243,1,Pass,medio,3,0.2614770459081836
BBB_2013B_1659662,1,Pass,medio,4,0.4567449174435583
BBB_2013B_1678401,1,Pass,medio,11,0.3187325256290773
BBB_2013B_1721462,1,Pass,baixo,10,0.3428268800753207
BBB_2013B_1728437,1,Pass,baixo,13,0.3595580850351524
BBB_2013B_173316,3,Fail,alto,8,0.224643840051805
BBB_2013B_173335,1,Fail,baixo,2,0.3401217038539554
BBB_2013B_1747892,1,Distinction,alto,0,0.3616967276911101
BBB_2013B_1753965,1,Pass,alto,0,0.4594633717623946
BBB_2013B_1770733,1,Pass,medio,5,0.3722294970658131
BBB_2013B_1776925,1,Fail,baixo,22,0.3141762452107279
BBB_2013B_1789199,2,Pass,medio,4,0.6236044657097289
BBB_2013B_1797614,1,Distinction,medio,2,0.4647372101780622
BBB_2013B_182824,1,Pass,baixo,19,0.3832614942528736
BBB_2013B_183806,3,Fail,baixo,26,0.0472541507024265
BBB_2013B_1847146,1,Pass,medio,2,0.3812300035549235
BBB_2013B_185349,1,Pass,alto,0,0.3889552374185551
BBB_2013B_186670,1,Fail,baixo,17,0.300900505161432
BBB_2013B_186988,3,Fail,baixo,18,0.2659295352323838
BBB_2013B_187793,1,Fail,alto,0,0.4822894675111424
BBB_2013B_188152,1,Distinction,medio,0,0.3947163947163947
BBB_2013B_1903527,1,Distinction,medio,2,0.3395638629283489
BBB_2013B_1912438,0,Pass,medio,4,0.549529568323489
BBB_2013B_1923618,1,Distinction,alto,0,0.4615829201715781
BBB_2013B_192424,1,Pass,medio,5,0.2844723597188137
BBB_2013B_1930367,1,Distinction,baixo,15,0.2438423645320196
BBB_2013B_1937864,2,Pass,baixo,23,0.4577762139338493
BBB_2013B_193822,1,Pass,alto,4,0.3741379310344827
BBB_2013B_1971393,1,Pass,medio,3,0.4520830082696208
BBB_2013B_197595,1,Pass,medio,1,0.4159096089349093
BBB_2013B_198956,1,Pass,alto,4,0.2485409496119888
BBB_2013B_199520,1,Pass,medio,4,0.4271842125871205
BBB_2013B_1997796,0,Distinction,baixo,4,0.4597701149425289
BBB_2013B_200905,1,Fail,alto,2,0.3981095898618892
BBB_2013B_2023366,1,Pass,medio,1,0.4195282317087802
BBB_2013B_203108,3,Fail,baixo,24,0.1244743481917577
BBB_2013B_203481,1,Pass,medio,6,0.2884410789160773
BBB_2013B_2035022,2,Pass,baixo,20,0.5384852216748769
BBB_2013B_204746,1,Distinction,baixo,5,0.3149565035111623
BBB_2013B_2092834,1,Pass,alto,14,0.2541275204220449
BBB_2013B_2097916,1,Distinction,alto,0,0.5074692244761236
BBB_2013B_2132811,1,Pass,medio,4,0.3386246915227104
BBB_2013B_2173572,1,Pass,baixo,10,0.2981204070096099
BBB_2013B_2205383,1,Fail,alto,1,0.3920865092030012
BBB_2013B_2210318,2,Distinction,baixo,21,0.4765517241379311
BBB_2013B_2231614,1,Distinction,medio,1,0.39935677322629
BBB_2013B_2236738,1,Distinction,medio,3,0.3193846356135564
BBB_2013B_2243551,2,Fail,baixo,19,0.5867864387134164
BBB_2013B_2244724,1,Fail,baixo,11,0.3261849640550748
BBB_2013B_2249372,0,Pass,alto,0,0.5379913981739983
BBB_2013B_2254619,2,Pass,medio,0,0.5100845803513337
BBB_2013B_226374,1,Fail,baixo,8,0.3415300546448088
BBB_2013B_226827,0,Pass,medio,0,0.4614504188583673
BBB_2013B_2269480,1,Distinction,baixo,7,0.3427230046948356
BBB_2013B_2280038,1,Fail,baixo,24,0.3059239610963748
BBB_2013B_2288607,1,Distinction,medio,2,0.314158829676071
BBB_2013B_2290090,1,Pass,baixo,6,0.277504105090312
BBB_2013B_2291598,1,Pass,alto,1,0.3981398710462749
BBB_2013B_229240,1,Distinction,baixo,6,0.3078756917837377
BBB_2013B_2293443,1,Distinction,alto,0,0.355496028366598
BBB_2013B_229426,0,Distinction,baixo,14,0.4512643678160919
BBB_2013B_2296749,2,Pass,baixo,15,0.4749756783050479
BBB_2013B_2303034,3,Fail,baixo,19,0.0702957126777857
BBB_2013B_2308528,0,Pass,medio,7,0.3465207516002478
BBB_2013B_2322342,1,Distinction,medio,7,0.3737298796813006
BBB_2013B_232695,2,Pass,medio,2,0.5841837493677664
BBB_2013B_2327072,0,Pass,baixo,8,0.6266324284666177
BBB_2013B_2336550,1,Pass,baixo,12,0.403559510567297
BBB_2013B_235097,3,Fail,medio,14,0.1865320441516214
BBB_2013B_23629,3,Fail,baixo,21,0.1970443349753694
BBB_2013B_237304,1,Fail,baixo,16,0.3313417548651417
BBB_2013B_2376628,2,Pass,baixo,15,0.463157894736842
BBB_2013B_2377567,1,Distinction,medio,1,0.3780856217510818
BBB_2013B_237913,3,Fail,medio,10,0.1965286201120545
BBB_2013B_2380539,1,Pass,medio,3,0.309051724137931
BBB_2013B_2384819,1,Distinction,baixo,8,0.4648902821316614
BBB_2013B_2395222,3,Fail,baixo,26,0.06679993336665
BBB_2013B_2439201,1,Pass,medio,8,0.4121599552050767
BBB_2013B_2442685,2,Pass,baixo,26,0.4899957428693061
BBB_2013B_2444088,1,Distinction,medio,0,0.4144612068965517
BBB_2013B_2444703,3,Fail,baixo,22,0.1336990595611285
BBB_2013B_2446144,1,Pass,baixo,14,0.2764649143959488
BBB_2013B_245404,3,Fail,baixo,18,0.0870548332391181
BBB_2013B_2458984,3,Pass,baixo,21,0.2836401348198081
BBB_2013B_2464963,1,Pass,baixo,8,0.3739101085672498
BBB_2013B_2470672,3,Fail,medio,10,0.1919957119885653
BBB_2013B_247267,1,Fail,baixo,11,0.3549184709970596
BBB_2013B_2474493,1,Pass,baixo,16,0.4103309790887688
BBB_2013B_2475780,1,Pass,baixo,14,0.3120611639881416
BBB_2013B_2476649,1,Pass,baixo,6,0.284313725490196
BBB_2013B_248103,2,Pass,medio,7,0.4714020235391286
BBB_2013B_2481224,1,Pass,alto,1,0.3068277826898516
BBB_2013B_2481765,1,Pass,medio,3,0.3377113382366988
BBB_2013B_2483179,1,Distinction,alto,1,0.4723014199875553
BBB_2013B_2483568,0,Pass,alto,1,0.4857137479295286
BBB_2013B_2487541,1,Distinction,alto,2,0.3483121597096187
BBB_2013B_249534,0,Pass,medio,6,0.5669730620052069
BBB_2013B_2498299,0,Distinction,medio,0,0.6446436499714582
BBB_2013B_25107,1,Pass,alto,0,0.5179156608633501
BBB_2013B_251351,1,Pass,baixo,5,0.4141402453135848
BBB_2013B_2517864,1,Pass,baixo,6,0.4665501350707135
BBB_2013B_2518653,1,Distinction,medio,2,0.3921375155795595
BBB_2013B_2521745,2,Fail,baixo,20,0.4197444424995624
BBB_2013B_2522093,0,Distinction,alto,0,0.5086638323240562
BBB_2013B_252340,3,Fail,baixo,19,0.1404494382022472
BBB_2013B_2524127,1,Pass,baixo,8,0.5084033613445379
BBB_2013B_2528966,1,Pass,baixo,9,0.3171486005875986
BBB_2013B_2531031,0,Pass,medio,2,0.5675670034232279
BBB_2013B_2535788,3,Fail,medio,25,0.0441404642031601
BBB_2013B_2540362,3,Fail,baixo,19,0.2324991350478606
BBB_2013B_2541120,1,Distinction,baixo,10,0.4451603766905048
BBB_2013B_255347,1,Pass,medio,1,0.3897502687505169
BBB_2013B_255998,1,Pass,baixo,11,0.294127688630932
BBB_2013B_2560219,3,Fail,baixo,22,0.0599764220453875
BBB_2013B_2569163,1,Distinction,medio,6,0.3221868642078356
BBB_2013B_2571447,3,Fail,baixo,25,0.0532774153463808
BBB_2013B_2572118,3,Fail,baixo,25,0.0644955300127713
BBB_2013B_2578567,3,Fail,baixo,16,0.1378458918688803
BBB_2013B_2579459,1,Distinction,baixo,2,0.3381824712643678
BBB_2013B_2580439,3,Pass,baixo,15,0.2326037580012389
BBB_2013B_2581528,1,Pass,baixo,5,0.4144679128146297
BBB_2013B_2602809,1,Pass,alto,2,0.3683863868205659
BBB_2013B_2608235,1,Pass,medio,3,0.3908410873928115
BBB_2013B_2608453,1,Fail,alto,9,0.3704120800685214
BBB_2013B_2612483,1,Distinction,baixo,8,0.4055100387143243
BBB_2013B_2616787,1,Pass,baixo,8,0.4662692886190184
BBB_2013B_2617596,1,Distinction,alto,0,0.4738988739925453
BBB_2013B_2617999,1,Pass,medio,1,0.4539889818404407
BBB_2013B_2620178,1,Distinction,baixo,6,0.2903891734842113
BBB_2013B_2622465,1,Pass,alto,0,0.4237208161108279
BBB_2013B_262454,0,Fail,baixo,8,0.5270200720535256
BBB_2013B_262741,2,Pass,alto,1,0.5171177851934249
BBB_2013B_263499,1,Pass,alto,0,0.3791660887175077
BBB_2013B_2635505,1,Pass,baixo,6,0.3005797985962771
BBB_2013B_2635829,1,Distinction,alto,1,0.4269361805248677
BBB_2013B_2639611,1,Pass,baixo,11,0.401277787502188
BBB_2013B_2641393,1,Pass,alto,2,0.4812351367419739
BBB_2013B_2642029,1,Distinction,medio,0,0.3721828081174724
BBB_2013B_2645061,1,Pass,medio,5,0.3013064555887267
BBB_2013B_2649947,0,Pass,baixo,12,0.4952169076751947
BBB_2013B_2654302,1,Pass,baixo,19,0.3685198217217921
BBB_2013B_2664301,3,Fail,baixo,26,0.0885733603786342
BBB_2013B_267761,1,Pass,baixo,8,0.2927462822261186
BBB_2013B_2685831,1,Pass,medio,2,0.4494663382594417
BBB_2013B_2692384,1,Pass,medio,0,0.3948031880286272
BBB_2013B_270567,1,Pass,medio,0,0.4673542561196938
BBB_2013B_271036,0,Pass,medio,5,0.4945755192579149
BBB_2013B_272580,1,Pass,medio,3,0.4336382828993667
BBB_2013B_273731,3,Pass,medio,12,0.215403311560079
BBB_2013B_273877,1,Fail,baixo,16,0.3902106697411172
BBB_2013B_276717,1,Distinction,alto,0,0.4769147560879086
BBB_2013B_277733,1,Pass,medio,6,0.2900755717932035
BBB_2013B_278447,1,Pass,baixo,5,0.3855310652023654
BBB_2013B_281564,1,Pass,alto,1,0.3879663362421983
BBB_2013B_284076,2,Pass,baixo,7,0.5116796440489433
BBB_2013B_285633,1,Fail,baixo,17,0.2517121230325604
BBB_2013B_285912,1,Pass,baixo,1,0.3995980152000501
BBB_2013B_290550,1,Pass,baixo,13,0.3655172413793103
BBB_2013B_291037,1,Pass,baixo,6,0.2918195157740278
BBB_2013B_291194,0,Pass,medio,4,0.5488548444945432
BBB_2013B_29144,1,Fail,alto,3,0.4377968744334458
BBB_2013B_294381,3,Fail,baixo,14,0.1510723296888141
BBB_2013B_294961,3,Pass,baixo,13,0.2474764582345369
BBB_2013B_295754,2,Pass,baixo,4,0.4746081504702195
BBB_2013B_297484,0,Pass,alto,3,0.5154798565436135
BBB_2013B_298322,0,Pass,baixo,8,0.6450357498416146
BBB_2013B_298476,1,Pass,medio,3,0.3986601373869279
BBB_2013B_306886,1,Pass,baixo,16,0.3445897740784781
BBB_2013B_309175,1,Pass,baixo,21,0.2949376375641966
BBB_2013B_309709,1,Pass,baixo,6,0.2608374384236453
BBB_2013B_309734,1,Pass,medio,3,0.398880301228696
BBB_2013B_312141,3,Fail,baixo,26,0.0468965517241379
BBB_2013B_313810,1,Distinction,medio,3,0.4671136653895274
BBB_2013B_315186,1,Pass,medio,5,0.4891984471340488
BBB_2013B_31663,1,Pass,alto,0,0.428454725255826
BBB_2013B_316841,1,Pass,alto,0,0.3909669311130311
BBB_2013B_318056,0,Pass,alto,3,0.5176746292758817
BBB_2013B_318101,3,Fail,baixo,23,0.059188393608074
BBB_2013B_319209,1,Distinction,baixo,6,0.2622168447939773
BBB_2013B_325511,0,Pass,baixo,10,0.5920514319111632
BBB_2013B_325879,1,Pass,baixo,5,0.3271710854043283
BBB_2013B_326012,3,Fail,baixo,23,0.0655172413793103
BBB_2013B_329226,1,Pass,baixo,8,0.4131110269041304
BBB_2013B_329321,1,Fail,baixo,19,0.2473438956197577
BBB_2013B_329800,1,Pass,medio,3,0.3883872175174285
BBB_2013B_331354,3,Pass,baixo,8,0.2392454762717651
BBB_2013B_331844,1,Pass,medio,2,0.4612347565829274
BBB_2013B_333129,3,Fail,baixo,25,0.0563395225464191
BBB_2013B_334291,3,Fail,medio,15,0.2130973986690865
BBB_2013B_335421,1,Fail,baixo,19,0.3321040014751983
BBB_2013B_335600,3,Fail,baixo,24,0.0496432818073721
BBB_2013B_335910,1,Fail,baixo,10,0.2761835865284141
BBB_2013B_336165,3,Fail,baixo,25,0.0502307901167526
BBB_2013B_338056,1,Pass,baixo,14,0.3590766600170988
BBB_2013B_338861,3,Fail,baixo,21,0.2093402117838718
BBB_2013B_339379,1,Pass,baixo,4,0.3069969869434214
BBB_2013B_341509,1,Pass,baixo,10,0.2945934440187313
BBB_2013B_34229,1,Pass,medio,7,0.3461867606342814
BBB_2013B_34353,3,Fail,baixo,12,0.2702178322603404
BBB_2013B_34863,1,Pass,baixo,17,0.3223615464994775
BBB_2013B_350622,1,Fail,medio,9,0.350838948341921
BBB_2013B_350795,1,Fail,baixo,23,0.2983281086729363
BBB_2013B_351271,1,Pass,medio,0,0.4302134646962233
BBB_2013B_351290,1,Pass,baixo,1,0.340683023872679
BBB_2013B_352364,1,Distinction,medio,10,0.2680698611733094
BBB_2013B_353093,0,Pass,alto,0,0.4765773537812099
BBB_2013B_353352,3,Fail,baixo,24,0.0673234811165845
BBB_2013B_354058,3,Fail,medio,16,0.1843582125386393
BBB_2013B_357928,3,Fail,baixo,21,0.1171947809878844
BBB_2013B_360188,1,Pass,medio,0,0.4244031830238726
BBB_2013B_360877,1,Pass,medio,0,0.2936111969623382
BBB_2013B_361603,1,Pass,medio,6,0.3687346391599017
BBB_2013B_362760,3,Fail,baixo,16,0.2288010798871027
BBB_2013B_363401,2,Fail,baixo,17,0.50018539117538
BBB_2013B_363416,1,Pass,baixo,8,0.3642514185945002
BBB_2013B_363660,0,Distinction,alto,0,0.595680699835976
BBB_2013B_365439,3,Fail,baixo,19,0.1495924764890282
