aluno,vol_w00,vol_w01,vol_w02,vol_w03,vol_w04,vol_w05,vol_w06,vol_w07,vol_w08,vol_w09,vol_w10,vol_w11,vol_w12,vol_w13,vol_w14,vol_w15,vol_w16,vol_w17,vol_w18,vol_w19,vol_w20,vol_w21,vol_w22,vol_w23,vol_w24,vol_w25,vol_w26,vol_w27,vol_w28,vol_w29
AAA_2013J_2688067,19,23,0,0,0,0,6,0,0,0,0,10,0,1,0,0,0,20,4,0,0,155,0,0,0,0,7,0,0,0
AAA_2013J_2689958,176,229,227,143,143,205,147,55,86,92,171,157,127,162,151,99,99,81,95,69,110,73,102,67,289,103,183,79,15,10
AAA_2013J_2691206,137,64,79,41,103,92,54,66,44,105,32,56,109,47,35,96,72,102,88,86,108,22,88,47,65,95,90,46,0,0
AAA_2013J_2691244,36,6,29,8,27,13,14,44,12,15,10,6,0,15,28,20,43,12,3,10,1,13,8,6,34,12,15,8,3,1
AAA_2013J_2694424,18,535,114,92,120,99,185,84,98,134,242,130,138,203,204,255,166,181,99,144,70,82,117,143,192,105,168,77,5,4
AAA_2013J_2698257,58,48,161,33,40,80,20,9,0,2,35,8,42,28,0,1,0,27,25,13,12,14,12,28,7,9,21,0,0,1
AAA_2013J_271251,188,367,166,42,310,188,15,79,46,26,130,81,102,74,159,79,122,96,103,21,94,147,54,31,5,84,207,39,1,3
AAA_2013J_279572,131,76,0,15,119,15,4,0,0,0,13,74,25,46,20,0,0,130,76,7,67,73,0,62,17,0,18,33,0,7
AAA_2013J_281022,11,93,16,23,0,62,13,0,3,8,0,0,33,14,4,6,0,0,64,3,8,11,8,11,26,28,18,17,0,0
AAA_2013J_281250,11,8,12,7,11,0,0,0,0,0,0,5,0,0,0,0,4,0,9,0,4,0,0,0,0,0,0,8,0,0
AAA_2013J_281589,0,24,0,1,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA_2013J_282821,86,272,262,65,84,78,137,36,6,0,1,55,106,34,37,8,1,172,0,71,7,0,12,122,10,7,69,4,0,0
AAA_2013J_28400,241,37,57,75,0,44,31,51,1,65,44,13,22,28,24,43,19,53,37,21,82,105,18,91,5,12,1,0,0,0
AAA_2013J_286488,66,16,5,1,151,90,0,46,29,0,1,91,42,4,67,61,11,16,35,33,86,0,28,85,41,0,11,5,0,0
AAA_2013J_287548,23,117,17,24,32,26,8,11,0,0,20,41,20,0,11,0,19,3,19,15,5,5,0,14,1,0,1,0,0,0
AAA_2013J_290201,202,222,130,58,26,82,75,45,93,10,85,50,15,50,37,108,52,84,27,34,27,31,0,25,57,73,34,0,0,0
AAA_2013J_290757,41,52,37,0,8,45,0,0,0,1,3,0,58,0,0,0,0,3,48,0,0,0,0,47,0,0,296,12,0,0
AAA_2013J_291334,285,494,134,273,192,199,160,203,162,60,203,221,236,197,204,87,191,127,194,140,88,120,170,113,146,50,128,41,15,8
AAA_2013J_293699,1,0,0,6,0,19,1,0,0,0,0,6,15,18,0,0,0,5,5,30,0,0,0,15,4,0,12,45,0,0
AAA_2013J_294570,144,111,138,117,40,13,1,59,110,12,53,124,32,82,43,14,25,120,42,62,22,10,47,19,32,59,65,21,0,1
AAA_2013J_294594,83,88,34,23,24,88,16,15,17,1,16,11,57,23,27,11,26,20,117,17,38,15,13,72,3,1,6,2,0,1
AAA_2013J_295741,54,153,35,42,63,87,26,6,0,10,19,21,48,3,5,1,7,11,22,2,0,0,25,32,15,1,10,8,1,0
AAA_2013J_296332,109,155,152,75,5,45,3,79,150,130,83,49,129,100,56,5,31,61,99,39,40,49,0,30,99,73,44,6,0,2
AAA_2013J_298696,73,40,39,36,7,21,8,31,7,0,1,0,16,19,0,15,3,10,23,8,25,6,15,0,2,24,0,25,1,0
AAA_2013J_300398,79,209,68,40,20,16,60,54,28,41,6,46,41,99,87,46,49,20,3,68,58,19,39,142,161,103,48,24,0,11
AAA_2013J_302302,55,53,11,0,7,162,26,0,0,18,69,54,5,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AAA_2013J_305152,0,27,75,4,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0
AAA_2013J_305386,156,174,49,16,9,8,80,48,14,1,4,0,40,102,25,28,9,8,77,59,50,26,20,20,35,14,9,1,0,0
AAA_2013J_306107,53,91,66,109,17,16,40,36,56,8,24,26,47,18,13,32,16,72,16,52,19,15,88,31,11,2,0,13,0,0
AAA_2013J_306466,209,0,9,39,102,43,3,28,16,1,55,25,33,11,23,24,31,25,39,10,17,82,1,131,40,63,3,2,0,1
AAA_2013J_306897,330,251,192,122,135,127,74,130,116,52,142,48,54,41,21,46,22,44,73,37,58,14,19,87,63,12,43,27,7,2
AAA_2013J_307061,62,78,58,27,70,28,14,4,1,6,53,1,109,15,2,4,0,34,59,2,15,62,100,60,8,23,51,43,3,1
AAA_2013J_307866,159,160,80,18,75,40,82,44,87,37,16,7,76,63,24,25,57,0,8,138,27,8,76,8,18,1,24,65,2,0
AAA_2013J_311917,253,76,75,22,100,138,118,127,27,50,63,83,132,64,22,56,42,29,77,35,116,17,19,12,45,96,85,59,0,12
AAA_2013J_312537,1197,992,715,722,690,508,237,335,422,312,345,263,316,355,356,365,234,354,466,507,314,248,299,361,489,212,390,183,17,9
AAA_2013J_312782,4,52,17,12,10,34,2,4,5,1,9,21,2,0,3,0,1,3,2,4,5,1,28,2,4,3,1,1,0,0
AAA_2013J_31604,51,175,83,88,167,66,17,119,18,35,69,124,48,66,87,36,84,48,107,59,87,36,4,53,51,85,41,82,1,2
AAA_2013J_318933,142,80,4,18,132,50,10,67,48,29,9,45,50,5,16,28,112,24,22,2,20,2,32,0,54,0,61,16,4,0
AAA_2013J_319047,111,443,111,193,101,197,174,25,129,64,252,88,220,270,209,222,322,405,439,294,213,241,103,412,333,245,353,137,7,4
AAA_2013J_321942,208,1232,564,424,420,370,342,307,265,114,484,320,454,348,266,323,254,229,396,79,331,126,153,278,362,198,268,119,19,25
AAA_2013J_324002,181,257,49,83,78,61,46,37,11,15,108,69,81,39,24,55,60,55,91,3,29,56,69,59,6,30,14,74,0,0
AAA_2013J_324084,115,84,74,60,120,0,47,48,27,67,70,99,76,68,58,103,61,129,61,89,99,83,27,56,25,26,43,8,0,2
AAA_2013J_324282,1,22,7,6,1,2,0,6,0,0,2,11,3,3,4,0,0,0,2,1,0,1,2,19,2,0,1,1,1,4
AAA_2013J_32885,61,116,95,18,16,0,4,3,68,7,39,20,5,31,18,29,0,1,9,3,66,3,0,6,59,32,20,10,0,0
AAA_2013J_332789,39,61,75,70,119,119,15,0,18,4,0,18,103,35,20,12,110,75,72,48,55,22,27,13,103,83,83,33,0,35
AAA_2013J_333059,9,35,0,1,16,14,0,0,0,0,0,4,12,8,1,0,4,0,91,7,11,0,0,39,0,0,30,18,0,0
AAA_2013J_333323,29,56,61,22,0,46,0,19,0,0,0,5,25,0,1,0,0,23,29,1,0,0,4,140,0,81,10,50,14,7
AAA_2013J_334259,23,92,69,16,6,5,2,1,0,0,0,4,3,22,0,2,0,0,26,0,1,0,1,0,0,0,0,0,0,0
AAA_2013J_336207,148,241,96,33,84,46,49,27,39,1,43,48,28,23,34,16,43,54,0,32,56,29,4,68,14,3,9,12,6,4
AAA_2013J_339972,57,28,0,2,3,9,0,0,1,11,0,33,44,0,0,0,1,5,60,0,1,0,1,35,10,0,1,0,0,1
AAA_2013J_341872,0,0,0,0,0,12,18,6,12,0,2,12,4,2,0,0,3,11,0,4,0,23,26,50,11,5,0,0,0,0
AAA_2013J_342514,38,126,133,6,101,143,104,14,20,0,3,90,38,6,139,62,0,22,46,154,121,90,9,31,154,1,0,9,0,1
AAA_2013J_342972,95,28,39,63,52,31,19,7,11,2,2,65,17,1,0,6,35,32,11,2,47,8,17,14,47,12,0,16,0,0
AAA_2013J_343446,300,170,290,125,252,142,181,250,121,38,196,179,172,256,44,55,43,42,95,67,7,9,40,39,38,143,151,42,10,19
AAA_2013J_344282,14,10,4,3,0,4,0,3,0,0,3,0,0,0,0,3,0,3,3,0,0,0,0,8,4,0,0,3,0,0
AAA_2013J_345068,5,31,66,0,0,3,74,0,0,0,48,42,61,19,0,0,22,13,71,2,1,7,4,53,16,0,0,6,0,0
AAA_2013J_345357,153,119,25,68,139,49,43,105,56,58,65,58,97,58,70,118,57,52,142,2,88,0,26,50,5,163,149,28,6,10
AAA_2013J_346025,10,106,43,19,18,61,9,3,1,2,0,15,53,28,13,0,31,41,26,9,1,1,6,3,2,32,0,22,0,3
AAA_2013J_346843,0,30,76,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA_2013J_350188,42,61,47,64,28,33,1,3,0,13,16,58,39,8,1,0,0,48,26,4,31,0,30,61,7,7,61,23,0,23
AAA_2013J_357668,20,10,11,7,1,38,1,0,1,0,0,4,55,6,1,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0
AAA_2013J_364177,105,54,15,5,69,8,13,47,27,0,0,12,82,3,0,66,19,59,114,9,23,0,8,48,0,0,0,0,0,0
AAA_2013J_365244,130,118,48,3,19,69,8,0,0,0,13,3,90,12,4,0,0,53,46,3,0,0,21,26,27,2,73,11,1,0
AAA_2013J_365642,211,145,8,83,123,153,34,34,25,17,76,91,71,27,81,66,45,139,30,69,16,6,19,52,89,60,115,23,11,14
AAA_2013J_366483,91,120,62,50,49,69,61,26,15,17,88,127,33,46,44,65,81,49,25,88,69,0,42,31,8,3,10,1,0,0
AAA_2013J_368194,0,37,0,0,3,26,17,37,4,0,0,0,56,10,10,0,0,0,3,38,0,0,34,9,20,4,38,14,0,0
AAA_2013J_368824,19,0,0,0,4,9,0,23,0,0,0,5,0,3,0,14,22,3,0,25,13,20,3,3,0,22,34,17,0,0
AAA_2013J_368963,93,115,49,56,22,1,37,45,15,20,23,25,15,1,0,17,3,27,9,0,20,9,2,8,21,0,1,0,0,0
AAA_2013J_376439,167,245,100,33,35,85,36,55,41,0,4,16,48,26,24,90,62,31,62,77,37,86,66,145,108,94,121,74,0,0
AAA_2013J_376581,38,343,29,104,100,46,82,45,6,38,43,128,146,26,89,45,70,104,52,96,37,64,145,112,273,27,40,5,0,0
AAA_2013J_38053,229,94,127,47,92,47,93,37,15,2,75,56,47,64,10,0,82,61,67,25,87,23,102,41,440,73,60,55,11,6
AAA_2013J_380953,79,102,79,65,63,77,3,0,0,0,75,12,51,4,2,21,5,73,57,1,36,3,13,77,32,50,0,7,0,0
AAA_2013J_383254,47,44,41,20,31,18,30,29,13,0,2,16,8,8,3,3,1,9,38,34,65,18,0,34,1,0,24,0,0,0
AAA_2013J_386924,6,13,26,2,11,1,5,0,1,4,8,12,15,1,0,0,3,24,0,0,0,4,0,26,0,2,0,0,0,0
AAA_2013J_386952,101,43,31,62,38,50,26,6,39,4,8,6,54,7,16,17,38,4,50,38,9,6,16,28,21,5,22,11,1,3
AAA_2013J_388722,36,142,33,47,34,26,3,2,1,0,0,1,13,11,16,0,10,65,37,1,0,0,23,10,0,1,87,9,0,0
AAA_2013J_388885,49,20,86,30,18,60,15,2,0,0,0,11,70,2,9,7,0,43,0,1,0,0,0,94,33,58,145,0,0,1
AAA_2013J_392756,2,96,31,3,2,11,4,1,26,0,3,3,24,13,17,0,14,3,50,9,0,0,0,7,0,1,3,8,0,0
AAA_2013J_392931,84,130,118,128,50,65,68,50,29,11,50,70,86,89,57,60,34,147,113,95,29,59,109,52,338,301,328,158,23,12
AAA_2013J_393207,61,143,12,3,11,104,1,3,0,0,8,2,60,1,6,2,13,3,68,3,5,16,67,60,68,1,29,104,0,0
AAA_2013J_396872,22,33,103,59,157,25,13,0,0,7,0,1,5,106,9,4,1,42,48,102,1,0,14,82,100,9,14,13,0,0
AAA_2013J_398552,74,138,0,126,70,63,4,79,20,40,56,10,3,31,28,110,45,104,12,143,0,0,1,5,3,2,2,0,1,1
AAA_2013J_401869,66,178,78,88,31,35,15,3,3,14,13,23,29,43,1,29,1,4,3,40,0,0,11,20,35,17,13,22,9,0
AAA_2013J_402470,180,117,126,64,61,188,53,30,52,18,16,31,121,17,24,3,8,65,41,1,0,0,1,44,2,0,2,15,0,1
AAA_2013J_404804,25,76,113,0,0,15,47,0,0,0,3,0,39,8,0,0,0,0,4,0,0,2,0,0,0,0,0,16,0,0
AAA_2013J_405088,26,101,39,30,18,59,38,3,6,0,34,40,3,105,10,0,1,1,75,3,21,9,56,99,11,63,315,22,0,4
AAA_2013J_414117,1,160,42,7,10,45,18,27,1,1,5,9,8,49,1,2,2,5,112,25,10,12,4,13,142,16,21,28,0,2
AAA_2013J_420087,6,0,102,0,0,36,92,5,0,0,0,0,25,52,1,8,2,0,13,0,0,0,0,0,0,0,0,0,0,0
AAA_2013J_429958,14,16,55,0,5,25,8,0,0,0,3,3,20,83,0,0,1,67,31,0,0,0,4,29,26,20,0,1,0,0
AAA_2013J_441018,13,76,39,0,7,21,3,0,0,2,0,0,40,28,3,1,35,2,39,0,6,41,19,46,10,16,85,0,0,0
AAA_2013J_441888,64,55,32,0,0,60,1,0,0,0,0,13,22,42,4,0,0,0,70,7,2,0,5,43,3,5,126,176,0,0
AAA_2013J_444677,31,97,100,44,67,69,25,57,61,20,32,23,39,18,77,16,84,19,78,45,63,32,38,9,36,1,1,7,3,1
AAA_2013J_45462,74,59,184,113,29,40,31,12,3,1,10,7,28,34,86,58,44,17,67,61,71,37,43,75,1,0,34,89,3,1
AAA_2013J_45642,28,186,157,59,72,60,9,0,30,30,63,10,51,77,26,5,31,32,53,62,60,14,0,40,37,110,84,9,0,12
AAA_2013J_489455,166,110,81,111,78,62,14,31,76,19,56,32,74,108,44,35,90,73,108,35,61,96,133,166,160,112,210,42,8,0
AAA_2013J_495284,84,157,70,38,53,120,20,3,1,27,66,56,13,3,23,30,0,27,8,36,0,9,0,34,0,2,16,4,1,0
AAA_2013J_498857,125,84,30,79,25,46,38,42,18,21,23,15,21,17,10,25,2,19,40,4,6,36,0,155,44,8,14,4,0,0
AAA_2013J_508818,107,141,261,15,1,120,22,0,2,0,2,18,51,11,5,3,11,0,137,2,0,0,3,28,1,11,86,27,0,0
AAA_2013J_512460,47,8,24,60,61,34,8,20,0,1,54,4,12,0,7,0,0,35,26,3,1,0,65,13,18,0,1,0,0,0
AAA_2013J_52130,65,50,230,67,36,102,26,75,31,82,31,40,174,30,12,33,40,19,81,134,22,53,70,123,91,85,53,33,0,0
AAA_2013J_53025,103,155,92,93,33,92,118,149,163,47,177,60,165,294,12,178,132,89,123,183,113,23,45,85,48,81,49,75,5,0
AAA_2013J_544103,163,377,217,48,89,126,9,36,47,0,1,94,137,45,6,20,1,84,43,28,57,23,1,176,5,0,173,33,0,1
AAA_2013J_550383,124,120,82,68,26,0,32,44,53,0,0,59,0,5,96,47,0,0,1,2,17,10,0,0,16,1,0,2,0,0
AAA_2013J_564450,0,43,0,1,0,13,0,0,2,0,0,7,7,1,2,0,0,3,7,2,0,0,0,36,13,1,52,1,1,0
AAA_2013J_572652,91,20,46,0,91,8,11,0,4,0,7,11,0,0,0,0,11,36,23,0,0,0,1,39,58,1,320,0,0,0
AAA_2013J_57506,113,112,151,64,32,86,0,39,31,11,50,37,54,38,16,9,41,17,23,22,15,0,15,87,18,32,65,2,0,0
AAA_2013J_580389,291,183,34,4,52,132,19,2,19,0,32,0,75,0,0,0,3,0,0,60,0,4,0,65,24,69,71,26,0,0
AAA_2013J_581129,0,14,74,0,1,13,3,0,0,0,0,5,4,0,1,10,22,0,17,0,0,9,0,7,14,0,0,0,0,0
AAA_2013J_58873,76,122,96,80,81,55,82,10,29,19,52,25,114,72,28,45,43,23,106,18,46,37,57,80,41,40,78,17,1,0
AAA_2013J_588775,542,283,272,300,305,242,231,150,143,56,294,173,257,166,144,157,314,178,309,247,170,129,290,272,432,232,439,213,13,9
AAA_2013J_591774,81,12,73,47,76,22,0,0,0,1,10,14,0,28,54,52,0,4,0,1,16,0,13,17,0,0,18,0,6,0
AAA_2013J_59185,266,63,42,106,47,46,33,1,11,0,36,0,17,75,8,0,0,7,32,50,0,0,0,17,43,29,0,63,0,0
AAA_2013J_606143,22,119,59,32,22,37,2,15,2,0,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA_2013J_62155,60,162,161,159,117,116,62,245,148,85,117,96,113,152,78,55,22,25,143,217,0,17,20,40,213,218,197,97,1,1
AAA_2013J_63400,86,196,180,166,71,42,77,78,80,51,231,23,64,37,136,179,54,72,47,180,77,39,28,103,26,51,70,16,8,27
AAA_2013J_704156,150,269,168,220,50,74,137,138,53,43,102,49,18,41,41,66,46,73,115,26,40,296,46,48,58,289,261,36,8,0
AAA_2013J_70464,140,130,40,19,60,15,21,16,15,0,28,82,4,0,0,56,14,49,112,0,0,121,1,0,15,1,0,19,0,0
AAA_2013J_705379,188,206,76,126,187,161,57,140,53,152,146,258,199,113,114,91,125,223,219,362,245,192,236,202,431,145,415,153,10,9
AAA_2013J_71361,255,268,287,110,87,68,125,99,8,25,76,14,31,35,22,57,31,27,39,23,22,64,53,47,29,67,128,26,0,0
AAA_2013J_74372,0,5,17,6,0,4,33,0,0,0,0,0,4,4,0,0,0,3,23,0,0,0,0,6,0,0,0,0,0,0
AAA_2013J_749412,284,462,182,132,145,170,107,64,195,26,77,104,116,137,113,114,99,48,0,123,120,84,171,189,117,99,185,17,3,3
AAA_2013J_75091,133,167,185,113,15,124,193,9,78,31,36,56,48,154,46,103,45,62,69,123,46,61,11,111,296,85,66,63,5,0
AAA_2013J_760729,417,309,507,215,194,409,266,235,331,99,311,200,339,296,207,199,206,267,231,239,254,147,130,178,278,125,158,66,25,20
AAA_2013J_77367,75,122,29,10,17,69,4,4,1,2,6,0,67,31,8,15,7,8,12,23,1,0,0,34,32,23,9,4,0,0
AAA_2013J_905042,316,45,54,62,339,164,11,19,9,22,84,99,87,46,6,12,49,87,103,47,38,77,91,155,131,142,306,125,0,1
AAA_2013J_91265,51,51,151,89,77,50,121,32,6,64,43,14,33,29,34,54,25,24,102,38,67,18,43,72,74,13,26,16,1,0
AAA_2013J_949618,124,77,74,21,102,40,13,29,20,35,64,88,53,35,30,13,28,58,52,15,17,18,68,26,35,14,20,59,5,2
AAA_2013J_958987,56,59,17,79,17,43,45,18,12,19,126,38,68,35,27,22,12,23,103,38,9,7,47,122,18,5,109,9,5,2
AAA_2013J_968578,21,6,76,45,61,28,41,0,0,0,24,42,66,24,5,36,17,43,39,65,34,5,8,37,41,12,4,42,5,0
AAA_2013J_971027,226,120,229,134,103,77,39,63,13,38,61,108,92,60,130,111,77,95,64,143,49,33,87,50,61,205,214,177,19,2
AAA_2013J_978739,155,670,433,111,410,262,150,115,215,193,81,193,222,264,99,72,30,227,163,294,153,32,15,321,105,218,126,160,4,8
AAA_2013J_98094,303,196,95,118,138,195,38,0,74,0,90,39,65,128,54,243,55,48,176,57,55,58,17,70,8,0,28,8,2,4
AAA_2014J_101116,165,113,58,176,62,64,19,40,17,37,94,18,15,79,81,89,110,39,29,57,43,58,38,29,25,30,7,9,0,10
AAA_2014J_1045203,440,754,252,159,145,72,25,6,73,130,201,76,24,67,25,77,54,24,16,127,36,10,41,92,1,13,90,6,0,1
AAA_2014J_107489,272,412,188,312,273,132,91,45,69,53,96,75,75,37,104,149,162,53,118,87,163,130,23,99,72,60,45,20,2,1
AAA_2014J_108872,91,136,4,1,26,142,2,9,21,29,42,133,89,21,71,3,0,65,1,52,0,4,34,96,1,39,159,0,8,2
AAA_2014J_109155,179,123,182,142,256,195,111,60,47,110,146,92,12,17,83,160,13,117,142,126,35,52,131,77,127,61,31,0,0,1
AAA_2014J_1112555,186,203,71,53,49,177,84,39,27,0,19,126,76,59,71,15,46,171,93,87,34,65,63,135,79,89,150,21,0,1
AAA_2014J_111512,55,78,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA_2014J_117818,22,211,180,51,35,76,42,0,86,0,36,19,128,144,34,115,27,53,83,79,19,0,120,43,0,19,8,0,0,0
AAA_2014J_121349,34,133,50,125,57,171,11,92,3,137,243,57,93,38,74,89,360,114,15,11,30,18,227,62,3,1,11,0,0,0
AAA_2014J_124064,85,137,69,21,103,49,29,18,71,49,2,49,52,113,0,34,37,35,89,12,42,144,103,71,56,203,278,10,0,9
AAA_2014J_125018,159,276,129,199,120,111,24,7,52,76,67,43,131,52,112,80,58,87,62,39,32,60,60,36,15,2,21,0,2,2
AAA_2014J_1268696,12,0,17,19,55,16,4,0,1,49,12,4,10,3,0,0,22,0,3,8,30,0,14,5,0,3,0,11,0,0
AAA_2014J_130034,129,160,109,103,94,100,28,15,1,0,48,73,221,12,14,15,64,38,29,10,0,40,49,117,19,27,192,6,0,0
AAA_2014J_130547,118,89,28,55,47,64,6,2,0,0,0,131,44,0,19,0,33,71,5,23,47,34,85,67,9,45,22,0,2,0
AAA_2014J_130636,12,0,0,0,0,30,6,0,0,0,0,9,59,0,0,34,0,0,24,0,0,0,0,0,6,0,38,0,0,2
AAA_2014J_131390,0,44,7,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0
AAA_2014J_1336190,32,189,95,122,0,39,55,9,21,43,0,23,79,0,16,56,0,0,19,42,0,0,45,39,11,0,0,0,0,0
AAA_2014J_133816,199,269,176,185,119,161,27,89,139,123,199,64,213,54,295,141,119,160,121,122,63,107,172,174,157,0,149,54,1,0
AAA_2014J_133922,52,50,44,8,23,19,45,1,1,1,6,1,23,0,7,12,4,0,33,30,7,2,1,42,56,26,21,0,0,0
AAA_2014J_1352868,19,6,43,3,87,57,70,16,42,59,4,11,7,43,4,0,19,120,58,28,45,14,6,0,74,70,133,25,1,0
AAA_2014J_135400,0,7,36,0,4,0,2,0,0,6,58,48,3,10,0,1,0,0,11,12,52,0,0,0,7,12,0,0,0,0
AAA_2014J_135471,115,91,139,81,106,79,151,38,56,77,23,14,54,110,56,156,56,17,142,44,51,21,98,57,86,29,1,2,0,8
AAA_2014J_139033,0,9,43,14,26,21,0,4,4,1,21,30,118,38,52,63,16,39,41,35,6,15,29,44,0,22,58,3,0,5
AAA_2014J_141377,0,54,29,0,13,150,0,0,0,0,2,0,0,165,0,0,5,0,8,73,0,0,0,41,5,0,67,0,0,0
AAA_2014J_141506,108,71,39,13,0,47,20,3,0,0,0,6,31,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
AAA_2014J_146503,52,69,43,18,12,6,6,0,1,0,10,8,15,5,0,7,12,9,6,2,2,3,10,4,1,0,10,18,0,0
AAA_2014J_1471214,1,12,267,0,3,63,104,0,0,0,1,0,125,9,1,1,0,4,278,0,0,0,18,230,18,0,26,0,0,0
AAA_2014J_1472925,7,122,12,0,93,67,7,0,0,3,5,4,0,49,1,8,0,1,0,54,3,0,2,67,3,14,0,0,1,0
AAA_2014J_147756,19,45,64,52,3,24,17,6,2,13,4,0,221,9,35,54,1,27,10,25,32,6,8,3,31,3,178,164,0,0
AAA_2014J_1484804,2,31,56,34,46,10,4,29,5,34,61,26,80,36,39,98,27,81,29,16,19,49,8,38,192,171,149,5,1,3
AAA_2014J_148993,34,69,129,55,54,30,59,74,30,1,31,33,72,33,57,100,40,9,37,111,50,128,127,125,145,73,117,14,0,20
AAA_2014J_149741,277,96,153,76,96,55,24,68,78,0,48,189,27,16,0,69,73,16,40,79,29,70,11,50,43,65,16,2,3,30
AAA_2014J_149962,0,30,51,0,0,24,0,0,0,0,0,0,17,5,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
AAA_2014J_1511033,6,4,0,21,0,0,3,11,0,100,37,18,28,0,84,128,0,0,22,0,54,25,31,29,0,16,2,1,0,0
AAA_2014J_155984,45,26,180,6,40,159,29,1,20,0,38,91,51,77,9,8,49,60,131,223,1,61,23,209,19,12,116,9,0,0
AAA_2014J_1576513,907,854,641,662,524,405,492,296,378,279,542,460,499,377,492,848,627,371,572,461,399,376,324,402,177,391,1032,182,17,24
AAA_2014J_1609002,79,121,68,42,62,21,12,6,6,22,9,44,76,5,26,14,83,19,11,25,19,12,4,13,77,21,2,5,0,10
AAA_2014J_1629771,46,104,59,50,30,10,9,3,0,0,0,12,34,35,6,0,0,0,29,16,0,0,8,4,12,0,24,1,2,7
AAA_2014J_164944,39,204,32,20,19,280,18,0,51,16,3,60,99,14,17,3,31,13,121,16,0,20,36,78,29,17,13,4,9,13
AAA_2014J_165226,120,142,101,100,119,48,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA_2014J_167961,82,274,32,163,83,147,83,39,69,46,72,80,96,168,47,57,21,0,68,1,0,17,42,102,68,79,40,5,0,0
AAA_2014J_1715896,350,317,368,287,271,239,274,174,78,91,89,132,229,206,244,112,146,75,138,67,143,59,52,66,58,152,144,40,9,3
AAA_2014J_1721270,130,54,110,36,42,21,5,17,1,0,76,8,60,12,2,4,16,24,11,20,0,0,0,14,0,0,53,0,0,0
AAA_2014J_174024,72,54,47,52,13,17,0,0,0,0,46,40,59,38,122,47,61,0,5,0,3,19,14,12,5,0,0,0,1,0
AAA_2014J_174094,218,110,121,178,125,58,148,60,122,113,106,181,46,37,189,339,135,64,115,68,103,75,79,99,441,303,595,0,5,5
AAA_2014J_174745,157,9,265,19,0,43,42,0,26,0,114,132,95,63,0,88,11,140,70,0,0,4,0,62,0,0,46,111,2,0
AAA_2014J_175447,257,158,198,237,142,76,97,53,120,60,219,137,17,98,124,210,42,51,60,81,83,144,39,75,200,139,178,10,0,0
AAA_2014J_1757766,104,210,145,159,213,102,81,32,2,58,196,115,88,2,107,112,167,118,21,231,232,134,40,92,100,59,209,18,9,1
AAA_2014J_1773377,0,31,36,56,49,29,19,5,9,1,0,52,61,13,5,0,0,7,46,4,1,3,4,60,16,4,16,0,0,0
AAA_2014J_1799111,103,26,132,65,116,80,14,6,0,0,37,60,56,4,32,14,34,54,20,88,52,7,15,15,22,28,13,1,1,0
AAA_2014J_1818673,29,118,61,28,8,51,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA_2014J_183057,110,43,132,80,9,4,2,31,7,0,0,0,1,0,2,28,7,0,2,0,3,33,16,7,14,9,79,4,0,0
AAA_2014J_185350,2,47,36,2,5,0,1,13,0,0,4,10,13,0,0,0,0,4,0,6,0,0,0,3,1,0,13,0,0,0
AAA_2014J_188278,237,202,200,189,161,215,208,103,65,24,86,18,174,57,44,67,66,148,106,91,64,53,52,215,47,10,69,7,9,9
AAA_2014J_1926668,168,103,103,108,242,210,143,12,45,0,11,154,68,13,156,12,34,18,70,102,0,47,36,81,17,32,29,0,9,0
AAA_2014J_1947156,257,238,305,54,104,0,26,23,61,0,22,127,26,30,0,0,56,63,35,53,90,16,133,58,15,113,48,13,0,0
AAA_2014J_1967783,56,111,148,104,150,52,108,139,58,98,26,74,57,75,56,173,58,66,39,79,17,20,6,97,72,17,5,0,0,0
AAA_2014J_1970390,35,40,62,138,291,14,124,95,106,40,83,4,97,75,145,63,99,10,59,61,4,71,15,0,615,283,784,95,10,16
AAA_2014J_1975209,115,128,137,114,77,42,18,468,54,13,38,74,77,117,61,164,140,42,83,109,81,19,50,15,30,53,93,2,7,0
AAA_2014J_199636,99,204,64,40,43,151,2,14,37,192,6,20,55,15,31,173,0,39,49,3,0,39,59,185,15,63,139,0,18,4
AAA_2014J_199897,37,134,335,13,73,80,165,136,32,9,66,24,36,191,40,20,53,26,27,93,17,104,80,71,43,104,114,7,0,5
AAA_2014J_200804,67,26,55,5,72,81,1,0,0,0,2,75,93,32,0,2,50,68,86,1,3,2,1,48,68,59,11,0,0,0
