aluno,total_cliques,media_semanal,semanas_ativas,semanas_mortas,inclinacao,centro_massa,std_forma,pico_posicao,frac_segunda_metade,cliques_pre_curso,final_result,faixa_volume
AAA_2013J_2639449,753,25.1,19,11,-0.0005326857198569459,0.4587168567110867,0.04586367093532183,0.8275862068965517,0.48472775564409026,44,Pass,medio
AAA_2013J_2639540,1893,63.1,28,2,-0.0007329855853219542,0.4431936171375485,0.022176667696513885,0.8275862068965517,0.41838351822503955,71,Pass,alto
AAA_2013J_2639641,1921,64.03333333333333,30,0,-0.0007538018702022429,0.44158035505932625,0.0229325164519029,0.8620689655172413,0.44872462259239976,121,Pass,alto
AAA_2013J_2641155,3698,123.26666666666667,29,1,-0.002161406430196161,0.33249100165979745,0.024865761851420812,0.034482758620689655,0.3142239048134126,411,Pass,alto
AAA_2013J_2643002,2126,70.86666666666666,29,1,-0.00021347017748370915,0.4834560612450125,0.030151638468655057,0.9310344827586207,0.5616180620884289,308,Pass,alto
AAA_2013J_2645733,1465,48.833333333333336,28,2,-0.0003855630260395517,0.47011886548193477,0.02421819104387004,0.7931034482758621,0.48600682593856664,131,Pass,medio
AAA_2013J_2649826,5553,185.1,30,0,0.00010997272315899355,0.508522886044822,0.021098011703032903,0.8620689655172413,0.4959481361426257,421,Distinction,alto
AAA_2013J_2650282,635,21.166666666666668,24,6,-0.0018901141250558362,0.3535161553081727,0.03862407834606931,0.0,0.32283464566929126,6,Pass,medio
AAA_2013J_2664024,798,26.6,26,4,-0.0008307754926805329,0.43561489931725855,0.029279004582425126,0.034482758620689655,0.49749373433583965,10,Pass,medio
AAA_2013J_2666246,562,18.733333333333334,21,9,-1.583412174063606e-06,0.49987728555651,0.0510729541464915,0.7931034482758621,0.5533807829181494,50,Pass,baixo
AAA_2013J_2669816,269,8.966666666666667,12,18,-0.0015440534919013693,0.38033585437764394,0.06787472492222713,0.1724137931034483,0.41263940520446096,11,Fail,baixo
AAA_2013J_2671132,3504,116.8,27,3,-0.0005258252446909557,0.459248543536451,0.02818660132662505,0.6896551724137931,0.5351027397260275,216,Pass,alto
AAA_2013J_2676809,278,9.266666666666667,12,18,-0.004046062371459895,0.18643016621185812,0.050521607989500956,0.034482758620689655,0.02877697841726619,31,Fail,baixo
AAA_2013J_2678643,2110,70.33333333333333,27,3,-0.0007827549304387711,0.4393364928909952,0.03130649746124248,0.4482758620689655,0.4734597156398103,177,Pass,alto
AAA_2013J_268073,3165,105.5,28,2,-0.0011930405382845962,0.4075393582829438,0.025437840545251528,0.5862068965517241,0.4761453396524487,45,Fail,alto
AAA_2013J_2685865,2676,89.2,29,1,2.2113924955646997e-05,0.5017138291840626,0.024920228091958818,0.896551724137931,0.5739910313901344,139,Pass,alto
AAA_2013J_2688067,245,8.166666666666666,9,21,0.00086899275839368,0.5673469387755102,0.11427640065710154,0.7241379310344828,0.7591836734693878,44,Pass,baixo
AAA_2013J_2689958,3745,124.83333333333333,30,0,-0.0008949270142912087,0.43064315639243134,0.016631475089881383,0.8275862068965517,0.39359145527369815,184,Distinction,alto
AAA_2013J_2691206,2069,68.96666666666667,28,2,-0.0005710657510546864,0.4557424042932617,0.01588049440489222,0.0,0.485741904301595,228,Distinction,alto
AAA_2013J_2691244,452,15.066666666666666,29,1,-0.0010227686613444634,0.42073542874580405,0.026615778840016587,0.2413793103448276,0.418141592920354,20,Pass,baixo
AAA_2013J_2694424,4204,140.13333333333333,30,0,-0.0007681650718792103,0.44046720692936114,0.022690706557091704,0.034482758620689655,0.4300666032350142,14,Pass,alto
AAA_2013J_2698257,734,24.466666666666665,25,5,-0.0027435873343981954,0.28737198158413985,0.04337296876005683,0.06896551724137931,0.23160762942779295,24,Pass,medio
AAA_2013J_271251,3059,101.96666666666667,30,0,-0.0015770673964497265,0.3777772767751463,0.027990266697259528,0.034482758620689655,0.35501797973193855,289,Pass,alto
AAA_2013J_279572,1028,34.266666666666666,21,9,-0.0009123842747886758,0.4292902187038777,0.03941864488089454,0.0,0.47665369649805445,155,Distinction,medio
AAA_2013J_281022,480,16.0,22,8,-0.0011846496106785323,0.40818965517241385,0.04475693097577593,0.034482758620689655,0.41666666666666663,12,Pass,baixo
AAA_2013J_281250,79,2.6333333333333333,10,20,-0.0026555525830388197,0.29419467481449146,0.05131224999193132,0.06896551724137931,0.3164556962025316,51,Fail,baixo
AAA_2013J_281589,34,1.1333333333333333,4,26,-0.004972845645488451,0.11460446247464504,0.1292631350890158,0.034482758620689655,0.0,25,Fail,baixo
AAA_2013J_282821,1742,58.06666666666667,25,5,-0.002461466944391586,0.309236311809652,0.04163602936681887,0.034482758620689655,0.2772675086107922,219,Pass,alto
AAA_2013J_28400,1220,40.666666666666664,26,4,-0.0017199438355914578,0.36670435274166197,0.0383692562712493,0.0,0.39918032786885244,215,Pass,medio
AAA_2013J_286488,1021,34.03333333333333,24,6,-0.0010225748709797257,0.42075044749907126,0.036622096544142446,0.13793103448275862,0.40352595494613125,25,Pass,medio
AAA_2013J_287548,432,14.4,21,9,-0.0031454702756148803,0.25622605363984674,0.05098411378315124,0.034482758620689655,0.18981481481481485,51,Pass,baixo
AAA_2013J_290201,1732,57.733333333333334,26,4,-0.0022457593374213586,0.3259536513498448,0.030430020972293116,0.034482758620689655,0.3187066974595843,8,Pass,alto
AAA_2013J_290757,651,21.7,13,17,0.0011581395269363982,0.5897558133375708,0.08384165671527954,0.896551724137931,0.6236559139784946,1,Pass,medio
AAA_2013J_291334,4841,161.36666666666667,30,0,-0.001543315474353633,0.3803930507375934,0.01920301882745419,0.034482758620689655,0.3342284651931419,390,Distinction,alto
AAA_2013J_293699,182,6.066666666666666,14,16,0.001645295749856373,0.6275104206138689,0.05709940115263875,0.9310344827586207,0.6373626373626373,5,Pass,baixo
AAA_2013J_294570,1618,53.93333333333333,29,1,-0.0016254841597104863,0.3740249776224372,0.026930084285904134,0.0,0.3331273176761434,157,Pass,medio
AAA_2013J_294594,865,28.833333333333332,29,1,-0.0015896918219987528,0.3767988837950967,0.03506542584588353,0.6206896551724138,0.39537572254335257,0,Pass,medio
AAA_2013J_295741,707,23.566666666666666,26,4,-0.0030827904020340052,0.26108374384236455,0.045350989385095554,0.034482758620689655,0.19094766619519093,2,Fail,medio
AAA_2013J_296332,1898,63.266666666666666,28,2,-0.0015085254544623405,0.3830892772791687,0.025333256931995445,0.034482758620689655,0.30453108535300316,254,Distinction,alto
AAA_2013J_298696,455,15.166666666666666,24,6,-0.002104902883545821,0.336870026525199,0.035993368115109774,0.0,0.34505494505494505,59,Pass,baixo
AAA_2013J_300398,1685,56.166666666666664,29,1,-0.0003740390740783523,0.47101197175892767,0.028012072009415776,0.034482758620689655,0.4694362017804155,312,Pass,alto
AAA_2013J_302302,479,15.966666666666667,13,17,-0.0038200645114845762,0.20394500035994526,0.0697600205348589,0.1724137931034483,0.0020876826722338203,34,Fail,baixo
AAA_2013J_305152,137,4.566666666666666,6,24,-0.004444516616191551,0.15554996224515477,0.10392484851752543,0.06896551724137931,0.1386861313868613,9,Fail,baixo
AAA_2013J_305386,1082,36.06666666666667,27,3,-0.0020791226234119237,0.33886799668557593,0.03984277766639501,0.034482758620689655,0.32902033271719044,195,Pass,medio
AAA_2013J_306107,987,32.9,27,3,-0.0017358023606100668,0.3654753170527199,0.028929365272508816,0.10344827586206896,0.37183383991894636,0,Pass,medio
AAA_2013J_306466,1066,35.53333333333333,28,2,-0.0011252861737139658,0.4127903215371676,0.041825559705822433,0.0,0.43996247654784243,154,Pass,medio
AAA_2013J_306897,2389,79.63333333333334,30,0,-0.002737519154113381,0.2878422655562131,0.030879840249724795,0.0,0.231896190874843,353,Pass,alto
AAA_2013J_307061,993,33.1,29,1,-0.0005244721952443522,0.45935340486856274,0.03151742693730953,0.41379310344827586,0.46827794561933533,88,Pass,medio
AAA_2013J_307866,1425,47.5,28,2,-0.0019191694475342975,0.35126436781609194,0.03141255709430604,0.034482758620689655,0.32070175438596493,51,Pass,medio
AAA_2013J_311917,2050,68.33333333333333,29,1,-0.0014661276757372689,0.38637510513036166,0.025227054063554345,0.0,0.34146341463414637,180,Pass,alto
AAA_2013J_312537,12213,407.1,30,0,-0.0016406777475122473,0.3728474745678008,0.02024282201306317,0.0,0.3642020797510849,669,Distinction,alto
AAA_2013J_312782,231,7.7,26,4,-0.0026108855919756923,0.2976563666218838,0.05049865966574465,0.034482758620689655,0.2380952380952381,50,Pass,baixo
AAA_2013J_31604,1989,66.3,30,0,-0.0010899770763671828,0.4155267765815433,0.021352294972154184,0.034482758620689655,0.39014580191050785,169,Pass,alto
AAA_2013J_318933,1082,36.06666666666667,27,3,-0.0018484288354898332,0.3567467652495379,0.03505273984137906,0.0,0.34842883548983367,199,Pass,medio
AAA_2013J_319047,6317,210.56666666666666,30,0,0.00025719393771736954,0.5199325301730962,0.019584781573865173,0.034482758620689655,0.5904701598860218,272,Pass,alto
AAA_2013J_321942,9278,309.26666666666665,30,0,-0.0015553676200304944,0.37945900944763666,0.023280562361837422,0.034482758620689655,0.34059064453546023,805,Pass,alto
AAA_2013J_324002,1740,58.0,28,2,-0.0018654187922723829,0.3554300435988903,0.030168490896230072,0.034482758620689655,0.3454022988505747,161,Pass,alto
AAA_2013J_324084,1825,60.833333333333336,28,2,-0.000971917046337636,0.42467642890883317,0.019325763201730788,0.5862068965517241,0.44493150684931515,136,Pass,alto
AAA_2013J_324282,102,3.4,22,8,-0.0012868328644027134,0.40027045300878983,0.05116858176745055,0.034482758620689655,0.33333333333333337,31,Pass,baixo
AAA_2013J_32885,739,24.633333333333333,25,5,-0.0018763894930617538,0.354579814287714,0.04047868251092683,0.034482758620689655,0.32205683355886333,295,Pass,medio
AAA_2013J_332789,1467,48.9,27,3,-0.00025825862713474727,0.4799849563970571,0.025487491627891417,0.13793103448275862,0.5255623721881391,188,Pass,medio
AAA_2013J_333059,300,10.0,16,14,0.0005131627734519838,0.5397701149425287,0.0614515768414147,0.6206896551724138,0.6666666666666665,1,Pass,baixo
AAA_2013J_333323,623,20.766666666666666,19,11,0.00029460234931982587,0.5228316820722864,0.04970342118520937,0.7931034482758621,0.5762439807383628,25,Pass,baixo
AAA_2013J_334259,273,9.1,15,15,-0.004411087614647124,0.15814070986484777,0.07561152960634446,0.034482758620689655,0.10989010989010989,59,Fail,baixo
AAA_2013J_336207,1290,43.0,29,1,-0.0026372110268946545,0.2956161454156642,0.03755491942260256,0.034482758620689655,0.2713178294573644,26,Pass,medio
AAA_2013J_339972,303,10.1,18,12,-0.0014412787218655127,0.38830089905542287,0.057696653693957496,0.6206896551724138,0.3795379537953795,30,Pass,baixo
AAA_2013J_341872,201,6.7,16,14,0.0011566195717740552,0.5896380168124893,0.05347815169236226,0.7931034482758621,0.6616915422885572,0,Fail,baixo
AAA_2013J_342514,1661,55.36666666666667,26,4,-0.0010451106621244158,0.41900392368535777,0.033302679240445596,0.6551724137931034,0.4214328717639976,289,Pass,medio
AAA_2013J_342972,679,22.633333333333333,26,4,-0.0018823074566569622,0.35412117210908534,0.03446261959963319,0.0,0.36377025036818844,159,Pass,medio
AAA_2013J_343446,3516,117.2,30,0,-0.002070560007896524,0.33953159938801936,0.025406889035664737,0.0,0.22753128555176338,128,Pass,alto
AAA_2013J_344282,65,2.1666666666666665,13,17,-0.00228287841191067,0.32307692307692304,0.05103788024839822,0.0,0.36923076923076925,0,Fail,baixo
AAA_2013J_345068,544,18.133333333333333,19,11,-0.0011745076228489174,0.4089756592292089,0.04499919234398456,0.20689655172413793,0.3584558823529412,3,Pass,baixo
AAA_2013J_345357,2059,68.63333333333334,29,1,-0.0007795613387277763,0.43958399624859734,0.023214436094978853,0.8620689655172413,0.43516270033997084,160,Distinction,alto
AAA_2013J_346025,558,18.6,26,4,-0.0019248786983546036,0.3508219008775182,0.041723570808880506,0.034482758620689655,0.31720430107526876,11,Pass,baixo
AAA_2013J_346843,164,5.466666666666667,3,27,-0.005328413684581784,0.0870479394449117,0.10645129953387261,0.06896551724137931,0.0,0,Fail,baixo
AAA_2013J_350188,735,24.5,25,5,-0.0007539745597905458,0.4415669716162327,0.029906709602544535,0.10344827586206896,0.43673469387755115,26,Pass,medio
AAA_2013J_357668,166,5.533333333333333,15,15,-0.0030850878486135863,0.26090569173244704,0.07230142689258869,0.41379310344827586,0.06626506024096386,0,Fail,baixo
AAA_2013J_364177,786,26.2,20,10,-0.0016665392986835812,0.37084320435202256,0.041926090590140776,0.6206896551724138,0.4402035623409669,35,Fail,medio
AAA_2013J_365244,780,26.0,22,8,-0.0019371951741250961,0.34986737400530504,0.04605640235749287,0.0,0.33717948717948715,111,Pass,medio
AAA_2013J_365642,1933,64.43333333333334,30,0,-0.0012714017471847489,0.4014663645931819,0.026109117088109517,0.0,0.3900672529746509,196,Pass,alto
AAA_2013J_366483,1370,45.666666666666664,27,3,-0.0017618927762396183,0.3634533098414297,0.025552542649849744,0.3793103448275862,0.3445255474452555,95,Pass,medio
AAA_2013J_368194,360,12.0,17,13,-3.584229390680983e-05,0.49722222222222234,0.04389123294256049,0.41379310344827586,0.4444444444444444,77,Pass,baixo
AAA_2013J_368824,239,7.966666666666667,17,13,0.001203568818910831,0.5932765834655894,0.04146952715467612,0.896551724137931,0.7364016736401674,53,Fail,baixo
AAA_2013J_368963,634,21.133333333333333,24,6,-0.003447924963945217,0.2327858152942456,0.042708734697021744,0.034482758620689655,0.18454258675078866,43,Pass,medio
AAA_2013J_376439,1968,65.6,27,3,-0.0004894779203631856,0.46206546117185304,0.027146260097549415,0.034482758620689655,0.5350609756097561,374,Distinction,alto
AAA_2013J_376581,2333,77.76666666666667,28,2,-0.0006750368438141729,0.44768464460440166,0.031825733802005984,0.034482758620689655,0.4586369481354479,0,Pass,alto
AAA_2013J_38053,2168,72.26666666666667,29,1,-0.0002329361447118368,0.4819474487848327,0.03770643532343808,0.8275862068965517,0.5226014760147601,277,Pass,alto
AAA_2013J_380953,987,32.9,24,6,-0.001757891521931946,0.36376340705027427,0.033581035149476364,0.034482758620689655,0.3799392097264438,75,Pass,medio
AAA_2013J_383254,537,17.9,24,6,-0.00149928639933052,0.3838053040518847,0.03257284364951555,0.6896551724137931,0.4227188081936685,6,Pass,baixo
AAA_2013J_386924,164,5.466666666666667,18,12,-0.0016034075802382045,0.3757359125315391,0.048108515273841,0.06896551724137931,0.3597560975609756,0,Pass,baixo
AAA_2013J_386952,760,25.333333333333332,30,0,-0.0018757683976347982,0.3546279491833031,0.029467679003931272,0.0,0.3539473684210526,150,Pass,medio
AAA_2013J_388722,608,20.266666666666666,22,8,-0.00176438733095252,0.3632599818511797,0.050963728018671245,0.034482758620689655,0.39967105263157887,63,Pass,baixo
AAA_2013J_388885,754,25.133333333333333,20,10,-2.360418148075044e-06,0.4998170675935242,0.04696500186196259,0.896551724137931,0.506631299734748,121,Pass,medio
AAA_2013J_392756,331,11.033333333333333,22,8,-0.0023476907876828572,0.31805396395457863,0.05867814786951548,0.034482758620689655,0.2870090634441087,32,Fail,baixo
AAA_2013J_392931,2943,98.1,30,0,0.0009926081646953972,0.5769271327638932,0.028527784872003567,0.8275862068965517,0.6313285762827047,60,Pass,alto
AAA_2013J_393207,854,28.466666666666665,26,4,-0.000321981488669429,0.47504643462811913,0.044911305808122845,0.034482758620689655,0.5140515222482435,22,Pass,medio
AAA_2013J_396872,970,32.333333333333336,24,6,-0.0009329954244693417,0.427692854603626,0.0433278690440353,0.13793103448275862,0.443298969072165,26,Pass,medio
AAA_2013J_398552,1171,39.03333333333333,26,4,-0.0022157649309556397,0.3282782178509379,0.03894175226597366,0.6551724137931034,0.36635354397950465,12,Fail,medio
AAA_2013J_401869,824,27.466666666666665,27,3,-0.0027009514347117076,0.2906762638098426,0.04346708731010325,0.034482758620689655,0.24757281553398053,131,Pass,medio
AAA_2013J_402470,1281,42.7,26,4,-0.0033380831681311274,0.24129855446983767,0.040822403309826935,0.1724137931034483,0.14285714285714288,164,Pass,medio
AAA_2013J_404804,348,11.6,11,19,-0.004141255290041298,0.17905271502179945,0.07314370924395452,0.06896551724137931,0.06321839080459771,161,Pass,baixo
AAA_2013J_405088,1192,39.733333333333334,27,3,0.0008462049555434449,0.565580884054617,0.050342529968795714,0.896551724137931,0.5704697986577183,196,Pass,medio
AAA_2013J_414117,778,25.933333333333334,29,1,-0.0005124231150864573,0.46028720858079963,0.05155820930625095,0.034482758620689655,0.506426735218509,29,Pass,medio
AAA_2013J_420087,342,11.4,11,19,-0.00339818771994874,0.23664045170397258,0.07529490523654146,0.06896551724137931,0.06725146198830409,0,Fail,baixo
AAA_2013J_429958,411,13.7,18,12,-0.0006923074841199598,0.4463461699807031,0.05113793421175017,0.4482758620689655,0.4355231143552311,0,Pass,baixo
AAA_2013J_441018,532,17.733333333333334,21,9,9.450768188547024e-05,0.5073243453461239,0.04266250191669818,0.896551724137931,0.5639097744360902,114,Pass,baixo
AAA_2013J_441888,730,24.333333333333332,18,12,0.0009788654060066742,0.5758620689655172,0.05599633321030699,0.9310344827586207,0.5986301369863014,9,Pass,medio
AAA_2013J_444677,1193,39.766666666666666,30,0,-0.0016143484378190534,0.3748879960690233,0.02424255531753898,0.06896551724137931,0.3629505448449287,48,Distinction,medio
AAA_2013J_45462,1312,43.733333333333334,29,1,-0.0010038253886432077,0.42220353238015135,0.03049284341834338,0.06896551724137931,0.4580792682926829,180,Pass,medio
AAA_2013J_45642,1407,46.9,27,3,-0.001195832374754228,0.40732299095654734,0.030781262892727573,0.034482758620689655,0.39019189765458423,21,Pass,medio
AAA_2013J_489455,2391,79.7,29,1,0.00013221624101131894,0.5102467586783772,0.02135734653426955,0.896551724137931,0.5558343789209537,441,Pass,alto
AAA_2013J_495284,901,30.033333333333335,25,5,-0.0031340779433061024,0.25710895939377704,0.041547088764254045,0.034482758620689655,0.18534961154273033,0,Pass,medio
AAA_2013J_498857,951,31.7,27,3,-0.001647115792871855,0.37234852605243124,0.03749699374615788,0.7931034482758621,0.3753943217665615,47,Pass,medio
AAA_2013J_508818,1065,35.5,23,7,-0.002607174377372877,0.29794398575360215,0.0562794426737972,0.06896551724137931,0.29014084507042254,64,Pass,medio
AAA_2013J_512460,502,16.733333333333334,21,9,-0.0020199513403560392,0.34345377112240694,0.04169944425902706,0.7586206896551724,0.32270916334661354,19,Pass,baixo
AAA_2013J_52130,1888,62.93333333333333,28,2,-0.0007037009106163153,0.44546317942723557,0.026510555397124574,0.06896551724137931,0.4433262711864407,6,Pass,alto
AAA_2013J_53025,2982,99.4,29,1,-0.0008745091983118583,0.43222553713083106,0.021528130335216528,0.4482758620689655,0.4121395036887994,176,Pass,alto
AAA_2013J_544103,2040,68.0,27,3,-0.0020325416039608277,0.3424780256930358,0.04123769957460414,0.034482758620689655,0.3161764705882353,288,Pass,alto
AAA_2013J_550383,805,26.833333333333332,19,11,-0.00349567151907917,0.22908545727136434,0.0462328622227285,0.0,0.11925465838509317,105,Pass,medio
