aluno,b0,b1,b2,b3,b4,b5,b6,n_provas_com_clique,final_result,faixa_volume,aprovado,cluster,padrao
AAA_2013J_2559575,0.06492129725263375,0.008737864077669903,0.25097320714204663,0.2843699619738676,0.06984501514353628,0.24831646354059078,0.07283619086965502,5,Pass,baixo,True,2,decrescente
AAA_2013J_2562034,0.9296918767507003,0.0,0.026890756302521007,0.0,0.0196078431372549,0.0,0.023809523809523808,4,Pass,baixo,True,0,crescente
AAA_2013J_2566163,0.46982029965476074,0.08655115489897094,0.11713753802167497,0.04479218828268543,0.12182074907181568,0.12181653406106388,0.038061536009028354,5,Pass,medio,True,0,crescente
AAA_2013J_2566592,0.1436079570015203,0.13021512054491793,0.08934835216619393,0.1022213946108381,0.06685153174732501,0.20075449980143162,0.2670011441277731,5,Pass,medio,True,2,decrescente
AAA_2013J_256815,0.24466190767289148,0.06289567824980827,0.12278172199541695,0.0590262757349996,0.13764375376664378,0.2420486781468282,0.13094198443341168,5,Pass,medio,True,2,decrescente
AAA_2013J_2574528,0.3614867861379205,0.09192768975991075,0.09123864676225238,0.12749351021406702,0.24063830822968435,0.05491692225020223,0.03229813664596273,5,Pass,medio,True,2,decrescente
AAA_2013J_2574583,0.1588049391907587,0.11393706579929137,0.0810186179735052,0.07999685157553146,0.13036104413625266,0.20908518763287504,0.2267962936917856,5,Pass,alto,True,2,decrescente
AAA_2013J_2578995,0.12655984933499553,0.1346058497942644,0.14081295921434586,0.18419397973924423,0.14312358277797957,0.08168460558468232,0.18901917355448808,5,Pass,medio,True,2,decrescente
AAA_2013J_258392,0.2849981314750153,0.10046595985640913,0.24976581702283882,0.13916083916083916,0.12475187115269695,0.04393939393939394,0.056917987392806756,5,Pass,medio,True,1,constante
AAA_2013J_2586560,0.05952459082880619,0.12346802628368654,0.11944684589114771,0.15572117579828731,0.23067675737513768,0.08750846127507159,0.22365414254786295,5,Pass,alto,True,2,decrescente
AAA_2013J_258894,0.24978168407043883,0.11092635892442892,0.13004511708585448,0.16564559634778958,0.12322102830361385,0.0916159176577663,0.12876429761010807,5,Pass,alto,True,2,decrescente
AAA_2013J_2594139,0.05905803781779444,0.03612334801762114,0.36511084507149955,0.08702810651990797,0.029983211123706756,0.15979282869641392,0.26290362275305623,5,Pass,alto,True,2,decrescente
AAA_2013J_2598871,0.15470440999521964,0.18361484617765225,0.13691777637969793,0.15082351369051633,0.08615355120339782,0.2478925505572897,0.03989335199622635,5,Pass,alto,True,2,decrescente
AAA_2013J_2599352,0.31093536123731375,0.329839825963713,0.12709709290940488,0.07825682470288373,0.03461538461538462,0.11223796671165091,0.007017543859649122,5,Pass,medio,True,1,constante
AAA_2013J_2600688,0.8393829067372757,0.025219182112385996,0.0736554869079141,0.05924242424242424,0.0,0.0025,0.0,5,Pass,baixo,True,0,crescente
AAA_2013J_2606098,0.2956730259671436,0.44559838173898436,0.08437589670014348,0.02003955174686882,0.023513513513513516,0.062490467511988314,0.06830916282135795,5,Pass,baixo,True,1,constante
AAA_2013J_2613116,0.11677937663135052,0.20928259623341544,0.19975676177863244,0.1966749938260999,0.02030570559559235,0.14274200984821941,0.11445855608668994,5,Pass,medio,True,1,constante
AAA_2013J_2617002,0.2050811066683414,0.11222753352950421,0.05695106301163699,0.12277811673784829,0.1674260818580635,0.23926247202205736,0.09627362617254831,5,Pass,medio,True,2,decrescente
AAA_2013J_262011,0.06641821440208537,0.07462121212121212,0.12472239851573023,0.22246468658661725,0.15390888300433317,0.2735313231010149,0.08433328226900687,5,Pass,medio,True,2,decrescente
AAA_2013J_2620584,0.05434782608695652,0.0,0.43478260869565216,0.021739130434782608,0.0,0.20652173913043478,0.2826086956521739,1,Fail,baixo,False,2,decrescente
AAA_2013J_262934,0.1473733506792081,0.1775916529068085,0.1410290789192154,0.09971427403017377,0.22438867702783702,0.1095005406193407,0.1004024258174165,5,Pass,alto,True,2,decrescente
AAA_2013J_2639449,0.3523928540403222,0.18644072887098254,0.11378791115994669,0.1885713111334941,0.14537435897435896,0.0029850746268656717,0.010447761194029851,5,Pass,medio,True,1,constante
AAA_2013J_2639540,0.13872003713617093,0.12704466007840332,0.14498188376634022,0.16792632217757647,0.09677248346013717,0.20597507362288475,0.11857953975848712,5,Pass,alto,True,2,decrescente
AAA_2013J_2639641,0.2804321537135066,0.07609933281691611,0.19342302364922204,0.12905246348886187,0.07606743462210014,0.13850714277688694,0.10641844893250632,5,Pass,alto,True,2,decrescente
AAA_2013J_2641155,0.1831687404026295,0.11225145078712954,0.1522039842250512,0.141447515856936,0.1606580152650124,0.12942929253044244,0.12084100093279893,5,Pass,alto,True,2,decrescente
AAA_2013J_2643002,0.12341415025657802,0.17617680157277474,0.14731841909023116,0.09598617042912345,0.20372818349824479,0.09273900074571215,0.1606372744073357,5,Pass,alto,True,2,decrescente
AAA_2013J_2645733,0.21007918931454167,0.09014914396218342,0.12134568524537477,0.11154490005572053,0.16904017508900138,0.16906974574395406,0.12877116058922417,5,Pass,medio,True,2,decrescente
AAA_2013J_2649826,0.22220551945614178,0.13165542999229207,0.15355616438109806,0.10360437108017162,0.10033900284689601,0.13443105047798792,0.15420846176541253,5,Distinction,alto,True,2,decrescente
AAA_2013J_2650282,0.5293014797445572,0.14245377266725248,0.04121499762695776,0.14068353014703466,0.07345021545343904,0.022724252491694352,0.05017175186906446,5,Pass,medio,True,0,crescente
AAA_2013J_2664024,0.13947272727272728,0.16310708435708438,0.15998181818181817,0.07905454545454546,0.12763013923013924,0.1437920556920557,0.18696162981162984,5,Pass,medio,True,2,decrescente
AAA_2013J_2666246,0.6029019863521321,0.21742128185897186,0.03150739704118353,0.06558235506571067,0.0411731905877105,0.003278688524590164,0.038135100569701194,5,Pass,baixo,True,0,crescente
AAA_2013J_2669816,0.2842170290591343,0.34253769559032715,0.2643730948994107,0.031578947368421054,0.04586466165413534,0.008571428571428572,0.022857142857142857,5,Fail,baixo,False,1,constante
AAA_2013J_2671132,0.1374241608821986,0.10266058781871087,0.13434761033453133,0.14375818919888567,0.14032759464690472,0.1275331827957583,0.21394867432301048,5,Pass,alto,True,2,decrescente
AAA_2013J_2676809,0.27037037037037037,0.07242063492063493,0.032407407407407406,0.14834656084656084,0.043055555555555555,0.0958994708994709,0.3375,4,Fail,baixo,False,2,decrescente
AAA_2013J_2678643,0.18401405190892767,0.2251564365678786,0.1402392284335578,0.06355596394710375,0.1913648702117954,0.04890594487760037,0.14676350405313648,5,Pass,alto,True,1,constante
AAA_2013J_268073,0.14557257969066564,0.12380314643557615,0.22168973394616343,0.13488479601674475,0.1340701267171292,0.1191775405553005,0.12080207663842032,5,Fail,alto,False,2,decrescente
AAA_2013J_2685865,0.10760254698866238,0.09114137994644306,0.1793827001937365,0.1433286837229645,0.16152781335943217,0.15991442167125017,0.15710245411751123,5,Pass,alto,True,2,decrescente
AAA_2013J_2688067,0.23333333333333334,0.0,0.1619047619047619,0.40476190476190477,0.0,0.0,0.2,5,Pass,baixo,True,2,decrescente
AAA_2013J_2689958,0.16980190077370075,0.1660954710786816,0.11158155763032977,0.14973345912483535,0.1311330171606246,0.14213306519918548,0.12952152903264247,5,Distinction,alto,True,2,decrescente
AAA_2013J_2691206,0.10122937372150194,0.20873772364279644,0.16577264595463123,0.1587777313486216,0.14427542032213103,0.07345626551926213,0.14775083949105558,5,Distinction,alto,True,1,constante
AAA_2013J_2691244,0.03148148148148148,0.05592891278375149,0.0929124579124579,0.2703326273487564,0.22194118605408927,0.2322420440968828,0.09516129032258065,5,Pass,baixo,True,2,decrescente
AAA_2013J_2694424,0.15751825842225603,0.14521766523381666,0.2413345184700148,0.14477439271488063,0.06824235423779317,0.1268263424091634,0.1160864685120753,5,Pass,alto,True,1,constante
AAA_2013J_2698257,0.4332994560857409,0.07767576509511993,0.20586281185681035,0.047783857729138166,0.059126693438065404,0.12924731182795698,0.04700410396716826,5,Pass,medio,True,0,crescente
AAA_2013J_271251,0.12881564223012243,0.12942383200664637,0.18107725346043266,0.08822897879289407,0.17502669273903565,0.17486387414211457,0.12256372662875425,5,Pass,alto,True,2,decrescente
AAA_2013J_279572,0.1452562447187178,0.1447001830275904,0.027317569683683058,0.4530114859389836,0.06231993514251579,0.13231393632721905,0.03508064516129032,5,Distinction,medio,True,2,decrescente
AAA_2013J_281022,0.5492139621296956,0.19898380501543994,0.07004784688995216,0.0,0.09696969696969697,0.06660287081339714,0.01818181818181818,5,Pass,baixo,True,0,crescente
AAA_2013J_281250,0.26161858974358976,0.0,0.0,0.4797008547008547,0.057291666666666664,0.09722222222222222,0.10416666666666667,4,Fail,baixo,False,2,decrescente
AAA_2013J_281589,0.0,0.34,0.14,0.0,0.5,0.02,0.0,2,Fail,baixo,False,1,constante
AAA_2013J_282821,0.16133885353782565,0.14390202526032186,0.45422545611238707,0.11644109968999836,0.020952522894519956,0.040774313791934934,0.06236572871301212,5,Pass,alto,True,1,constante
AAA_2013J_28400,0.09335975628108709,0.10560290364815036,0.1544855621113746,0.12245862884160756,0.12009330101693969,0.06038344853921879,0.34361639956162193,5,Pass,medio,True,2,decrescente
AAA_2013J_286488,0.15396194630593313,0.12061693643691207,0.2637911901454313,0.1703115044128204,0.12956855743755274,0.020963051391034743,0.14078681387031566,5,Pass,medio,True,1,constante
AAA_2013J_287548,0.3649758109582113,0.050057208237986275,0.16815129020855427,0.10563836193917495,0.12051538059240241,0.16059332574002066,0.03006862232365014,5,Pass,baixo,True,2,decrescente
AAA_2013J_290201,0.16676183650185722,0.050014488403786625,0.19758011039221107,0.13247022208173917,0.0837386469739411,0.19061507378070847,0.17881962186575634,5,Pass,alto,True,2,decrescente
AAA_2013J_290757,0.7084881524828303,0.15926413167664702,0.029146047944546068,0.0743976777939042,0.01886792452830189,0.0,0.009836065573770491,5,Pass,medio,True,0,crescente
AAA_2013J_291334,0.18726540484718926,0.10765266879696744,0.16277401113973305,0.09493874565982685,0.16589782843383777,0.17456412659991444,0.1069072145225312,5,Distinction,alto,True,2,decrescente
AAA_2013J_293699,0.4450549450549451,0.051648351648351645,0.0,0.2619047619047619,0.02857142857142857,0.2128205128205128,0.0,5,Pass,baixo,True,0,crescente
AAA_2013J_294570,0.10133934201253662,0.01893800849593203,0.11398118445146484,0.3253451477090378,0.1565202610667516,0.12407320377800615,0.15980285248627102,5,Pass,medio,True,2,decrescente
AAA_2013J_294594,0.2020318480704187,0.35165578154120414,0.12995121350992025,0.1103929749375013,0.09407245345986129,0.07773235256162085,0.03416337591947348,5,Pass,medio,True,1,constante
AAA_2013J_295741,0.171437712723128,0.27037865297699637,0.19554615711054218,0.1256566801904099,0.12516376797786904,0.06227134146341464,0.049545687557639856,5,Fail,medio,False,1,constante
AAA_2013J_296332,0.22891307980209302,0.18102583094084063,0.11899355219982266,0.01603088300621289,0.05066497649618712,0.16014766794085042,0.24422400961399332,5,Distinction,alto,True,2,decrescente
AAA_2013J_298696,0.322567676548827,0.08440953038674033,0.10056177166999396,0.14007459337326092,0.0713641533961651,0.13040400552486187,0.1506182691001508,5,Pass,baixo,True,2,decrescente
AAA_2013J_300398,0.18752380320936948,0.08915277597451236,0.17447276116801952,0.11130664077843548,0.15441596981680467,0.14026686984722386,0.14286117920563465,5,Pass,alto,True,2,decrescente
AAA_2013J_302302,0.33016866621708096,0.19728582949379966,0.15894221782395954,0.013806706114398423,0.21012699983506514,0.0,0.08966958051569629,3,Fail,baixo,False,1,constante
AAA_2013J_305152,0.3430461711711712,0.0,0.07418355855855856,0.0,0.25,0.015765765765765764,0.3170045045045045,4,Fail,baixo,False,2,decrescente
AAA_2013J_305386,0.24318159139454254,0.21182642883966135,0.054643655021726856,0.018887200971285316,0.15365360856194812,0.14230906409215635,0.1754984511186794,5,Pass,medio,True,2,decrescente
AAA_2013J_306107,0.13522062452504865,0.0549015116811727,0.3009623455393115,0.17950341924836252,0.05973022162603531,0.1853509188407757,0.08433095853929361,5,Pass,medio,True,2,decrescente
AAA_2013J_306466,0.1325881074367334,0.14470174088549576,0.1087823926881459,0.12997119420391662,0.2162203350705781,0.06589902667150471,0.20183720304362543,5,Pass,medio,True,2,decrescente
AAA_2013J_306897,0.1569149645940648,0.2069779269538002,0.12352988949465762,0.12695266684982778,0.083561267827274,0.10663483596307752,0.19542844831729805,5,Pass,alto,True,2,decrescente
AAA_2013J_307061,0.3014621999245185,0.07190420389062924,0.211997501510296,0.10245701357466064,0.1590645859921878,0.08060753374328035,0.07250696136442743,5,Pass,medio,True,2,decrescente
AAA_2013J_307866,0.19477009626158556,0.093034488650927,0.2224103586988763,0.23452493652236606,0.0,0.2329015731122248,0.02235854675402025,5,Pass,medio,True,2,decrescente
AAA_2013J_311917,0.21722313313673167,0.1429677773328748,0.14775689981206908,0.16009254144498647,0.09798892808581627,0.09835094109971575,0.13561977908780598,5,Pass,alto,True,2,decrescente
AAA_2013J_312537,0.1530077019394079,0.1428437845339296,0.1471487338867822,0.14341002998243976,0.14557591590160515,0.12858217874517908,0.13943165501065627,5,Distinction,alto,True,2,decrescente
AAA_2013J_312782,0.32732683982683985,0.1,0.19534632034632035,0.05216450216450217,0.14337121212121212,0.08268398268398268,0.09910714285714287,5,Pass,baixo,True,1,constante
AAA_2013J_31604,0.2508592003873126,0.12890432467818913,0.12521320289299745,0.13862677638048204,0.20264859498873142,0.06153119667644229,0.0922167039958451,5,Pass,alto,True,2,decrescente
AAA_2013J_318933,0.042331894085517276,0.1517365291713118,0.0958031231816398,0.20481510384408935,0.28625260707528394,0.17135062755437863,0.0477101150877792,5,Pass,medio,True,2,decrescente
AAA_2013J_319047,0.2105670963408242,0.1844197254929235,0.15106849784484228,0.08877312946276442,0.08061053578816628,0.1914617921958354,0.09309922287464392,5,Pass,alto,True,1,constante
AAA_2013J_321942,0.1628994553591787,0.19875399952590006,0.1484337498269427,0.10882032136935296,0.10410221082464119,0.13002154195395618,0.14696872114002818,5,Pass,alto,True,1,constante
AAA_2013J_324002,0.1633854721813402,0.19112248152026134,0.11372363894257202,0.0798613537990658,0.17667585837490246,0.08991721940534768,0.18531397577651046,5,Pass,alto,True,2,decrescente
AAA_2013J_324084,0.05825082985445781,0.17098086210483893,0.09593112124026065,0.21122987276325111,0.2091621037181767,0.03575661333774789,0.21868859698126694,5,Pass,alto,True,2,decrescente
AAA_2013J_324282,0.42966507177033486,0.12727272727272726,0.010526315789473684,0.14444444444444446,0.0404040404040404,0.0202020202020202,0.22748538011695904,5,Pass,baixo,True,0,crescente
AAA_2013J_32885,0.0677807486631016,0.020588235294117647,0.24148284313725493,0.023094919786096256,0.11323529411764706,0.25398284313725494,0.27983511586452764,5,Pass,medio,True,2,decrescente
AAA_2013J_332789,0.14979586171251683,0.11887094291004593,0.1927726766544834,0.1516675257667238,0.08712406349362711,0.19851957475033097,0.10124935471227195,5,Pass,medio,True,2,decrescente
AAA_2013J_333059,0.6500294574318344,0.11822127693095434,0.1051510496671787,0.06728110599078341,0.04842105263157895,0.0,0.010896057347670251,5,Pass,baixo,True,0,crescente
AAA_2013J_333323,0.7422094245623658,0.025174825174825177,0.07446581196581195,0.015384615384615385,0.08100061703002878,0.008823529411764706,0.052941176470588235,5,Pass,medio,True,0,crescente
AAA_2013J_334259,0.4785866326096211,0.06008230452674897,0.20329218106995883,0.06462324393358876,0.026337448559670785,0.04526748971193416,0.12181069958847734,5,Fail,baixo,False,0,crescente
AAA_2013J_336207,0.22426635400967307,0.12393415824916856,0.14758620087440996,0.14981441016554786,0.15411242898422212,0.11884546196660295,0.08144098575037548,5,Pass,medio,True,2,decrescente
AAA_2013J_339972,0.4052550348202522,0.2543352782483217,0.07922077922077922,0.07272727272727272,0.10468599033816425,0.05520421607378129,0.02857142857142857,5,Pass,baixo,True,1,constante
AAA_2013J_341872,0.19480769230769232,0.21074786324786327,0.19218253968253968,0.26341269841269843,0.027777777777777776,0.11107142857142857,0.0,4,Fail,baixo,False,1,constante
AAA_2013J_342514,0.2246931553799058,0.14661370317047656,0.11170241881141316,0.19872259170010012,0.04517885589402053,0.13635437248179644,0.13673490256228737,5,Pass,alto,True,2,decrescente
AAA_2013J_342972,0.08142705905262983,0.06987555320888654,0.17426416581667722,0.26926756652784045,0.13750307083640417,0.17566040625401355,0.09200217830354815,5,Pass,medio,True,2,decrescente
AAA_2013J_343446,0.16065245245916973,0.1496100370884052,0.17104301439848388,0.15530003639472414,0.15935919650995847,0.12290645830973154,0.08112880483952702,5,Pass,alto,True,2,decrescente
AAA_2013J_344282,0.3392857142857143,0.07142857142857142,0.20357142857142857,0.007142857142857143,0.17857142857142855,0.0,0.2,5,Fail,baixo,False,2,decrescente
AAA_2013J_345068,0.6701592130655991,0.10337683482458519,0.024386792452830187,0.03031201986209243,0.07483197499162667,0.07469943699261553,0.022233727810650885,5,Pass,baixo,True,0,crescente
