aluno,total,p_comeco,p_meio,p_fim,semanas_mortas,cliques_ultimo_terco,ativo_no_fim,final_result,faixa_volume,timing,subtipo
AAA_2013J_386924,164,0.42073170731707316,0.38414634146341464,0.1951219512195122,12,32,True,Pass,baixo,comeco-pesado,antecipou_sustentou
AAA_2013J_386952,760,0.5263157894736842,0.3131578947368421,0.16052631578947368,0,122,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_388722,608,0.5328947368421053,0.2532894736842105,0.2138157894736842,8,130,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_392756,331,0.5317220543806647,0.4108761329305136,0.05740181268882175,8,19,True,Fail,baixo,comeco-pesado,antecipou_sustentou
AAA_2013J_396872,970,0.43195876288659796,0.32783505154639175,0.24020618556701032,6,233,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_398552,1171,0.5243381725021349,0.4628522630230572,0.012809564474807857,4,15,True,Fail,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_401869,824,0.6201456310679612,0.22572815533980584,0.154126213592233,3,127,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_402470,1281,0.6939890710382514,0.25526932084309134,0.0507416081186573,4,65,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_404804,348,0.7931034482758621,0.15517241379310345,0.05172413793103448,19,18,True,Pass,baixo,comeco-pesado,antecipou_sustentou
AAA_2013J_420087,342,0.7046783625730995,0.2953216374269006,0.0,19,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
AAA_2013J_429958,411,0.29927007299270075,0.5060827250608273,0.19464720194647203,12,80,True,Pass,baixo,comeco-pesado,antecipou_sustentou
AAA_2013J_444677,1193,0.4786253143336127,0.36127409891031015,0.1601005867560771,0,191,True,Distinction,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_45462,1312,0.41615853658536583,0.31402439024390244,0.2698170731707317,1,354,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_45642,1407,0.4484719260838664,0.2914001421464108,0.2601279317697228,3,366,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_494424,43,1.0,0.0,0.0,29,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
AAA_2013J_495284,901,0.6359600443951166,0.290788013318535,0.0732519422863485,5,66,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_498857,951,0.5341745531019979,0.18506834910620398,0.2807570977917981,3,267,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_508818,1065,0.6281690140845071,0.22535211267605634,0.14647887323943662,7,156,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_512460,502,0.5239043824701195,0.28087649402390436,0.1952191235059761,9,98,True,Pass,baixo,comeco-pesado,antecipou_sustentou
AAA_2013J_52130,1888,0.4046610169491525,0.3146186440677966,0.2807203389830508,2,530,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2013J_53025,2982,0.3504359490274983,0.4738430583501006,0.17572099262240107,1,524,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2013J_544103,2040,0.5450980392156862,0.225,0.2299019607843137,3,469,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2013J_550383,805,0.6819875776397516,0.2608695652173913,0.05714285714285714,11,46,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_57506,1180,0.5415254237288135,0.26016949152542374,0.19830508474576272,4,234,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_580389,1165,0.6317596566523606,0.1459227467811159,0.2223175965665236,11,259,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_581129,194,0.5412371134020618,0.30412371134020616,0.15463917525773196,16,30,True,Fail,baixo,comeco-pesado,antecipou_sustentou
AAA_2013J_58873,1573,0.4132231404958678,0.33439287984742533,0.25238397965670695,1,397,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_591774,545,0.5724770642201835,0.29908256880733947,0.12844036697247707,11,70,True,Pass,baixo,comeco-pesado,antecipou_sustentou
AAA_2013J_59185,992,0.6199596774193549,0.22681451612903225,0.1532258064516129,10,152,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_606143,332,0.9337349397590361,0.06626506024096386,0.0,19,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
AAA_2013J_62155,3137,0.4191903092126235,0.3245138667516736,0.2562958240357029,1,804,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2013J_63400,2495,0.411623246492986,0.4100200400801603,0.17835671342685372,0,445,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2013J_70464,958,0.4759916492693111,0.36012526096033404,0.1638830897703549,9,157,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_71361,2123,0.6274140367404616,0.16721620348563354,0.20536975977390484,2,436,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2013J_74372,105,0.6190476190476191,0.3238095238095238,0.05714285714285714,20,6,True,Fail,baixo,comeco-pesado,antecipou_sustentou
AAA_2013J_749412,3686,0.4793814432989691,0.25257731958762886,0.26804123711340205,1,988,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2013J_75091,2534,0.4135753749013418,0.292817679558011,0.2936069455406472,1,744,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2013J_760729,6858,0.4348206474190726,0.3638086905803441,0.20137066200058326,0,1381,True,Distinction,alto,comeco-pesado,antecipou_sustentou
AAA_2013J_77367,613,0.5432300163132137,0.28874388254486133,0.16802610114192496,5,103,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_91265,1418,0.48801128349788436,0.27926657263751764,0.23272214386459802,1,330,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_949618,1235,0.4331983805668016,0.35303643724696354,0.21376518218623483,0,264,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_968578,827,0.33615477629987905,0.4365175332527207,0.22732769044740025,4,188,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2013J_978739,5501,0.49336484275586256,0.29903653881112524,0.20759861843301217,0,1142,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2013J_98094,2362,0.4898391193903472,0.40431837425910244,0.10584250635055038,3,250,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_101116,1611,0.46617008069522037,0.3792675356921167,0.15456238361266295,1,249,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_1045203,3037,0.6769838656568983,0.2275271649654264,0.09548896937767534,1,290,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_107489,3418,0.5403744880046811,0.2796957284961966,0.17992978349912228,0,615,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_109155,2828,0.4968175388967468,0.32107496463932106,0.1821074964639321,2,515,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_1112555,2289,0.38837920489296635,0.3333333333333333,0.2782874617737003,2,637,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_111512,183,1.0,0.0,0.0,26,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
AAA_2014J_117818,1630,0.4312883435582822,0.4404907975460123,0.12822085889570553,7,209,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_121349,2259,0.3598937583001328,0.48428508189464364,0.15582115980522354,3,352,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_125018,2114,0.5454115421002839,0.3457899716177862,0.10879848628192999,1,230,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_1268696,298,0.5805369127516778,0.2080536912751678,0.21140939597315436,10,63,True,Pass,baixo,comeco-pesado,antecipou_sustentou
AAA_2014J_130034,1713,0.4314068884997081,0.30589608873321655,0.2626970227670753,4,450,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_131390,68,0.8235294117647058,0.10294117647058823,0.07352941176470588,24,5,True,Pass,baixo,comeco-pesado,antecipou_sustentou
AAA_2014J_1336190,935,0.6470588235294118,0.25133689839572193,0.10160427807486631,12,95,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_133816,3852,0.3860332294911734,0.3862928348909657,0.22767393561786084,2,877,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_133922,515,0.47378640776699027,0.22524271844660193,0.30097087378640774,5,155,True,Pass,baixo,comeco-pesado,antecipou_sustentou
AAA_2014J_135471,1958,0.47650663942798777,0.3432073544433095,0.18028600612870277,1,353,True,Distinction,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_141377,612,0.4019607843137255,0.4133986928104575,0.184640522875817,18,113,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_141506,341,0.8826979472140762,0.11730205278592376,0.0,20,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
AAA_2014J_146503,329,0.6291793313069909,0.22492401215805471,0.1458966565349544,6,48,True,Pass,baixo,comeco-pesado,antecipou_sustentou
AAA_2014J_1471214,1161,0.3875968992248062,0.36089577950043067,0.25150732127476316,13,292,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_1472925,523,0.5946462715105163,0.2332695984703633,0.17208413001912046,10,90,True,Pass,baixo,comeco-pesado,antecipou_sustentou
AAA_2014J_149741,1799,0.5130628126737076,0.3096164535853252,0.1773207337409672,2,319,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_149962,138,0.7608695652173914,0.21014492753623187,0.028985507246376812,22,4,True,Pass,baixo,comeco-pesado,antecipou_sustentou
AAA_2014J_1576513,14011,0.38812361715794735,0.37463421597316393,0.23724216686888874,0,3324,True,Distinction,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_1609002,914,0.4803063457330416,0.3413566739606127,0.17833698030634573,1,163,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_1629771,501,0.6207584830339321,0.2634730538922156,0.1157684630738523,9,58,True,Distinction,baixo,comeco-pesado,antecipou_sustentou
AAA_2014J_164944,1275,0.5325490196078432,0.29568627450980395,0.17176470588235293,2,219,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_165226,643,0.9984447900466563,0.0015552099533437014,0.0,22,0,False,Fail,medio,comeco-pesado,abandonou_cedo
AAA_2014J_167961,1981,0.513881877839475,0.30792529025744575,0.17819283190307925,4,353,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_1715896,4613,0.5308909603295036,0.3117277259917624,0.157381313678734,0,726,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_1721270,716,0.5810055865921788,0.3254189944134078,0.0935754189944134,9,67,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_174024,727,0.35075653370013754,0.5749656121045392,0.07427785419532325,10,54,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_174745,1499,0.3742494996664443,0.47565043362241494,0.15010006671114076,10,225,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_175447,3305,0.42299546142208777,0.31437216338880486,0.2626323751891074,2,868,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_1773377,527,0.4459203036053131,0.3567362428842505,0.19734345351043645,7,104,True,Pass,baixo,comeco-pesado,antecipou_sustentou
AAA_2014J_1799111,1095,0.4949771689497717,0.3643835616438356,0.14063926940639268,3,154,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_1818673,316,1.0,0.0,0.0,23,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
AAA_2014J_183057,623,0.6709470304975923,0.06420545746388442,0.26484751203852325,8,165,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_185350,160,0.6625,0.23125,0.10625,15,17,True,Fail,baixo,comeco-pesado,antecipou_sustentou
AAA_2014J_188278,2996,0.5353805073431241,0.28604806408544725,0.17857142857142858,0,535,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_1926668,2023,0.5605536332179931,0.3153732081067721,0.1240731586752348,4,251,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_1947156,1966,0.54323499491353,0.20956256358087488,0.24720244150559512,6,486,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_1967783,1961,0.522182559918409,0.3584905660377358,0.11932687404385518,3,234,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_1975209,2421,0.4816191656340355,0.3738124741842214,0.14456836018174307,1,350,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_199636,1759,0.480955088118249,0.2222853894258101,0.2967595224559409,3,522,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_199897,2135,0.4749414519906323,0.26978922716627635,0.25526932084309134,1,545,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_200804,908,0.3381057268722467,0.45044052863436124,0.21145374449339208,7,192,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_2010232,4073,0.6243555119076848,0.21998526884360423,0.155659219248711,2,634,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_2045084,250,0.984,0.016,0.0,24,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
AAA_2014J_205494,826,0.29055690072639223,0.6634382566585957,0.04600484261501211,11,38,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_2057803,2906,0.6335168616655196,0.2732278045423262,0.09325533379215416,2,271,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_2086400,3338,0.4316956261234272,0.378070701018574,0.1902336728579988,1,635,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_2148681,2083,0.4330292846855497,0.33365338454152665,0.23331733077292366,3,486,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_2207874,265,0.6188679245283019,0.38113207547169814,0.0,22,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
AAA_2014J_2240349,2746,0.6085214857975236,0.15367807720320467,0.23780043699927167,3,653,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_2244332,12903,0.4119197085949004,0.30589785321243124,0.28218243819266836,0,3641,True,Distinction,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_2277857,2217,0.582318448353631,0.2882273342354533,0.12945421741091565,3,287,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_228021,3840,0.42604166666666665,0.38958333333333334,0.184375,0,708,True,Distinction,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_228383,2323,0.4274644855789927,0.42617305208781747,0.14636246233318984,2,340,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_2297896,469,0.42217484008528783,0.4861407249466951,0.09168443496801706,8,43,True,Pass,baixo,comeco-pesado,antecipou_sustentou
AAA_2014J_232307,649,0.6163328197226502,0.1926040061633282,0.19106317411402157,10,124,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_2330254,2352,0.5795068027210885,0.26232993197278914,0.15816326530612246,1,372,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_235068,2548,0.46153846153846156,0.36577708006279436,0.1726844583987441,1,440,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_236875,183,0.4371584699453552,0.30601092896174864,0.2568306010928962,11,47,True,Pass,baixo,comeco-pesado,antecipou_sustentou
AAA_2014J_2369415,491,0.45417515274949083,0.3564154786150713,0.1894093686354379,5,93,True,Pass,baixo,comeco-pesado,antecipou_sustentou
AAA_2014J_237274,1886,0.42576882290562035,0.3987274655355249,0.17550371155885472,1,331,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_2375975,3619,0.45040066316662064,0.3838076816800221,0.16579165515335728,3,600,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_2398313,2587,0.45071511403169695,0.4360262852725164,0.11325860069578662,0,293,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_2404408,678,0.7846607669616519,0.2153392330383481,0.0,17,0,False,Fail,medio,comeco-pesado,abandonou_cedo
AAA_2014J_2429854,149,0.8791946308724832,0.12080536912751678,0.0,26,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
AAA_2014J_2432796,918,0.5566448801742919,0.2962962962962963,0.14705882352941177,11,135,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_2436812,539,0.46382189239332094,0.5157699443413729,0.02040816326530612,18,11,True,Fail,baixo,comeco-pesado,antecipou_sustentou
AAA_2014J_2467267,90,0.7222222222222222,0.24444444444444444,0.03333333333333333,19,3,True,Pass,baixo,comeco-pesado,antecipou_sustentou
AAA_2014J_2470694,779,0.4467265725288832,0.37098844672657255,0.1822849807445443,0,142,True,Fail,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_2473538,1334,0.44002998500749624,0.42653673163418293,0.13343328335832083,6,178,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_248581,2699,0.3905150055576139,0.34160800296406074,0.26787699147832533,4,723,True,Distinction,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_2494700,3347,0.47535106065132954,0.37197490289811774,0.15267403645055275,1,511,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_2514368,286,0.48951048951048953,0.34265734265734266,0.16783216783216784,17,48,True,Distinction,baixo,comeco-pesado,antecipou_sustentou
AAA_2014J_2514898,1569,0.4429572976418101,0.367112810707457,0.18992989165073296,5,298,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_252073,861,0.40185830429732866,0.4076655052264808,0.19047619047619047,7,164,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_2521865,3626,0.4230557087699945,0.41478212906784334,0.16216216216216217,0,588,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_2522927,3516,0.46075085324232085,0.28242320819112626,0.2568259385665529,3,903,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_254625,1771,0.38848108413325805,0.326369282891022,0.28514963297571994,2,505,True,Distinction,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_2551797,471,0.47983014861995754,0.1762208067940552,0.34394904458598724,12,162,True,Pass,baixo,comeco-pesado,antecipou_sustentou
AAA_2014J_2569324,444,0.4009009009009009,0.3581081081081081,0.240990990990991,12,107,True,Pass,baixo,comeco-pesado,antecipou_sustentou
AAA_2014J_2574990,1557,0.4714193962748876,0.4161849710982659,0.1123956326268465,7,175,True,Fail,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_2578676,1080,0.475,0.32592592592592595,0.19907407407407407,2,215,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_2581477,5219,0.3793830235677333,0.42594366736922784,0.1946733090630389,0,1016,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_2584873,1392,0.4547413793103448,0.33620689655172414,0.20905172413793102,6,291,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_2595841,896,0.5792410714285714,0.2533482142857143,0.16741071428571427,10,150,True,Fail,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_2596621,6860,0.4667638483965015,0.35466472303207,0.17857142857142858,2,1225,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_2601889,2161,0.47431744562702455,0.2984729291994447,0.22720962517353077,0,491,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_2602338,816,0.7218137254901961,0.25612745098039214,0.022058823529411766,10,18,True,Fail,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_260623,1102,0.5807622504537205,0.24319419237749546,0.17604355716878403,8,194,True,Pass,medio,comeco-pesado,antecipou_sustentou
AAA_2014J_2606802,305,0.32459016393442625,0.4918032786885246,0.18360655737704917,14,56,True,Fail,baixo,comeco-pesado,antecipou_sustentou
AAA_2014J_26192,1982,0.4667003027245207,0.3784056508577195,0.15489404641775983,3,307,True,Distinction,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_2624961,363,0.5922865013774105,0.2396694214876033,0.16804407713498623,12,61,True,Fail,baixo,comeco-pesado,antecipou_sustentou
AAA_2014J_263251,2356,0.566213921901528,0.2898981324278438,0.14388794567062818,3,339,True,Pass,alto,comeco-pesado,antecipou_sustentou
AAA_2014J_263543,1484,0.44272237196765496,0.30929919137466305,0.24797843665768193,2,368,True,Pass,medio,comeco-pesado,antecipou_sustentou
