,tendencia,antecedencia,durabilidade,concentracao,cobertura_final,intensidade_media,final_result,faixa_volume,cluster
DDD_2013J_606788,-0.02731092436974792,0.5665266106442577,0.8571428571428571,0.14214922401647676,0.0,34.0,Distinction,medio,0
FFF_2014J_652824,-0.02747252747252746,0.3333333333333333,0.07692307692307693,0.26646935501059654,0.0,0.6923076923076923,Fail,baixo,2
BBB_2013B_92947,-0.027151515151515145,0.4305555555555556,0.5454545454545454,0.1478676101090958,0.0,27.272727272727273,Distinction,medio,0
FFF_2014J_1042726,-0.014968136885945102,0.13074581430745816,0.46153846153846156,0.14739918138895736,0.0,84.23076923076923,Fail,alto,0
BBB_2013J_2266650,-0.041501976284584984,0.38768115942028986,0.18181818181818182,0.22740157887181855,0.0,8.363636363636363,Fail,baixo,2
FFF_2014J_694128,-0.010996695612080231,0.36818181818181817,0.46153846153846156,0.19565601862710694,0.0,110.0,Pass,alto,0
FFF_2013J_605598,-0.018889218889218892,0.49504504504504504,0.46153846153846156,0.08742669987668562,0.0,85.38461538461539,Pass,alto,0
GGG_2013J_2379431,-0.04848484848484848,0.25,0.2,0.20000000000000004,0.0,0.2,Fail,baixo,2
FFF_2014B_422626,-0.01676947587728257,0.4395291201982652,0.46153846153846156,0.10403675927288612,0.0,103.46153846153847,Pass,alto,0
DDD_2013J_355510,-0.006298162418494369,0.3219225449515906,1.0,0.10772655408551077,0.004149377593360996,68.85714285714286,Pass,alto,0
BBB_2014B_615173,-0.022830578512396685,0.20265151515151514,0.45454545454545453,0.12006603492369948,0.0,8.0,Fail,baixo,0
EEE_2014J_685487,0.04690265486725663,0.4218289085545723,1.0,0.10567555838375171,0.2359882005899705,135.6,Distinction,alto,1
GGG_2013J_611215,-0.031515151515151496,0.40952380952380957,0.2,0.2683281572999748,0.0,7.0,Distinction,baixo,2
EEE_2014B_593123,-0.12923076923076926,0.5948717948717949,0.4,0.2779468256156607,0.0,13.0,Fail,baixo,2
FFF_2014B_622935,-0.01792382374906647,0.5102481121898598,0.46153846153846156,0.09198726785813519,0.0,95.07692307692308,Pass,alto,0
GGG_2014J_697314,-0.04061510628674805,0.4651741293532338,0.2,0.2760225727756089,0.0,6.7,Pass,medio,2
EEE_2014B_628914,-0.19892473118279577,0.5949820788530465,0.4,0.3946456294605996,0.0,18.6,Fail,baixo,2
BBB_2014B_624196,-0.014951914353111955,0.457418496340652,0.6363636363636364,0.09573033942694682,0.0,45.54545454545455,Pass,medio,0
FFF_2013B_203707,-0.021727964532392577,0.37884378843788435,0.46153846153846156,0.10409490740207929,0.0,62.53846153846154,Fail,alto,0
FFF_2013J_594470,-0.03262890955198648,0.258974358974359,0.15384615384615385,0.24924099621065576,0.0,5.0,Fail,baixo,2
DDD_2014J_681495,-0.12761904761904758,0.3037037037037037,0.3333333333333333,0.27148426050823593,0.0,7.5,Fail,baixo,2
DDD_2014B_2336922,-0.01950718685831623,0.45003422313483915,0.8571428571428571,0.06494178345250003,0.0,69.57142857142857,Pass,alto,0
DDD_2013B_554295,-0.010109890109890121,0.39444444444444443,0.42857142857142855,0.12847218391860682,0.0,8.571428571428571,Pass,baixo,0
GGG_2014B_634494,-0.04242424242424239,0.8333333333333334,0.1,0.30000000000000004,0.0,0.9,Fail,baixo,2
FFF_2013B_1761013,-0.015939691707609796,0.40386803185437997,0.46153846153846156,0.13669043381777743,0.0,67.61538461538461,Pass,alto,0
FFF_2013J_584468,-0.025183999673795598,0.5853432282003711,0.46153846153846156,0.12938473867366043,0.0,82.92307692307692,Pass,alto,0
FFF_2013J_483724,-0.03111766282497991,0.1821138211382114,0.23076923076923078,0.19206949967513054,0.0,15.76923076923077,Fail,medio,2
DDD_2013J_259951,-0.041979949874686714,0.28654970760233917,0.5714285714285714,0.19523149969073128,0.0,8.142857142857142,Pass,baixo,2
GGG_2014J_644188,-0.030670339761248843,0.1414141414141414,0.3,0.22475371685804438,0.0,3.3,Pass,baixo,2
FFF_2014J_364066,-0.01723799426709074,0.4635017866258295,0.46153846153846156,0.09421703961478686,0.0,150.69230769230768,Distinction,alto,0
FFF_2013B_537995,-0.016149503991449276,0.30648429584599796,0.38461538461538464,0.1274719560292951,0.0,101.23076923076923,Fail,alto,0
BBB_2013J_610906,-0.00044345898004434134,0.5,0.5454545454545454,0.0992595533729463,0.0,11.181818181818182,Pass,baixo,0
CCC_2014B_520377,-0.0028436475804896875,0.4790823211875843,1.0,0.06943492789217397,0.07422402159244265,92.625,Pass,alto,0
BBB_2013J_583964,0.01015151515151515,0.5333333333333333,0.45454545454545453,0.15064903965733933,0.0,5.454545454545454,Pass,baixo,0
BBB_2014B_321121,0.0048270313757039374,0.387905604719764,0.45454545454545453,0.1184946354719446,0.0,10.272727272727273,Pass,baixo,0
FFF_2014B_634429,-0.017618121950251912,0.5074608904933815,0.46153846153846156,0.09404277085788715,0.0,106.53846153846153,Distinction,alto,0
DDD_2013J_597726,-0.08630952380952381,0.09722222222222222,0.2857142857142857,0.23022713816444906,0.0,8.571428571428571,Fail,baixo,2
FFF_2014J_607303,-0.017388942367259803,0.5673605088175774,0.46153846153846156,0.10390293149608712,0.0,88.6923076923077,Pass,alto,0
GGG_2014B_633685,-0.03203931203931203,0.3351351351351351,0.4,0.1369926392161843,0.0,37.0,Pass,alto,0
DDD_2013J_2232218,0.04345238095238096,0.21944444444444444,0.42857142857142855,0.2491026980885822,0.0,8.571428571428571,Pass,medio,2
DDD_2014J_488941,-0.023708206686930106,0.42502532928064846,1.0,0.07815386382471595,0.1641337386018237,54.833333333333336,Distinction,medio,1
DDD_2014J_647605,-0.007382550335570489,0.3979306487695749,1.0,0.030489962349975416,0.17785234899328858,99.33333333333333,Pass,medio,1
FFF_2013J_400145,-0.014360356624507561,0.23937106918238993,0.46153846153846156,0.13762091123803277,0.0,101.92307692307692,Pass,alto,0
CCC_2014J_610681,-0.040396254425031426,0.10431654676258993,0.625,0.2015474381147682,0.0,52.125,Fail,baixo,2
GGG_2014B_630108,-0.024779439969313373,0.6008438818565401,0.4,0.1926755260951237,0.0,39.5,Pass,medio,0
FFF_2013B_348159,-0.022212313133908732,0.6329665291150849,0.46153846153846156,0.10208295277020762,0.0,55.92307692307692,Pass,alto,0
BBB_2014J_507386,-0.20000000000000007,0.532051282051282,0.2,0.4000000000000001,0.0,5.2,Fail,baixo,2
EEE_2013J_600547,-0.05194274028629862,0.49045671438309474,0.8,0.10521984124476384,0.0,97.8,Pass,alto,0
BBB_2014B_532617,-0.004901960784313723,0.4150326797385621,0.6363636363636364,0.10137729908596158,0.0,9.272727272727273,Distinction,baixo,0
BBB_2014J_688954,-0.01812080536912754,0.407158836689038,1.0,0.12486829239793537,0.21476510067114093,29.8,Pass,medio,1
GGG_2014B_624938,-0.02453102453102453,0.35714285714285715,0.2,0.22657861434991086,0.0,4.2,Pass,baixo,2
GGG_2014J_646729,-0.024561403508771916,0.4868421052631579,0.4,0.18937131737640564,0.0,19.0,Pass,baixo,0
FFF_2014J_650543,-0.032307692307692315,0.16666666666666666,0.15384615384615385,0.2340080411302344,0.0,3.8461538461538463,Fail,baixo,2
BBB_2013J_409930,0.004985337243401757,0.30376344086021506,0.5454545454545454,0.11285560941286718,0.0,5.636363636363637,Pass,baixo,0
FFF_2013J_605538,-0.0251159675538908,0.27326310509154755,0.46153846153846156,0.1196288710108894,0.0,102.23076923076923,Pass,alto,0
FFF_2014J_627829,-0.01596693904386212,0.37525437525437527,0.46153846153846156,0.1315067281479379,0.0,63.0,Pass,alto,0
DDD_2014J_643126,-0.03673469387755101,0.4023569023569023,1.0,0.09016449920847841,0.09668109668109669,115.5,Pass,alto,0
BBB_2013J_596535,0.008103896103896103,0.4104761904761905,0.5454545454545454,0.12103338708530191,0.0,15.909090909090908,Pass,baixo,0
DDD_2014J_472616,-0.019572553430821153,0.4383202099737533,1.0,0.04298776733375118,0.07874015748031496,21.166666666666668,Distinction,baixo,0
AAA_2013J_77367,-0.05190311418685124,0.433679354094579,1.0,0.0957771466185644,0.16608996539792387,57.8,Pass,medio,1
DDD_2014B_612439,-0.06820622986036522,0.3959899749373434,1.0,0.16570621504341043,0.015037593984962405,19.0,Pass,baixo,0
AAA_2013J_1976139,0.08676470588235291,0.4705882352941177,1.0,0.20637545990215742,0.6029411764705882,27.2,Pass,medio,1
FFF_2013B_534346,-0.029901258162127724,0.4613526570048309,0.3076923076923077,0.18552245403319495,0.0,10.615384615384615,Fail,medio,2
FFF_2014B_632019,-0.013124888483054669,0.3723336517032792,0.38461538461538464,0.15040600277770835,0.0,80.53846153846153,Fail,alto,0
FFF_2014B_419284,-0.01815096668037844,0.4612299465240642,0.46153846153846156,0.10317478899209805,0.0,57.53846153846154,Pass,alto,0
GGG_2014B_380894,-0.023871366728509574,0.34608843537414963,0.3,0.19417538884383123,0.0,19.6,Pass,alto,2
AAA_2014J_101116,-0.06413793103448279,0.4310344827586207,1.0,0.12103399155023617,0.16551724137931034,29.0,Pass,medio,1
EEE_2014J_2538792,-0.04778761061946906,0.28171091445427726,1.0,0.1392055370069783,0.23008849557522124,45.2,Pass,medio,1
FFF_2014B_631860,-0.027591113922049163,0.386810551558753,0.38461538461538464,0.18601785218079678,0.0,53.46153846153846,Distinction,alto,2
CCC_2014B_586473,-0.06798245614035091,0.0,0.25,0.22828094174865093,0.0,9.5,Fail,baixo,2
BBB_2013J_613418,-0.007272727272727269,0.28095238095238095,0.6363636363636364,0.10348403130395899,0.0,9.545454545454545,Pass,medio,0
FFF_2013B_2341415,-0.020533590121218994,0.3651202749140894,0.46153846153846156,0.13047137092065136,0.0,44.76923076923077,Distinction,alto,0
BBB_2013J_596897,-0.01561264822134387,0.14371980676328502,0.5454545454545454,0.08887667188528214,0.0,12.545454545454545,Pass,baixo,0
CCC_2014J_243358,0.009744111167598707,0.20818505338078294,0.875,0.17135921890128403,0.17437722419928825,70.25,Pass,medio,1
BBB_2014B_632869,-0.021763085399449027,0.5252525252525252,0.36363636363636365,0.14154526257482233,0.0,3.0,Fail,baixo,0
EEE_2014B_25150,-0.013829787234042558,0.601063829787234,1.0,0.06070358560717918,0.11702127659574468,75.2,Pass,alto,1
BBB_2013J_592147,-0.01258002560819462,0.5833333333333334,0.6363636363636364,0.07867490069755714,0.0,25.818181818181817,Pass,medio,0
CCC_2014B_622386,0.004148220134614693,0.40828924162257496,1.0,0.08018325125292114,0.2418745275888133,165.375,Fail,alto,1
BBB_2013J_610776,-0.042272727272727274,0.39166666666666666,0.18181818181818182,0.20317724216933644,0.0,1.8181818181818181,Fail,baixo,2
EEE_2014B_625126,-0.040198019801980234,0.44290429042904295,1.0,0.13211942920766573,0.1801980198019802,101.0,Pass,medio,1
BBB_2014B_634851,-0.009953550099535498,0.29318734793187345,0.5454545454545454,0.11279519046127674,0.0,12.454545454545455,Distinction,baixo,0
FFF_2013J_605409,-0.021004312143552646,0.4113924050632911,0.46153846153846156,0.09207566528471416,0.0,72.92307692307692,Distinction,alto,0
BBB_2013B_516456,-0.019283746556473823,0.4116161616161616,0.2727272727272727,0.1527497906352415,0.0,6.0,Pass,baixo,0
DDD_2014B_558705,-0.05331991951710261,0.4847417840375587,0.8571428571428571,0.13392001040075444,0.0,20.285714285714285,Pass,baixo,0
EEE_2013J_602269,-0.08000000000000004,0.34188034188034183,1.0,0.15601884611123215,0.1641025641025641,39.0,Pass,medio,0
EEE_2014J_564734,-0.007002801120448205,0.415499533146592,1.0,0.11753496060005246,0.06162464985994398,71.4,Pass,alto,0
BBB_2014B_633669,-0.011945905334335085,0.7410468319559228,0.5454545454545454,0.08873151850605335,0.0,11.0,Pass,baixo,0
DDD_2013B_249996,-0.020172392663098997,0.41542750929368033,0.5,0.13211737046414912,0.0,38.42857142857143,Fail,medio,0
BBB_2013B_533722,-0.023813747228381376,0.45121951219512196,0.5454545454545454,0.1293167750320079,0.0,18.636363636363637,Distinction,baixo,0
GGG_2014J_655954,-0.029939393939393932,0.425,0.4,0.16413409152275465,0.0,10.0,Distinction,medio,0
CCC_2014B_438796,-0.05123956799214534,0.25214776632302405,1.0,0.1782594293953323,0.007731958762886598,48.5,Pass,medio,0
CCC_2014B_630613,-0.015907522429261568,0.7128019323671498,1.0,0.07532660106760025,0.06521739130434782,86.25,Pass,alto,0
GGG_2014B_626317,-0.04848484848484848,0.20833333333333334,0.2,0.20000000000000004,0.0,0.8,Fail,baixo,2
FFF_2013J_549300,-0.014723523488463721,0.5622841965471448,0.46153846153846156,0.10264435479299552,0.0,96.53846153846153,Distinction,alto,0
DDD_2013J_572460,-0.03194321206743569,0.4565217391304348,1.0,0.11194902979854042,0.006211180124223602,23.0,Fail,medio,0
CCC_2014B_624483,-0.014088633216149999,0.4955257270693512,0.875,0.11598877043532309,0.07158836689038031,55.875,Distinction,alto,0
FFF_2013B_481453,-0.01679925425744824,0.30090199655417044,0.46153846153846156,0.09589329257741679,0.0,253.0,Pass,alto,0
FFF_2014B_613928,-0.022862195275988376,0.4427028909787531,0.46153846153846156,0.09973453293979695,0.0,73.61538461538461,Fail,alto,0
FFF_2014J_689626,-0.03107548189515403,0.3224043715846994,0.15384615384615385,0.1904620674011162,0.0,4.6923076923076925,Fail,baixo,2
BBB_2013B_2327072,0.020779220779220776,0.2857142857142857,0.2727272727272727,0.1928473039599675,0.0,1.2727272727272727,Pass,baixo,0
GGG_2014J_623812,-0.03589743589743589,0.8076923076923076,0.3,0.1985151984702145,0.0,2.6,Distinction,baixo,2
GGG_2013J_2462584,-0.02893494767083931,0.4296463506395786,0.4,0.15564182668354987,0.0,44.3,Pass,baixo,0
BBB_2014B_2081955,-0.019517338331771317,0.36168384879725085,0.6363636363636364,0.08457872399502851,0.0,35.27272727272727,Pass,medio,0
GGG_2013J_583623,-0.029875222816399268,0.43333333333333335,0.2,0.20015564877620673,0.0,8.5,Distinction,baixo,2
CCC_2014B_633310,-0.0427449965493444,0.1676731078904992,1.0,0.18291968875633624,0.12077294685990338,207.0,Fail,alto,0
GGG_2014B_620808,-0.042026825633383016,0.5066354410616706,0.4,0.1425883369586586,0.0,42.7,Distinction,alto,0
FFF_2013J_489146,-0.028245454850959445,0.290519877675841,0.38461538461538464,0.19443106718557504,0.0,25.153846153846153,Fail,medio,2
DDD_2013B_269676,-0.00797902008943862,0.313297714455328,1.0,0.044514919102604925,0.0017809439002671415,80.21428571428571,Pass,alto,0
DDD_2014J_648269,-0.028571428571428553,0.5514285714285715,0.8333333333333334,0.12010954939085935,0.0,29.166666666666668,Pass,baixo,0
FFF_2013B_319884,-0.021268495284243315,0.5010498687664042,0.46153846153846156,0.1007757529493612,0.0,48.84615384615385,Pass,alto,0
DDD_2014J_647218,-0.0029992107340173725,0.4631675874769798,0.8333333333333334,0.12110318563203641,0.0,30.166666666666668,Fail,baixo,0
BBB_2013J_2196054,-0.018679591302069688,0.43179634966378483,0.6363636363636364,0.13504957777373286,0.0,31.545454545454547,Pass,medio,0
BBB_2013B_549391,-0.0035029190992493723,0.3555045871559633,0.5454545454545454,0.12681894142593014,0.0,19.818181818181817,Distinction,baixo,0
DDD_2013J_588352,-0.04356116163097683,0.46372347707049966,1.0,0.11420581564357196,0.004106776180698152,69.57142857142857,Pass,alto,0
BBB_2013B_502713,-0.030539772727272717,0.8541666666666666,0.2727272727272727,0.15494027525026569,0.0,5.818181818181818,Fail,baixo,0
FFF_2013B_343913,-0.032711474571939694,0.12693798449612403,0.15384615384615385,0.2533438421051947,0.0,13.23076923076923,Fail,baixo,2
CCC_2014B_502554,7.002801120447267e-05,0.4392156862745098,1.0,0.09650017480307597,0.21470588235294116,42.5,Distinction,medio,1
DDD_2014J_617850,-0.04043126684636117,0.22562893081761007,1.0,0.08510923649512174,0.1179245283018868,35.333333333333336,Pass,baixo,0
EEE_2014J_690525,0.03044871794871795,0.3573717948717949,1.0,0.13956999332763237,0.07692307692307693,62.4,Pass,alto,1
FFF_2014J_642498,-0.026354597783169207,0.25613275613275616,0.38461538461538464,0.12386090518413113,0.0,17.76923076923077,Pass,alto,0
BBB_2014J_629245,0.0009708737864077625,0.12135922330097088,1.0,0.17352315039028265,0.13592233009708737,20.6,Pass,alto,1
FFF_2013J_597715,-0.022933011466505733,0.44025347012673505,0.46153846153846156,0.12500910808148905,0.0,127.46153846153847,Pass,alto,0
FFF_2013B_357219,-0.014997103156135134,0.4414433880726016,0.46153846153846156,0.10692183188843397,0.0,178.0,Pass,alto,0
EEE_2013J_300592,-0.021093750000000046,0.3776041666666667,1.0,0.10037314414925065,0.251953125,102.4,Pass,medio,1
BBB_2013B_500836,-0.013017751479289937,0.4467455621301775,0.5454545454545454,0.1387759524788431,0.0,15.363636363636363,Fail,baixo,0
GGG_2014J_692320,-0.05454545454545458,0.16666666666666666,0.1,0.30000000000000004,0.0,0.1,Fail,baixo,2
EEE_2013J_165509,-0.01063829787234044,0.31678486997635935,1.0,0.17994628353064457,0.028368794326241134,28.2,Pass,baixo,0
DDD_2013J_581755,-0.10714285714285714,0.13095238095238096,0.14285714285714285,0.34992710611188266,0.0,4.0,Fail,baixo,2
AAA_2014J_400682,-0.023547400611620833,0.32466870540265036,1.0,0.0733588088572046,0.13149847094801223,65.4,Pass,medio,1
CCC_2014J_2462607,-0.02184009406231629,0.6207818930041152,0.875,0.20278858230794025,0.06666666666666667,101.25,Pass,alto,0
GGG_2014B_551562,-0.03060989643268122,0.8016877637130801,0.3,0.15631245747374242,0.0,7.9,Fail,baixo,0
CCC_2014B_611176,-0.011589821113630642,0.3236331569664903,0.875,0.09375451987462033,0.1931216931216931,47.25,Distinction,medio,1
BBB_2014J_385341,-0.15888888888888897,0.16666666666666666,0.4,0.2513175159577233,0.0,18.0,Fail,baixo,2
BBB_2014J_541476,0.06112852664576801,0.41431556948798326,1.0,0.11287704369206021,0.4231974921630094,63.8,Pass,alto,1
FFF_2013J_598649,-0.007589791550511682,0.1260229132569558,0.46153846153846156,0.21453952399233656,0.0,94.0,Fail,alto,2
CCC_2014J_640773,0.008540630182421221,0.3723051409618574,1.0,0.06985566718077607,0.19203980099502488,125.625,Pass,alto,1
FFF_2014J_643220,-0.012552864121341547,0.530094363682734,0.46153846153846156,0.14249486872716075,0.0,100.53846153846153,Distinction,alto,0
CCC_2014B_285170,0.026008854077984,0.5050456893126738,1.0,0.15963075491181125,0.06174016686531585,524.375,Pass,alto,1
DDD_2014B_516318,-0.10714285714285714,0.7000000000000001,0.14285714285714285,0.34992710611188266,0.0,6.428571428571429,Fail,baixo,2
EEE_2014B_622015,-0.13238095238095246,0.47380952380952385,0.6,0.19281892625464822,0.0,42.0,Fail,medio,2
FFF_2013J_504956,-0.032020757020757025,0.32037037037037036,0.15384615384615385,0.22152504048193528,0.0,13.846153846153847,Fail,baixo,2
DDD_2013B_555360,-0.023255813953488386,0.12790697674418605,0.2857142857142857,0.14508994503858896,0.0,6.142857142857143,Fail,baixo,0
BBB_2013B_513757,-0.012949429991230629,0.5696677384780279,0.6363636363636364,0.09029371648641818,0.0,28.272727272727273,Pass,medio,0
FFF_2013J_344787,-0.018270975848108332,0.38626739261947973,0.46153846153846156,0.08657928478466599,0.0,169.53846153846155,Pass,alto,0
FFF_2014B_617805,-0.021231239929757225,0.3702635914332784,0.46153846153846156,0.10380448300683201,0.0,93.38461538461539,Pass,alto,0
FFF_2013J_368315,-0.021719977951741184,0.24551896623593164,0.46153846153846156,0.11517543445533925,0.0,553.6153846153846,Pass,alto,0
FFF_2014B_545119,-0.024676165054713955,0.39677532422011913,0.38461538461538464,0.11829668897602884,0.0,73.15384615384616,Pass,alto,0
CCC_2014J_556440,-0.06463236635650431,0.4310344827586207,0.375,0.18639499727034864,0.0,32.625,Fail,baixo,2
DDD_2013J_2382048,-0.04605263157894738,0.4403508771929825,1.0,0.13994256754663284,0.010526315789473684,27.142857142857142,Distinction,medio,0
FFF_2013J_606998,-0.027310924369747885,0.19607843137254902,0.23076923076923078,0.24158404517575047,0.0,2.6153846153846154,Fail,baixo,2
BBB_2013J_1405594,-0.010356294536817101,0.4702296120348377,0.6363636363636364,0.07775032875793594,0.0,191.36363636363637,Pass,alto,0
FFF_2013B_498269,-0.022348710558042207,0.33364859184531315,0.46153846153846156,0.10879662144079769,0.0,122.0,Pass,alto,0
BBB_2013B_74695,-0.017814726840855104,0.5120744259699129,0.6363636363636364,0.0940615445594283,0.0,76.54545454545455,Distinction,alto,0
