aluno,total_cliques,faixa_volume,final_result
AAA_2014J_304465,3553.0,alto,Pass
AAA_2014J_306646,144.0,baixo,Pass
AAA_2014J_309142,560.0,medio,Pass
AAA_2014J_310412,2339.0,alto,Pass
AAA_2014J_311235,1168.0,medio,Pass
AAA_2014J_311659,112.0,baixo,Fail
AAA_2014J_313937,6965.0,alto,Pass
AAA_2014J_315076,1435.0,alto,Pass
AAA_2014J_315744,4574.0,alto,Distinction
AAA_2014J_31600,429.0,medio,Pass
AAA_2014J_323370,2141.0,alto,Pass
AAA_2014J_323805,,,Withdrawn
AAA_2014J_328024,2444.0,alto,Pass
AAA_2014J_328734,,,Withdrawn
AAA_2014J_329659,487.0,medio,Fail
AAA_2014J_330594,1043.0,medio,Pass
AAA_2014J_331358,4212.0,alto,Distinction
AAA_2014J_332884,1648.0,alto,Pass
AAA_2014J_334441,283.0,baixo,Fail
AAA_2014J_335247,604.0,medio,Pass
AAA_2014J_335764,1642.0,alto,Pass
AAA_2014J_337748,93.0,baixo,Withdrawn
AAA_2014J_338407,270.0,baixo,Pass
AAA_2014J_341876,1784.0,alto,Withdrawn
AAA_2014J_342007,2298.0,alto,Pass
AAA_2014J_345440,165.0,baixo,Pass
AAA_2014J_345519,1141.0,medio,Pass
AAA_2014J_346118,700.0,medio,Pass
AAA_2014J_348275,545.0,medio,Withdrawn
AAA_2014J_348807,425.0,medio,Pass
AAA_2014J_350156,560.0,medio,Pass
AAA_2014J_350939,1427.0,alto,Pass
AAA_2014J_351336,944.0,medio,Pass
AAA_2014J_353665,398.0,medio,Pass
AAA_2014J_354170,945.0,medio,Fail
AAA_2014J_356170,768.0,medio,Pass
AAA_2014J_358182,1901.0,alto,Pass
AAA_2014J_364957,1638.0,alto,Pass
AAA_2014J_369834,1265.0,medio,Withdrawn
AAA_2014J_371710,2960.0,alto,Pass
AAA_2014J_373872,1528.0,alto,Pass
AAA_2014J_375260,829.0,medio,Pass
AAA_2014J_375646,606.0,medio,Pass
AAA_2014J_377546,1660.0,alto,Distinction
AAA_2014J_381642,1290.0,medio,Withdrawn
AAA_2014J_382095,2392.0,alto,Pass
AAA_2014J_383180,657.0,medio,Withdrawn
AAA_2014J_383600,725.0,medio,Pass
AAA_2014J_383723,7532.0,alto,Pass
AAA_2014J_384203,5184.0,alto,Pass
AAA_2014J_384725,4677.0,alto,Pass
AAA_2014J_387533,1096.0,medio,Fail
AAA_2014J_387954,532.0,medio,Withdrawn
AAA_2014J_388147,441.0,medio,Fail
AAA_2014J_390890,358.0,baixo,Pass
AAA_2014J_391249,2648.0,alto,Distinction
AAA_2014J_396599,1039.0,medio,Fail
AAA_2014J_396655,462.0,medio,Fail
AAA_2014J_398171,1337.0,alto,Pass
AAA_2014J_398349,4295.0,alto,Pass
AAA_2014J_400147,338.0,baixo,Pass
AAA_2014J_400682,1584.0,alto,Pass
AAA_2014J_401404,1326.0,alto,Pass
AAA_2014J_402204,751.0,medio,Pass
AAA_2014J_402727,414.0,medio,Pass
AAA_2014J_402961,4555.0,alto,Pass
AAA_2014J_404356,2076.0,alto,Pass
AAA_2014J_406671,405.0,medio,Pass
AAA_2014J_406682,2752.0,alto,Distinction
AAA_2014J_409100,2180.0,alto,Pass
AAA_2014J_409703,2808.0,alto,Pass
AAA_2014J_410092,339.0,baixo,Pass
AAA_2014J_411971,1318.0,medio,Pass
AAA_2014J_415969,58.0,baixo,Fail
AAA_2014J_418731,127.0,baixo,Fail
AAA_2014J_421455,1472.0,alto,Pass
AAA_2014J_424577,2196.0,alto,Pass
AAA_2014J_429858,232.0,baixo,Distinction
AAA_2014J_431025,300.0,baixo,Fail
AAA_2014J_439305,613.0,medio,Pass
AAA_2014J_440319,676.0,medio,Withdrawn
AAA_2014J_442064,402.0,medio,Pass
AAA_2014J_442132,176.0,baixo,Pass
AAA_2014J_446108,879.0,medio,Pass
AAA_2014J_447481,767.0,medio,Pass
AAA_2014J_468120,116.0,baixo,Fail
AAA_2014J_46844,340.0,baixo,Pass
AAA_2014J_468694,473.0,medio,Withdrawn
AAA_2014J_470588,442.0,medio,Withdrawn
AAA_2014J_470982,1528.0,alto,Pass
AAA_2014J_476603,1365.0,alto,Distinction
AAA_2014J_481022,79.0,baixo,Fail
AAA_2014J_483800,1368.0,alto,Pass
AAA_2014J_484897,711.0,medio,Pass
AAA_2014J_485962,1034.0,medio,Pass
AAA_2014J_488382,,,Withdrawn
AAA_2014J_488990,710.0,medio,Pass
AAA_2014J_500113,473.0,medio,Pass
AAA_2014J_503889,1901.0,alto,Pass
AAA_2014J_514526,45.0,baixo,Withdrawn
AAA_2014J_518808,1443.0,alto,Pass
AAA_2014J_522482,212.0,baixo,Withdrawn
AAA_2014J_527100,914.0,medio,Distinction
AAA_2014J_52765,4938.0,alto,Pass
AAA_2014J_527801,607.0,medio,Fail
AAA_2014J_533068,398.0,medio,Pass
AAA_2014J_537081,871.0,medio,Fail
AAA_2014J_544253,2270.0,alto,Pass
AAA_2014J_548120,804.0,medio,Pass
AAA_2014J_55104,1480.0,alto,Pass
AAA_2014J_561467,453.0,medio,Withdrawn
AAA_2014J_567922,,,Withdrawn
AAA_2014J_569505,4225.0,alto,Distinction
AAA_2014J_570317,1027.0,medio,Pass
AAA_2014J_574505,850.0,medio,Pass
AAA_2014J_58071,3648.0,alto,Pass
AAA_2014J_58316,1295.0,medio,Pass
AAA_2014J_588477,5183.0,alto,Pass
AAA_2014J_593846,934.0,medio,Withdrawn
AAA_2014J_593987,1667.0,alto,Fail
AAA_2014J_596288,375.0,baixo,Pass
AAA_2014J_598070,3.0,baixo,Withdrawn
AAA_2014J_603834,341.0,baixo,Pass
AAA_2014J_603861,150.0,baixo,Withdrawn
AAA_2014J_608440,187.0,baixo,Withdrawn
AAA_2014J_623710,,,Withdrawn
AAA_2014J_623840,2370.0,alto,Pass
AAA_2014J_62487,683.0,medio,Pass
AAA_2014J_626240,588.0,medio,Pass
AAA_2014J_628088,519.0,medio,Withdrawn
AAA_2014J_628312,77.0,baixo,Withdrawn
AAA_2014J_630142,455.0,medio,Withdrawn
AAA_2014J_63165,912.0,medio,Pass
AAA_2014J_637665,2983.0,alto,Pass
AAA_2014J_639053,195.0,baixo,Pass
AAA_2014J_642878,578.0,medio,Withdrawn
AAA_2014J_648130,447.0,medio,Withdrawn
AAA_2014J_65002,5.0,baixo,Fail
AAA_2014J_6516,2791.0,alto,Pass
AAA_2014J_676546,321.0,baixo,Withdrawn
AAA_2014J_677186,636.0,medio,Pass
AAA_2014J_677281,126.0,baixo,Fail
AAA_2014J_684180,171.0,baixo,Pass
AAA_2014J_687698,174.0,baixo,Pass
AAA_2014J_696073,2168.0,alto,Pass
AAA_2014J_696578,1667.0,alto,Withdrawn
AAA_2014J_70011,6396.0,alto,Pass
AAA_2014J_721259,2880.0,alto,Withdrawn
AAA_2014J_75255,950.0,medio,Pass
AAA_2014J_79403,1782.0,alto,Withdrawn
AAA_2014J_85092,665.0,medio,Pass
AAA_2014J_85144,656.0,medio,Pass
AAA_2014J_852847,181.0,baixo,Fail
AAA_2014J_85302,2280.0,alto,Pass
AAA_2014J_87431,802.0,medio,Withdrawn
AAA_2014J_94961,901.0,medio,Pass
AAA_2014J_95755,381.0,baixo,Withdrawn
AAA_2014J_998493,10464.0,alto,Pass
BBB_2013B_1008675,1913.0,alto,Pass
BBB_2013B_102849,1.0,baixo,Withdrawn
BBB_2013B_104054,1451.0,alto,Distinction
BBB_2013B_108377,2399.0,alto,Pass
BBB_2013B_108589,411.0,medio,Pass
BBB_2013B_1098728,391.0,baixo,Fail
BBB_2013B_109938,396.0,medio,Distinction
BBB_2013B_110881,754.0,medio,Pass
BBB_2013B_116603,1179.0,medio,Distinction
BBB_2013B_117071,74.0,baixo,Fail
BBB_2013B_120994,740.0,medio,Fail
BBB_2013B_122524,,,Fail
BBB_2013B_123379,,,Withdrawn
BBB_2013B_123860,1292.0,medio,Pass
BBB_2013B_126322,526.0,medio,Pass
BBB_2013B_126411,25.0,baixo,Fail
BBB_2013B_127209,,,Withdrawn
BBB_2013B_128776,146.0,baixo,Withdrawn
BBB_2013B_133155,1360.0,alto,Pass
BBB_2013B_133531,,,Fail
BBB_2013B_133748,408.0,medio,Fail
BBB_2013B_1413989,189.0,baixo,Withdrawn
BBB_2013B_141823,276.0,baixo,Withdrawn
BBB_2013B_142324,199.0,baixo,Fail
BBB_2013B_1436591,1519.0,alto,Distinction
BBB_2013B_143741,704.0,medio,Distinction
BBB_2013B_143854,,,Withdrawn
BBB_2013B_145544,862.0,medio,Pass
BBB_2013B_147876,342.0,baixo,Fail
BBB_2013B_1480800,535.0,medio,Pass
BBB_2013B_1493476,344.0,baixo,Pass
BBB_2013B_151697,424.0,medio,Pass
BBB_2013B_152153,500.0,medio,Withdrawn
BBB_2013B_1521540,4716.0,alto,Distinction
BBB_2013B_152910,2194.0,alto,Pass
BBB_2013B_152929,299.0,baixo,Pass
BBB_2013B_153212,842.0,medio,Distinction
BBB_2013B_1536591,708.0,medio,Withdrawn
BBB_2013B_153704,415.0,medio,Withdrawn
BBB_2013B_154027,569.0,medio,Pass
BBB_2013B_154125,97.0,baixo,Fail
BBB_2013B_154540,417.0,medio,Pass
BBB_2013B_155735,133.0,baixo,Withdrawn
BBB_2013B_156835,1290.0,medio,Pass
BBB_2013B_1574398,10002.0,alto,Distinction
BBB_2013B_161678,94.0,baixo,Fail
BBB_2013B_165243,1111.0,medio,Pass
BBB_2013B_1659662,1538.0,alto,Pass
BBB_2013B_1678401,1040.0,medio,Pass
BBB_2013B_169515,212.0,baixo,Withdrawn
BBB_2013B_170356,439.0,medio,Withdrawn
BBB_2013B_171377,,,Fail
BBB_2013B_1721462,588.0,medio,Pass
BBB_2013B_1728437,515.0,medio,Pass
BBB_2013B_1730702,633.0,medio,Withdrawn
BBB_2013B_173316,1704.0,alto,Fail
BBB_2013B_173335,435.0,medio,Fail
BBB_2013B_174321,,,Withdrawn
BBB_2013B_1747892,2233.0,alto,Distinction
BBB_2013B_1753965,3377.0,alto,Pass
BBB_2013B_1770733,740.0,medio,Pass
BBB_2013B_1771053,404.0,medio,Withdrawn
BBB_2013B_177639,77.0,baixo,Withdrawn
BBB_2013B_1776925,153.0,baixo,Fail
BBB_2013B_1789199,1254.0,medio,Pass
BBB_2013B_179605,167.0,baixo,Withdrawn
BBB_2013B_1797614,653.0,medio,Distinction
BBB_2013B_182824,239.0,baixo,Pass
BBB_2013B_183806,149.0,baixo,Fail
BBB_2013B_1847146,973.0,medio,Pass
BBB_2013B_185240,,,Withdrawn
BBB_2013B_185349,4702.0,alto,Pass
BBB_2013B_1858523,314.0,baixo,Withdrawn
BBB_2013B_186670,232.0,baixo,Fail
BBB_2013B_186780,30.0,baixo,Withdrawn
BBB_2013B_186988,368.0,baixo,Fail
BBB_2013B_187793,2817.0,alto,Fail
BBB_2013B_188152,1314.0,medio,Distinction
BBB_2013B_1903527,1758.0,alto,Distinction
BBB_2013B_1904710,406.0,medio,Withdrawn
BBB_2013B_1912438,1477.0,alto,Pass
BBB_2013B_1923618,4977.0,alto,Distinction
BBB_2013B_192424,852.0,medio,Pass
BBB_2013B_1930254,49.0,baixo,Fail
BBB_2013B_1930367,532.0,medio,Distinction
BBB_2013B_1937864,98.0,baixo,Pass
BBB_2013B_193822,2124.0,alto,Pass
BBB_2013B_1971393,1129.0,medio,Pass
BBB_2013B_197595,1111.0,medio,Pass
BBB_2013B_198956,3262.0,alto,Pass
BBB_2013B_1993672,891.0,medio,Withdrawn
BBB_2013B_199520,1360.0,alto,Pass
BBB_2013B_1996746,,,Withdrawn
BBB_2013B_1997796,518.0,medio,Distinction
BBB_2013B_200863,148.0,baixo,Withdrawn
BBB_2013B_200905,2514.0,alto,Fail
BBB_2013B_2019837,431.0,medio,Withdrawn
BBB_2013B_2023366,1529.0,alto,Pass
BBB_2013B_203108,123.0,baixo,Fail
BBB_2013B_2034350,3405.0,alto,Withdrawn
BBB_2013B_203481,1136.0,medio,Pass
BBB_2013B_2035022,112.0,baixo,Pass
BBB_2013B_203652,28.0,baixo,Fail
BBB_2013B_204746,410.0,medio,Distinction
BBB_2013B_205231,,,Fail
BBB_2013B_2076177,68.0,baixo,Withdrawn
BBB_2013B_2092834,5456.0,alto,Pass
BBB_2013B_2097916,5460.0,alto,Distinction
BBB_2013B_2132811,1034.0,medio,Pass
BBB_2013B_2173572,530.0,medio,Pass
BBB_2013B_2205383,3502.0,alto,Fail
BBB_2013B_2210318,107.0,baixo,Distinction
BBB_2013B_2216178,1.0,baixo,Fail
BBB_2013B_2231614,1502.0,alto,Distinction
BBB_2013B_2236738,1093.0,medio,Distinction
BBB_2013B_2243551,119.0,baixo,Fail
BBB_2013B_2244724,286.0,baixo,Fail
BBB_2013B_2249372,4180.0,alto,Pass
BBB_2013B_2254619,1660.0,alto,Pass
BBB_2013B_226374,379.0,baixo,Fail
BBB_2013B_2265234,83.0,baixo,Withdrawn
BBB_2013B_226827,1433.0,alto,Pass
BBB_2013B_2269480,610.0,medio,Distinction
BBB_2013B_2273828,1470.0,alto,Withdrawn
BBB_2013B_2279538,56.0,baixo,Fail
BBB_2013B_2280038,78.0,baixo,Fail
BBB_2013B_228049,14.0,baixo,Withdrawn
BBB_2013B_228235,,,Withdrawn
BBB_2013B_2287671,,,Withdrawn
BBB_2013B_2288607,1341.0,alto,Distinction
BBB_2013B_2290090,544.0,medio,Pass
BBB_2013B_2291598,1882.0,alto,Pass
BBB_2013B_229240,421.0,medio,Distinction
BBB_2013B_2293443,2316.0,alto,Distinction
BBB_2013B_229426,329.0,baixo,Distinction
BBB_2013B_2296749,319.0,baixo,Pass
BBB_2013B_2300911,425.0,medio,Withdrawn
BBB_2013B_2301111,60.0,baixo,Withdrawn
BBB_2013B_2302925,3679.0,alto,Withdrawn
BBB_2013B_2303034,481.0,medio,Fail
BBB_2013B_230348,,,Withdrawn
BBB_2013B_2303848,55.0,baixo,Withdrawn
BBB_2013B_2308528,874.0,medio,Pass
BBB_2013B_2322046,245.0,baixo,Withdrawn
BBB_2013B_2322342,1143.0,medio,Distinction
BBB_2013B_232600,,,Withdrawn
BBB_2013B_232695,1274.0,medio,Pass
BBB_2013B_2327072,477.0,medio,Pass
BBB_2013B_232745,,,Withdrawn
BBB_2013B_2336550,465.0,medio,Pass
BBB_2013B_2340190,5.0,baixo,Fail
BBB_2013B_235097,877.0,medio,Fail
BBB_2013B_23629,161.0,baixo,Fail
BBB_2013B_2366070,354.0,baixo,Withdrawn
BBB_2013B_237304,211.0,baixo,Fail
BBB_2013B_2375144,2108.0,alto,Withdrawn
BBB_2013B_2376628,313.0,baixo,Pass
BBB_2013B_2377567,1352.0,alto,Distinction
BBB_2013B_237913,1316.0,medio,Fail
BBB_2013B_2380539,1031.0,medio,Pass
BBB_2013B_2384819,354.0,baixo,Distinction
BBB_2013B_2394212,,,Withdrawn
BBB_2013B_2395222,207.0,baixo,Fail
BBB_2013B_2399361,,,Withdrawn
BBB_2013B_2415962,79.0,baixo,Withdrawn
BBB_2013B_2418877,582.0,medio,Withdrawn
BBB_2013B_242149,328.0,baixo,Withdrawn
BBB_2013B_2422639,26.0,baixo,Withdrawn
BBB_2013B_2423078,5.0,baixo,Withdrawn
BBB_2013B_2425333,,,Fail
BBB_2013B_2425726,659.0,medio,Withdrawn
BBB_2013B_2439201,762.0,medio,Pass
BBB_2013B_2442685,81.0,baixo,Pass
BBB_2013B_2444088,1620.0,alto,Distinction
BBB_2013B_2444102,,,Withdrawn
BBB_2013B_2444703,226.0,baixo,Fail
BBB_2013B_2445088,226.0,baixo,Withdrawn
BBB_2013B_2445949,20.0,baixo,Fail
BBB_2013B_2446144,584.0,medio,Pass
BBB_2013B_245404,488.0,medio,Fail
BBB_2013B_2458984,133.0,baixo,Pass
BBB_2013B_2464963,656.0,medio,Pass
BBB_2013B_2466123,4.0,baixo,Withdrawn
BBB_2013B_2470672,1120.0,medio,Fail
BBB_2013B_247267,559.0,medio,Fail
BBB_2013B_2474493,249.0,baixo,Pass
BBB_2013B_2475034,,,Withdrawn
BBB_2013B_2475780,221.0,baixo,Pass
BBB_2013B_2476649,647.0,medio,Pass
BBB_2013B_2480865,,,Withdrawn
BBB_2013B_248103,744.0,medio,Pass
BBB_2013B_2481224,1893.0,alto,Pass
BBB_2013B_2481765,737.0,medio,Pass
BBB_2013B_2483179,3793.0,alto,Distinction
BBB_2013B_2483568,1881.0,alto,Pass
BBB_2013B_2487541,1914.0,alto,Distinction
BBB_2013B_249534,649.0,medio,Pass
BBB_2013B_2498182,,,Fail
BBB_2013B_2498299,1669.0,alto,Distinction
BBB_2013B_25107,2562.0,alto,Pass
BBB_2013B_2512392,2389.0,alto,Withdrawn
BBB_2013B_251351,610.0,medio,Pass
BBB_2013B_2517864,480.0,medio,Pass
BBB_2013B_2518653,670.0,medio,Distinction
BBB_2013B_2521745,198.0,baixo,Fail
BBB_2013B_2522093,8808.0,alto,Distinction
BBB_2013B_252340,200.0,baixo,Fail
BBB_2013B_2524127,238.0,baixo,Pass
BBB_2013B_252652,,,Withdrawn
BBB_2013B_2528352,,,Withdrawn
BBB_2013B_2528966,446.0,medio,Pass
BBB_2013B_2531031,1865.0,alto,Pass
BBB_2013B_253250,1162.0,medio,Withdrawn
BBB_2013B_2534033,,,Withdrawn
BBB_2013B_2535788,1499.0,alto,Fail
BBB_2013B_2540362,315.0,baixo,Fail
BBB_2013B_2540746,38.0,baixo,Withdrawn
BBB_2013B_2541120,487.0,medio,Distinction
BBB_2013B_255347,1729.0,alto,Pass
BBB_2013B_2553749,1540.0,alto,Withdrawn
BBB_2013B_255998,408.0,medio,Pass
BBB_2013B_2560219,239.0,baixo,Fail
BBB_2013B_256215,,,Withdrawn
BBB_2013B_2568958,,,Fail
BBB_2013B_2569163,661.0,medio,Distinction
BBB_2013B_2570633,1.0,baixo,Withdrawn
BBB_2013B_2571447,229.0,baixo,Fail
BBB_2013B_2572118,74.0,baixo,Fail
BBB_2013B_2575914,796.0,medio,Withdrawn
BBB_2013B_2578041,,,Withdrawn
BBB_2013B_2578567,529.0,medio,Fail
BBB_2013B_2579459,653.0,medio,Distinction
BBB_2013B_2580439,334.0,baixo,Pass
BBB_2013B_2581528,511.0,medio,Pass
BBB_2013B_258402,1.0,baixo,Withdrawn
BBB_2013B_2587260,,,Withdrawn
BBB_2013B_2591421,447.0,medio,Withdrawn
BBB_2013B_259182,,,Withdrawn
BBB_2013B_2597027,,,Withdrawn
BBB_2013B_2598220,2.0,baixo,Fail
BBB_2013B_2602809,8660.0,alto,Pass
BBB_2013B_2608235,950.0,medio,Pass
BBB_2013B_2608453,2176.0,alto,Fail
BBB_2013B_2612483,417.0,medio,Distinction
BBB_2013B_2616787,623.0,medio,Pass
BBB_2013B_2617596,3652.0,alto,Distinction
BBB_2013B_2617650,,,Withdrawn
BBB_2013B_2617999,1290.0,medio,Pass
BBB_2013B_2620178,473.0,medio,Distinction
BBB_2013B_2622465,1827.0,alto,Pass
BBB_2013B_262294,970.0,medio,Withdrawn
BBB_2013B_262454,373.0,baixo,Fail
BBB_2013B_2626410,1081.0,medio,Withdrawn
BBB_2013B_262741,1953.0,alto,Pass
BBB_2013B_263499,6663.0,alto,Pass
BBB_2013B_263531,,,Withdrawn
BBB_2013B_2635505,458.0,medio,Pass
BBB_2013B_2635829,2443.0,alto,Distinction
BBB_2013B_2639611,417.0,medio,Pass
BBB_2013B_2641393,1867.0,alto,Pass
BBB_2013B_2642029,1067.0,medio,Distinction
BBB_2013B_2645061,1401.0,alto,Pass
BBB_2013B_2649947,677.0,medio,Pass
BBB_2013B_265405,,,Withdrawn
BBB_2013B_2654302,181.0,baixo,Pass
BBB_2013B_2654411,,,Fail
BBB_2013B_265958,293.0,baixo,Withdrawn
BBB_2013B_2664301,51.0,baixo,Fail
BBB_2013B_267761,653.0,medio,Pass
BBB_2013B_267853,5.0,baixo,Fail
BBB_2013B_2680770,251.0,baixo,Withdrawn
BBB_2013B_2685831,840.0,medio,Pass
BBB_2013B_269076,585.0,medio,Withdrawn
BBB_2013B_2692381,,,Withdrawn
BBB_2013B_2692384,975.0,medio,Pass
BBB_2013B_269289,,,Withdrawn
BBB_2013B_2693974,,,Withdrawn
BBB_2013B_270399,22.0,baixo,Fail
BBB_2013B_270567,793.0,medio,Pass
BBB_2013B_271036,868.0,medio,Pass
BBB_2013B_272580,741.0,medio,Pass
BBB_2013B_273731,704.0,medio,Pass
BBB_2013B_273877,352.0,baixo,Fail
BBB_2013B_276717,2755.0,alto,Distinction
BBB_2013B_277733,704.0,medio,Pass
BBB_2013B_278447,511.0,medio,Pass
BBB_2013B_27891,301.0,baixo,Withdrawn
BBB_2013B_280962,67.0,baixo,Fail
BBB_2013B_281564,2443.0,alto,Pass
BBB_2013B_284076,557.0,medio,Pass
BBB_2013B_285633,287.0,baixo,Fail
BBB_2013B_285912,600.0,medio,Pass
BBB_2013B_288380,18.0,baixo,Fail
BBB_2013B_288990,87.0,baixo,Withdrawn
BBB_2013B_290550,177.0,baixo,Pass
BBB_2013B_291037,569.0,medio,Pass
BBB_2013B_291194,689.0,medio,Pass
BBB_2013B_29144,1914.0,alto,Fail
BBB_2013B_291701,,,Withdrawn
BBB_2013B_292027,108.0,baixo,Withdrawn
BBB_2013B_294381,338.0,baixo,Fail
BBB_2013B_294961,536.0,medio,Pass
BBB_2013B_294999,54.0,baixo,Withdrawn
BBB_2013B_295754,626.0,medio,Pass
BBB_2013B_296408,,,Withdrawn
BBB_2013B_297484,2812.0,alto,Pass
BBB_2013B_298322,522.0,medio,Pass
BBB_2013B_298476,1014.0,medio,Pass
BBB_2013B_299561,,,Withdrawn
BBB_2013B_302550,,,Withdrawn
BBB_2013B_305945,12.0,baixo,Withdrawn
BBB_2013B_306886,155.0,baixo,Pass
BBB_2013B_306984,102.0,baixo,Withdrawn
BBB_2013B_309175,188.0,baixo,Pass
BBB_2013B_309709,420.0,medio,Pass
BBB_2013B_309734,701.0,medio,Pass
BBB_2013B_311042,59.0,baixo,Withdrawn
BBB_2013B_312141,72.0,baixo,Fail
BBB_2013B_313810,724.0,medio,Distinction
BBB_2013B_315186,787.0,medio,Pass
BBB_2013B_31663,5906.0,alto,Pass
BBB_2013B_316841,2396.0,alto,Pass
BBB_2013B_318056,1786.0,alto,Pass
BBB_2013B_318101,379.0,baixo,Fail
BBB_2013B_319209,568.0,medio,Distinction
BBB_2013B_322745,,,Fail
BBB_2013B_322960,396.0,medio,Withdrawn
BBB_2013B_323914,,,Fail
BBB_2013B_324236,4580.0,alto,Withdrawn
BBB_2013B_325511,472.0,medio,Pass
BBB_2013B_325879,640.0,medio,Pass
BBB_2013B_326012,110.0,baixo,Fail
BBB_2013B_329226,465.0,medio,Pass
BBB_2013B_329321,305.0,baixo,Fail
BBB_2013B_329800,783.0,medio,Pass
BBB_2013B_330376,26.0,baixo,Withdrawn
BBB_2013B_331354,425.0,medio,Pass
BBB_2013B_331844,1170.0,medio,Pass
BBB_2013B_333129,354.0,baixo,Fail
BBB_2013B_333837,164.0,baixo,Withdrawn
BBB_2013B_334291,700.0,medio,Fail
BBB_2013B_334794,124.0,baixo,Withdrawn
BBB_2013B_335421,188.0,baixo,Fail
BBB_2013B_335600,116.0,baixo,Fail
BBB_2013B_335910,462.0,medio,Fail
BBB_2013B_336165,254.0,baixo,Fail
BBB_2013B_33666,1208.0,medio,Withdrawn
BBB_2013B_338056,484.0,medio,Pass
BBB_2013B_338861,147.0,baixo,Fail
BBB_2013B_338912,,,Withdrawn
BBB_2013B_339379,412.0,medio,Pass
BBB_2013B_339526,35.0,baixo,Withdrawn
BBB_2013B_339946,336.0,baixo,Withdrawn
BBB_2013B_340378,96.0,baixo,Withdrawn
BBB_2013B_340831,421.0,medio,Withdrawn
BBB_2013B_341040,134.0,baixo,Withdrawn
BBB_2013B_341229,97.0,baixo,Fail
BBB_2013B_341235,,,Withdrawn
BBB_2013B_341509,328.0,baixo,Pass
BBB_2013B_34229,706.0,medio,Pass
BBB_2013B_34353,391.0,baixo,Fail
BBB_2013B_34431,192.0,baixo,Withdrawn
BBB_2013B_34694,,,Withdrawn
BBB_2013B_34756,129.0,baixo,Withdrawn
BBB_2013B_34863,198.0,baixo,Pass
BBB_2013B_349040,1156.0,medio,Withdrawn
BBB_2013B_349424,12.0,baixo,Fail
BBB_2013B_350622,1051.0,medio,Fail
BBB_2013B_350795,132.0,baixo,Fail
BBB_2013B_351271,911.0,medio,Pass
BBB_2013B_351290,624.0,medio,Pass
BBB_2013B_351543,5.0,baixo,Fail
BBB_2013B_352161,82.0,baixo,Withdrawn
BBB_2013B_352364,823.0,medio,Distinction
BBB_2013B_353093,4145.0,alto,Pass
BBB_2013B_353352,85.0,baixo,Fail
BBB_2013B_353918,,,Withdrawn
BBB_2013B_354058,1149.0,medio,Fail
BBB_2013B_354815,,,Withdrawn
BBB_2013B_354895,519.0,medio,Withdrawn
BBB_2013B_355369,437.0,medio,Withdrawn
BBB_2013B_355998,20.0,baixo,Fail
BBB_2013B_357030,68.0,baixo,Withdrawn
BBB_2013B_357038,,,Fail
BBB_2013B_357928,296.0,baixo,Fail
BBB_2013B_35812,19.0,baixo,Fail
BBB_2013B_359170,,,Withdrawn
BBB_2013B_360188,1429.0,alto,Pass
BBB_2013B_360489,237.0,baixo,Withdrawn
BBB_2013B_360877,803.0,medio,Pass
BBB_2013B_361603,940.0,medio,Pass
BBB_2013B_362760,662.0,medio,Fail
BBB_2013B_362877,504.0,medio,Withdrawn
BBB_2013B_363401,190.0,baixo,Fail
BBB_2013B_363416,316.0,baixo,Pass
BBB_2013B_363660,3713.0,alto,Distinction
BBB_2013B_364323,,,Withdrawn
BBB_2013B_365439,275.0,baixo,Fail
BBB_2013B_365452,998.0,medio,Pass
BBB_2013B_365488,62.0,baixo,Fail
BBB_2013B_365707,1944.0,alto,Distinction
BBB_2013B_366821,,,Fail
BBB_2013B_367304,62.0,baixo,Fail
BBB_2013B_367348,109.0,baixo,Fail
BBB_2013B_367609,1816.0,alto,Pass
BBB_2013B_368439,22.0,baixo,Fail
BBB_2013B_369212,,,Withdrawn
BBB_2013B_370302,351.0,baixo,Fail
BBB_2013B_370720,194.0,baixo,Fail
BBB_2013B_371679,560.0,medio,Pass
BBB_2013B_372624,,,Withdrawn
BBB_2013B_374102,276.0,baixo,Fail
BBB_2013B_374234,1200.0,medio,Pass
BBB_2013B_375312,,,Withdrawn
BBB_2013B_376617,525.0,medio,Pass
BBB_2013B_377695,,,Withdrawn
BBB_2013B_377759,9151.0,alto,Pass
BBB_2013B_377846,4736.0,alto,Pass
BBB_2013B_377905,542.0,medio,Fail
BBB_2013B_378462,608.0,medio,Pass
BBB_2013B_378543,560.0,medio,Pass
BBB_2013B_378721,109.0,baixo,Withdrawn
BBB_2013B_379402,294.0,baixo,Fail
BBB_2013B_379405,,,Withdrawn
BBB_2013B_380151,20.0,baixo,Withdrawn
BBB_2013B_381640,,,Fail
BBB_2013B_381722,106.0,baixo,Withdrawn
BBB_2013B_383828,29.0,baixo,Withdrawn
BBB_2013B_384678,602.0,medio,Fail
BBB_2013B_384909,113.0,baixo,Withdrawn
BBB_2013B_385034,251.0,baixo,Withdrawn
BBB_2013B_386348,1806.0,alto,Pass
BBB_2013B_386957,,,Fail
BBB_2013B_387276,,,Withdrawn
BBB_2013B_387702,185.0,baixo,Fail
BBB_2013B_388014,,,Withdrawn
BBB_2013B_388205,251.0,baixo,Fail
BBB_2013B_388360,213.0,baixo,Fail
BBB_2013B_388410,337.0,baixo,Fail
BBB_2013B_388484,177.0,baixo,Fail
BBB_2013B_389369,896.0,medio,Distinction
BBB_2013B_390220,477.0,medio,Pass
BBB_2013B_390442,375.0,baixo,Distinction
